Poem Name,Poem Content
Fellini in Purgatory,"He was shoveling sand
at the edge of the water, his heavy black glasses
glittered with rain:

""Don't you see how much like a woman I am?""
Shovel, shovel.

His throat was wrapped in water, 
and the water flowered with milt.

Shoveler, are you eating the earth?
Earth eating you?

Teach me
what I have to have
to live in this country.

And he, as calm as calm, though he was dead:
""Oh,—milt,—and we're all of us milt."""
Designer Kisses,"I'm glum about your sportive flesh in the empire of blab,
and the latest guy running his trendy tongue like a tantalizing surge
over your molars, how droll. Love by a graveyard is redundant,
but the skin is an obstacle course like Miami where we are
inescapably consigned: tourists keeping the views new.
What as yet we desire, our own fonts of adoration. By morning,
we're laid out like liquid timepieces, each other's exercise in perpetual
enchantment, for there is that beach in us that is untranslatable; footprints
abound. I understand: you're at a clothes rack at Saks
lifting a white linen blouse at tear's edge wondering."
Fabliau of Florida,"Barque of phosphor
On the palmy beach,

Move outward into heaven,
Into the alabasters
And night blues.

Foam and cloud are one.
Sultry moon-monsters
Are dissolving.

Fill your black hull
With white moonlight.

There will never be an end
To this droning of the surf."
What the Last Evening Will Be Like,"You’re sitting at a small bay window
in an empty café by the sea.
It’s nightfall, and the owner is locking up,
though you’re still hunched over the radiator,
which is slowly losing warmth.

Now you’re walking down to the shore
to watch the last blues fading on the waves.
You’ve lived in small houses, tight spaces—
the walls around you kept closing in—
but the sea and the sky were also yours.

No one else is around to drink with you
from the watery fog, shadowy depths.
You’re alone with the whirling cosmos.
Goodbye, love, far away, in a warm place.
Night is endless here, silence infinite."
Thread,"I lack the rigor of a lightning bolt,
the weight of an anchor. I am
frayed where it would be highly useful—
and this I feel perpetually—to make a point.
I think if I can concentrate I might turn sharp.
Only, I don't know how to concentrate—
I know only the look of someone concentrating,
indistinguishable from nearsightedness.
It is hard for you to be near me,
my silly intensity shuffling
all the insignia of interiority.
Knowing me never made anyone a needle."
[Snow White],"              do you have
                    scars / if not the hurt is mostly imagined.

slash of blood against snow and who would wish for a child
""red as blood""—pretty words,
but the daughter suffers.

When I was young I loved ____, now
I love ____, and in between
                         salt air, eclipse, the tinny rust of each year's puncture.

""As white as snow as red as blood""—I'd include more news

                         if I knew it. For she was a thin little thing, 
hardly more than a peep coming from that carmine mouth—

                         yes ma'am, I'd like to bite the shiny apple, please.
         A disease will ﬁll the airwaves until spring and then a girl

and then a war. ""And black as ebony."" Mother,
you had your wishes, all three. And then you die and she

         is running through midnight woods while 
                  the most beautiful woman in the world 
         salts and peppers the heart & lungs she leaves behind."
Evolution,"Out of the dusk a shadow,
   Then, a spark;
Out of the cloud a silence,
   Then, a lark;
Out of the heart a rapture,
   Then, a pain;
Out of the dead, cold ashes,
   Life again."
The Destruction Of Sennacherib,"The Assyrian came down like the wolf on the fold,
And his cohorts were gleaming in purple and gold;
And the sheen of their spears was like stars on the sea,
When the blue wave rolls nightly on deep Galilee.
 
Like the leaves of the forest when Summer is green,
That host with their banners at sunset were seen;
Like the leaves of the forest when Autumn hath blown,
That host on the morrow lay withered and strown.
 
For the Angel of Death spread his wings on the blast,
And breathed in the face of the foe as he passed;
And the eyes of the sleepers waxed deadly and chill,
And their hearts but once heaved, and for ever grew still!
 
And there lay the steed with his nostril all wide,
But through it there rolled not the breath of his pride;
And the foam of his gasping lay white on the turf,
And cold as the spray of the rock-beating surf.
 
And there lay the rider distorted and pale,
With the dew on his brow, and the rust on his mail;
And the tents were all silent, the banners alone,
The lances unlifted, the trumpet unblown.
 
And the widows of Ashur are loud in their wail,
And the idols are broke in the temple of Baal;
And the might of the Gentile, unsmote by the sword,
Hath melted like snow in the glance of the Lord."
Stars,"       (For Antoinette)

The stars still marching in extended order
move out of nowhere into nowhere. Look, they are halted
on a vast field tonight, true no man's land.
Far down the sky with sword and belt must stand
Orion. For commissariat of this exalted
war-company, the Wain. No fabulous border

could swallow all this bravery, no band
will ever face them: nothing but discipline
has mobilized and still maintains them. So
Time and his ancestors have seen them. So
always to fight disorder is their business,
and victory continues in their hand.

From under the old hills to overhead,
and down there marching on the hills again
their camp extends. There go the messengers,
Comets, with greetings of ethereal officers
from tent to tent. Yes, we look up with pain
at distant comrades and plains we cannot tread.

       1939"
Chaos Is the New Calm,"Chaos is the new calm
violence the new balm   
to be spread on lips
unused to a kiss.             

Left is the new right
as I brace for a fight
with a man who stands
on his remaining hand.

Fetid harbor harbor me      
until someone is free          
to drive me away          
from what happened today.
        
Don't strand me standing here.
If you leave, leave beer. "
Completely Friday,"By the detergents and dish soap
by the orderly books and broom on the floor,
by the clean windows, by the table
without papers, notebooks or pens,
by the easy chairs without newspapers,
whoever approaches my house
will find a day
that is completely Friday.

That is how I find it
when I go out into the streets
and the cathedral has been
taken over by the world of the living
and in the supermarket
June becomes a bottle of gin,
sausages and dessert,
fan of light in the kiosk
of the flower shop,
city that undresses completely Friday.

As does my body
which recalls the memory of your body
and foretells your presence
in the restlessness of all it touches,
in the remote control for the music,
in the paper of the magazine,
in the ice melted away
just as the morning melts away
completely Friday.

When the front door opens
the icebox divines what my body knew
and suggests other titles for this poem:
completely you,
morning of the return, good love,
good company."
Apocalypse Soliloquy,"I hope my death is not stolen from me
by a fiery blast of Fahrenheit or Celsius      
or another calculatable accuracy.                       

I will gladly relinquish all the pleasures of daily 
bread, the pride and dreams of art—even pulse;
but I hope my death will not be taken from me.

Actually, it is a modest policy;
little there to discuss as to solace
or in the way of privacy.

A valued moment of self-possession? Might it be
something to embrace more than to expulse?
I hope my death will not be pried from me.

My end is not to be just a cause in a public sea 
of scientists teaming against a disease,
a private point in a welter of piracy.

After all, won't it fundamentally and rightly 
be mine and no one else's? I hope my death is 
not taken from me; better, it be 
an appointment kept in a private sea."
Cameo One,"WE HAVE GONE
GONE. GONE
in the hole where
soul swells
into
nothing
leaving solid space
where profiles
of gods and fairies
are carved
and
finely
polished
by the clanking of trucks,
thunder-shaking
waves,
and the taste of mangos."
Wheeling Motel,"The vast waters flow past its back-yard.
You can purchase a six-pack in bars!
Tammy Wynette's on the marquee
 
a block down. It's twenty-five years ago:
you went to death, I to life, and
which was luckier God only knows.

There's this line in an unpublished poem of yours.
The river is like that,
a blind familiar.

The wind will die down when I say so;
the leaden and lessening light on
the current.
 
Then the moon will rise
like the word reconciliation,
like Walt Whitman examining the tear on a dead face."
The Rising of the Ashes [Before],"Before
a long time ago
I lived in a tree, then in a cemetery.
My tomb was under an oak. Dogs and men pissed on my head. I said nothing. Little 
     mauve flowers, scentless, grew there.
I had nothing to say.
Today shovels picked me up and threw me in this well.
I pace the abyss.
I descend. I am suspended.
The ashes still smolder. They rise, surround me, then fall again,
grey dust that makes my body a sand-filled hourglass.
I crumble. I am old abandoned rock.
I am sand and time.
I am faceless.
I nourish the land and pour my words into the land's blood.
I irrigate the tree roots in late spring.
I count the days and the deaths while 
men carry their households on their backs.

     *

This body which was once a word will no longer look at the sea and think of Homer.
It did not pass away. It was touched by a flash from the sky crushing speech and breath.
These crystals mixed in the sand are the last words pronounced by these unarmed men.

     *

In this country the dead travel
as statues and flames
They wear eyeglasses
and stretch out their scorched arms for flight.
We say they became invisible
Left to offer the living the years that remained of their lives.
Thus only years litter the desert: a century, more.
Lives for the taking, as jackals gorged on lives tremble to say:
""Death is not fatal just as night is the sun's shadow."""
Hysteria,"As she laughed I was aware of becoming involved in her laughter and being part of it, until her teeth were only accidental stars with a talent for squad-drill. I was drawn in by short gasps, inhaled at each momentary recovery, lost finally in the dark caverns of her throat, bruised by the ripple of unseen muscles. An elderly waiter with trembling hands was hurriedly spreading a pink and white checked cloth over the rusty green iron table, saying: ""If the lady and gentleman wish to take their tea in the garden, if the lady and gentleman wish to take their tea in the garden..."" I decided that if the shaking of her breasts could be stopped, some of the fragments of the afternoon might be collected, and I concentrated my attention with careful subtlety to this end."
Cousin Nancy,"Miss Nancy Ellicott
Strode across the hills and broke them, 
Rode across the hills and broke them— 
The barren New England hills— 
Riding to hounds         
Over the cow-pasture. 
 
Miss Nancy Ellicott smoked 
And danced all the modern dances; 
And her aunts were not quite sure how they felt about it, 
But they knew that it was modern.   
 
Upon the glazen shelves kept watch 
Matthew and Waldo, guardians of the faith, 
The army of unalterable law."
The War After the War,"                     for Greg Greger
I

Where were the neighbors? Out of town?
In my pajamas, I sat at my father's feet
in front of their squat, myopic television, 
the first in our neighborhood.

On a screen the size of a salad plate,
toy airplanes droned over quilted fields.
Bouquets of jellyfish fell: parachutes abloom,
gray toy soldiers drifting together, drifting apart— 

the way families do, but I didn't know that yet. 
I was six or seven. The tv was an aquarium: 
steely fish fell from the belly of a plane, 
then burst into flame when they hit bottom. 

A dollhouse surrendered a wall, the way such houses do. 
Furniture hung onto wallpaper for dear life. 
Down in the crumble of what had been a street, 
women tore brick from brick, filling a baby carriage. 


II

What was my young father, 
just a few years back from that war, 
looking for? The farm boy from Nebraska
he'd been before he'd seen Dachau? 

Next door, my brother and sister fought
the Battle of Bedtime, bath by bath. 
Next door, in the living room,
a two-tone cowboy lay where he fell,
too bowlegged to stand. Where was his horse?
And the Indian who'd come apart at the waist—
where were his legs to be found? 
A fireman, licorice-red from helmet to boot, 

a coil of white rope slung over his arm 
like a mint Lifesaver, tried to help. 
A few inches of ladder crawled under a cushion, 
looking for crumbs. Between the sag of couch 

and the slump of rocker, past a pickle-green soldier, 
a plastic foxhole, cocoa brown, dug itself
into the rug of no man's land 
and waited to trip my mother. 


III

Am I the oldest one here? In the theater, 
the air of expectation soured by mouse and mold— 
in the dark, a constellation of postage stamps:
the screens of cell phones glow.

And then we were in Algiers, we were in Marseille. 
On foot, we fell in behind a ragged file 
of North African infantry. Farther north 
than they'd ever been, we trudged

straight into the arms of the enemy: 
winter, 1944. Why did the French want to live in France, 
the youngest wondered while they hid, 
waiting capture by the cold. 

They relieved a dead German soldier
of greatcoat and boots. Village by muddy village,
they stole, shadow to shadow, trying to last 
until the Americans arrived— 

as if, just out of range of the lens,
the open trucks of my father's unit 
would rumble over the rutted horizon.
Good with a rifle, a farsighted farm boy

made company clerk because he'd learned to type
in high school—how young he would look, 
not half my age, and no one to tell him
he'll survive those months in Europe,

he'll be spared the Pacific by Hiroshima.
Fifty years from then, one evening, 
from the drawer where he kept 
the tv remote, next to his flint-knapping tools, 

he'd take out a small gray notebook 
and show his eldest daughter 
how, in pencil, in tiny hurried script,
he kept the names of those who died around him."
My Father,"was a cowboy.
My father was a sugar man.
My father was a teamster.
 
My father was a Siberian 
tiger; a corsair; a lamb, 
a yellow dog, a horse's ass.
 
My father had a triple bi-pass.
My father was a rat 
but he bought me my first hat. 
 
My father believed in decency 
and fair play. My father drove 
the getaway. My father was a blue jay.
 
My father drove the boys away.
My father drove a Thunderbird, 
a Skylark, a Firebird, an old pickup truck 
 
with a rusty tool box, a Skybird, 
a Sunray. My father drove hard bargains 
ever day; he was a force. My father 
 
was mercurial. He was passive, 
a little moody: rock... paper... scissors. 
He loved me. He loved me not.
 
He stomps and hurls lightning bolts. 
Has slipped away. Passed away. 
My father was passé. My father 
 
was a Texas Ranger. Taught me 
to pray. Because of him, I hoard things 
in an old shoe box. Because of him, I use 
 
botox. Because of him, I look to clocks. 
Because of my father, I know how 
to oil the gate; don’t own a map. 
 
Because of my father, I have no use for 
similes. Because of my father, I hunger 
for my own catalog of metaphors.
 


(for Doris Schnabel)"
Curse of the Cat Woman,"It sometimes happens
that the woman you meet and fall in love with
is of that strange Transylvanian people
with an affinity for cats.

You take her to a restaurant, say, or a show,
on an ordinary date, being attracted
by the glitter in her slitty eyes and her catlike walk,
and afterward of course you take her in your arms,
and she turns into a black panther
and bites you to death.

Or perhaps you are saved in the nick of time,
and she is tormented by the knowledge of her tendency:
that she daren't hug a man
unless she wants to risk clawing him up.

This puts you both in a difficult position,
panting lovers who are prevented from touching
not by bars but by circumstance:
you have terrible fights and say cruel things,
for having the hots does not give you a sweet temper.

One night you are walking down a dark street
and hear the padpad of a panther following you,
but when you turn around there are only shadows,
or perhaps one shadow too many

You approach, calling, ""Who's there?""
and it leaps on you.
Luckily you have brought along your sword,
and you stab it to death.

And before your eyes it turns into the woman you love,
her breast impaled on your sword,
her mouth dribbling blood saying she loved you
but couldn't help her tendency.

So death released her from the curse at last,
and you knew from the angelic smile on her dead face
that in spite of a life the devil owned,
love had won, and heaven pardoned her."
"Prayer for the Man Who Mugged My Father, 72","May there be an afterlife.

May you meet him there, the same age as you.
May the meeting take place in a small, locked room.

May the bushes where you hid be there again, leaves tipped with razor-
      blades and acid.
May the rifle butt you bashed him with be in his hands.
May the glass in his car window, which you smashed as he sat stopped 
      at a red light, spike the rifle butt, and the concrete on which you’ll 
            fall.

May the needles the doctors used to close his eye, stab your pupils 
      every time you hit the wall and then the floor, which will be often.
May my father let you cower for a while, whimpering, ""Please don't
           shoot me. Please.""
May he laugh, unload your gun, toss it away; 
Then may he take you with bare hands.

May those hands, which taught his son to throw a curve and drive a nail 
      and hold a frog, feel like cannonballs against your jaw.
May his arms, which powered handstands and made their muscles jump 
      to please me, wrap your head and grind your face like stone.
May his chest, thick and hairy as a bear's, feel like a bear's snapping 
      your bones.
May his feet, which showed me the flutter kick and carried me miles 
      through the woods, feel like axes crushing your one claim to man-
      hood as he chops you down.

And when you are down, and he's done with you, which will be soon,
      since, even one-eyed, with brain damage, he's a merciful man, 
May the door to the room open and let him stride away to the Valhalla 
      he deserves. 
May you—bleeding, broken—drag yourself upright.

May you think the worst is over; 
You've survived, and may still win.

Then may the door open once more, and let me in."
Evolution of Danger,"I'm the one in the back of the bar, drinking cachaça, 
fingering the lip of the glass. Every dream has left 
me now as I wait for the next song:  Drag and drum. 
They'll be no humming in this room, only fragrance 
of sweat and fuel. To make the animal go. To make it 
Hungry.  After that there is Thirst. 

* 

I danced in the border town until it wasn't decent, 
until I was my grandest self hitchhiking, my slim arm 
out like the stalk of a tired flower, waving, silver rings 
catch the headlights. I'm not sure what I wanted
as we rode on his motorcycle where Chinese signs blurred 
past, flashing red, then blue, and I breathed in the scent 
of fish and plum. My hands found their way to his pockets 
as I rode without helmet, careening toward the cemetery, 
the moon dripping light onto avenues of tombstones.

*

If the Tunisian black market was hidden within a maze. 
If I couldn't find my way, I asked. The wide eyes 
of the boy who led me to the Mediterranean Sea. 
If I took his kindness as a version of truth and stood 
posing for a photo in front of bicycles leaned 
against the sand colored walls. If I arrived 
at the center of the market, women in black muslin 
sold glazed tile on blankets. When I bent down, 
the men surrounded me. If they asked for money 
I had nothing. If they threw their bills around me, 
I recall the purple and red faces crushed on paper. 

* 

Attempting to cross the border with no passport, 
no money. The contents had fallen out of her 
pocket as she ran for the bus. She made promises 
to the officers, bared an inner thigh until their eyes 
grew wide, until they stamped a sheet of official paper 
with tri-colored emblems. The man's fist 
was large though it twitched as he pounded 
the stamp onto the translucent page. The little 
money she had inside an orange handkerchief tied 
to her hair, coins rolling to the ground as she fled.

*

Perhaps it was chance that I ended on the far side 
of the earth. Atrocities of our entanglement not on the bed 
but beside it. Using our mouths as tools for betterment, 
for seduction, for completion. The vertebra twists 
into a question mark to conform to another's. 

In the Patanal, the cowboys steadied the horses 
in the barn, the animal's labored breathing, the sigh 
as the coarse brush worked through the mane. 
The owner's daughter learning to move her hips 
as she practiced her samba before the steaming pot, 
and radio clicking, and lid drumming.

Of the men I've known, you were the most steady,
reliable one near the window killing mosquitoes, 
gathering cool water to press to my scalp. One-sided 
heart I was then. Selfish one. I wanted everything. 
Macaws flew past in quick flock, pushing outward 
toward the earth's scattering filament and mystery. 

* 

I don't ask myself questions anymore
(but it is not a question you ask yourself),
rather it was born, rather that the statement
was peeled like a film of dirt, (rather 
the words were meaning) wrapped inside 
a scarf, stuffed into my carry bag, rather 
that the camera caught all of it 
(the hunter and the kill).

When danger itself was restless,
(it had four legs and it ran with speed 
& vengeance). Though there was 
no purpose, (though the past had nothing 
to do with the chase now). This grand state 
(pumped from its own engine of blood), 
centuries of evolution, first as a red-eyed 
embryo, then reptile, then mammal, then 
man, pure racing, push of muscle and tendon, 
the tongue loose and dragging as the body 
made its way forward. Each time more 
powerful, a new version of waking until 
the species grew great wings and lifted."
Infinite and Plausible,"It is the smallest idea born in the interior will,

that has no fury nor ignorance,

no intruder but stranger, no scaffold of a plea,

no mote of the hungry, no pitchfork of instinct,

no ladder of pity, no carriage of lust,

no wavering foot on concrete, no parish of bees,

no mountains of coal, no limestone and ash,

no lie poured down the stairs of a house among them,

and this is the will of maker and offspring,

no boot in the hallway indicating more exit

than arrival, more straying than strategy, no more struggle

than contained in my body now, as I wander the rooms,

tearing curtains apart from their windows

separating material from light."
Celestial,"When everything was accounted for
you rummaged through my bag to find
something offensive: a revolver,
a notebook of misinterpreted text.
I'm God's professor.
His eyes two open ovens.
He has a physical body
and it hiccups and blesses.
Tell me a story before the mudslide,
tell it fast before the house falls,
before it withers in the frost, before
it dozes off next to the television.
I couldn't tell if it was that screen
or the sky spitting dust and light."
Rest.,"It's so late I could cut my lights
and drive the next fifty miles
of empty interstate
by starlight,
flying along in a dream,
countryside alive with shapes and shadows,
but exit ramps lined
with eighteen wheelers
and truckers sleeping in their cabs
make me consider pulling into a rest stop
and closing my eyes.  I've done it before,
parking next to a family sleeping in a Chevy,
mom and dad up front, three kids in the back,
the windows slightly misted by the sleepers' breath.
But instead of resting, I'd smoke a cigarette,
play the radio low, and keep watch over 
the wayfarers in the car next to me, 
a strange paternal concern 
and compassion for their well being 
rising up inside me. 
This was before 
I had children of my own, 
and had felt the sharp edge of love 
and anxiety whenever I tiptoed
into darkened rooms of sleep
to study the small, peaceful faces
of my beloved darlings. Now,
the fatherly feelings are so strong
the snoring truckers are lucky
I'm not standing on the running board,
tapping on the window, 
asking, Is everything okay? 
But it is. Everything's fine.
The trucks are all together, sleeping 
on the gravel shoulders of exit ramps, 
and the crowded rest stop I'm driving by 
is a perfect oasis in the moonlight. 
The way I see it, I've got a second wind
and on the radio an all-night country station.
Nothing for me to do on this road
but drive and give thanks:
I'll be home by dawn."
Poetry Anonymous,"Do not fall in love with a poet
they are no more honest than a stockbroker.

(Do you have a stockbroker? If you do, 
your poet is with you because you have one.) 

If you think that they are more sensitive because they care about language
pay attention to how they use language.
Are you included? Are you the ""you""?

Or are you a suggestion?
Are you partially included as a suggestion? 

        Are you partially excluded because you are a concept 
        in some jewel-like nouns, almost throwaway,
        yet a perfect resemblance? 

        How does narcissism 
        assist you, who is also the object of desire?
        Do you become the tour-de-force?  

        Consider that poem's vagueness doesn't account for your complexity
        and the epithets don't suffice, you are not ""one who is a horse-drawn carriage"" 
        nor are you a ""sparrow with hatchet."" 

Perhaps they quote Mallarme when taking you to bed, 
carefully confusing you with their charm and faux-chastity.

All this before voracious body-pressing.
The lovemaking is confusing until, you remember, they said something:

thus spake the dreamboat, your poet, alarmingly announces during climax:

I spend my fires with the slender rank of prelate

and then fierce withdrawal with a rush of perseverance to flee.

You are mistaken if language furthers your devotion.
You are a fallen person now.
They care more about ""you"" than for you (you, the real person you).

Line after line, a private, unmediated act done to you with confusing abandon, 
flailing in its substance, however deceptive.

It will enhance your own directionlessness, 
you will be harmed. 

You cannot mediate it with caress. 

Do you think because they understand what meaning looks like, 
they have more meaning than others? 
They are the protectors of feeling, mere protectors: earnest? 
        No. They are protectors of the flawed,
        filling zones of bereftness. 
        The aftermath of pleasure. A contested zone for all.  

What about the lawyer who loves the law? 
Isn't he just a poet with a larger book—
the way they protect and subject language 
to sense-making? 

A kind of cognitive patternization. 

Ultimately, both undertake the hijacking of language, 
they won't love you the way
you are; it's in this inability to love— 
unless you embody the poem— 
you embody the law and its turn of phrase.
Unless you see the poet clearly: loving utterance, 
an unadulterated utterance—seized and insular. 

You must entice with otherness.
        You must catch the poem as a muse does. 
You must muse and muse and muse. 

In thralldom to encounters that stand in for sexual ones, 
we terrorize with sense-making, 

it stands in for intimacy. 

It stands in and suggests that all other kinds of feelings 
and declarations yield to it.

It will move you if you ask for permission 
to exist within its confines,
and you move the poet toward you and you hold the poet's head,
wrapping your arms around it 
strapped in your wordless hold, but soon words do come 

and in the trailing off of speech, you will be permanently lost."
A Situation for Mrs. Biswas,"When I received the call I was in a store in Missoula, Montana.  

A store stocked with sparkling ephemera: glass fauna, tiny belfry bulbs, 

winter white birch and stump-lamps brandishing light cones, 

little shelves and branches hung with drops of ice and round silver baubles.  

I loved the store: it was cavernous, dark with wood and burlap,

a ruddy brick loft with lithographs and monographs on birds or bracelets. 

The store-owner, Fran, was away that day otherwise 
I would have stayed in there a little longer. 

She was a comforting friend—
she had impeccable taste, manifested in her put-together garments, 
she also had a warming patient smile. 

I didn't stay long, I didn't linger; 
though linger is absolutely the wrong word,
more like I didn't stumble around there for hours.

(I would stumble around in that store for a full year.) 

If she had been behind the counter I would have turned to her in bewilderment. 

~

You see I had picked up my ringing cell phone while browsing 
(I usually keep it off in stores), 

and my father said, there's something I have to tell you.
I don't want you to find out any other way. I am leaving my job. 
They want me to resign. 

Fran had met my father the week before—
he wanted to see downtown, the campus, get to know Montana—
he had done research on the education opportunities. 

He was interested in outreach. 

People all over met him and found him to be a kindhearted man. 

I had set up meetings, he was here to meet educators, mathematicians—
more spirited people—I told him—than Bostonians.

I told him the West was a magical place. He agreed. 

Later he would tell me that this was his last best day, a strange pun on the Last Best Place. 

Little did we know we would have to fight a very public battle. 

And apparently from the rumors and from the strange
treatment he received prior to his termination, 
there was a plot in place. 
 
We, as a family, felt the public ridicule. 

And as an Asian family, we felt the acute Asian shame. It was a dark, 
disastrous cloud hanging, hanging, hanging.

My father would be would be publicly shamed
and we were shocked at the racist narratives—
allegations—a greedy brown man—

mismanaging, mismanaging, mismanaging

One public interest story to release venom—
to tease out real feelings from strangers.  

Blog comments were aggressive: the Indian was a con, 
a snake-oil man. 

You just have to give them a scenario
in which they can invest—in which to place those hard-to-place feelings.
White people bury their resentments beneath their liberalism. 
 
We knew he hadn't done anything wrong—we knew this was bogus.

Like I said, I was getting ready for the holidays, 
I played hooky that Tuesday excited to wrap gifts;  
I wanted to decorate the house. 

This was my first house. 
My husband was out looking at Christmas trees. 
Albeit I am a Hindu, trees are an awful lot of fun. 

And this planning was quickly thwarted with the difficult—
my family was falling apart—
the droop in my life felt permanent. 

I was more than 2,000 miles from my father, but the way he spoke 
at the moment of the call becalmed me—
I felt anchored to his side—
I will stay there for as long as it takes. 

Before this moment I was in a terrific mood. 

I wanted to don the table 
with the kind of candles that beckoned, pulling you into an aesthetic presence 
fully-fabricated and lit, and yet looked like it came from snow. 

I had been in Missoula for many months, 
I had come from Brooklyn, where I had lived for twelve years. 
Now I was ready to escape.

Having been born and raised outside of Boston, 
without the opportunities say someone like Robert Lowell had. 

I knew I was not of that ilk nor was my father—we now realize. 

Boston was indeed for the rich—with its stodgy colonial identity, 
with its ridiculous Brahmans—
its oddly cultureless stance 
even with Harvard as its mirror. 
(Even with Cal as front & center literati.)

Even so, I was pleased, I was unhurried in my new life, I was, I was. 
I could feel how I stood, I could feel the rising happiness—of the belly, not the gut. 

I was consumed with the bliss of poetry, 
so much poetry around me, everything with poetry.

I said and understood, the workshop will be my ideology, 
my intentional community, front and center—with bells. 

My family was overjoyed with the way our lives 
were working together—

my father was comfortable, my mother pleased, 
a professorship and presidential position 
at a college, he was the first South-Asian president. 

He had come to America with very little and now had something. 

As you can see, there is an immigrant narrative here. 

When he first arrived, he made very little money as a visiting professor so he worked
   security at night at the Museum of Fine Arts. He kept thinking his colleague, Bruce,
   was calling him bastard, when he was calling him buster. 

It took him months to realize this. He first had to confront Bruce. 

The sequence of his first major purchases and acquisitions, which took several months: 

a suitcase and a rug, then he found a dentist's chair for the living room.  

He bought the Bob Dylan album that had ""Blowing in the Wind,"" because it really
   sounded Hindu—it sounded like it came from the Rig Veda.

For many years I would say he was a model minority—he aspired to being
   rewarded for his good work by white people. 

We agreed, all was well— I had made my way to where I had wanted to be,
living a poet's life and it felt extraordinary—
all of the birch-stump lamps lighting up inside, this was a kind of bliss.  

I had arrived where I loved in absolute terms. 

Where I could love the poetics of if, then & thou. The luminous…

And yet poetry haunts with its suggestion that terrible things are true and stick, as Rilke says:

I am much too small in this world, yet not small enough/to be to you just object
and thing/dark and smart.

~

The sun was hidden behind the darkest cloud.

I said what is happening to my father? 

In response, my husband's back gave out, 
he could not walk without whimpering, there was whimpering in the night

and I wasn't sure which one of us it was. 

What was happening to my ableness? 

We had failure, heaps of failure in our hands.

The world had recast itself in such a way that I had to address the power behind it. 

I kept saying strange things to people like no one is exempt from suffering. 
I felt like a tiny bird with sinking feet. 

There are assertions about difference 
That I had not wanted to make in the past, but now did. 

Where was I? Who was I? 

My father was told he had to watch his back 
and then they took everything away from him. 

To take away his dignity with so many untruths. Do I have to watch my back too? 

What did I think I could have? I wasn't even sure if I had it here. 
People hadn't seen me as me, I started to feel it. Those glass birds 

and the birch lamps were a kind of privilege 
only others could have—not ""others"" in the sense in which I was other. 

I started to see how money worked the room: when we had it, when we didn't. 

Imagine, we were so close 
to the soaring sky, and imagine how we fell. 
How we knew falling wouldn't end us,

fall right here, fall right there, cry out, oh blustering self, 
it can't be as bad as you think. 

I said let's remember how to do it so it won't hurt 
this time or the next.  

But I had to say the branches extended their arms,
there was a house attached to them—

we found ourselves languishing, then needing 
to rebuild.  

It was the turning of the year and then another one.

And the showy, extravagant people capped themselves
on the tops of mountain ash—

we came out to clear them away."
Think Tank [excerpts],"*



First: The blinding of the citizens

Second: The common plague of worms

(like lute strings, they must be plucked and the wounds spread with fresh butter)

Then: 


This amorousness



*



Old woman cried and was fed her peas—

a worm in mud finding its way around my roots—

or deeply asleep and thus resistant to being read as a morally triumphant being,

she buries her mirror

The sermon says, ""there is no you, so no way for you to fail or fall""

In Normandy we bought fish and cake

and the children rode the carousel

These are the dreams we return to:

bread in the sun, oil in the water 

glass in the foot

Blood modifies blood



*



""Let me be my own fool,"" sitting on the newspaper 

perchance in love with an embryonic heart

prepared to beat 2.5 billion times, and that's all



*



Nothing betray us


But I love the moment when the boy looks down at a homeless man's shoe 

and imagines traveling to the center of the earth, hanging on the shoelace like a rope"
Possessiveness,"the atonality of folded underwear

the Tel Aviv of Chinese water torture

the martians of My Three Sons 

the parsimony of Tel Quel

the archivist of beatitudes

the Helsinki of Frankenstein

the Winchester Mystery House of devil-may-care

the worldwide franchise of Croatian mystery plays

the Bettie Page of situationism

the New Criticism of Ethel Waters

the marble pound cake of tauromachy

the Christopher Strong of Sesame Street 

the Michèle Morgan of abstinence

the 19 Berggasse of Calvin Klein

the stifling corridor of condom leakage

the Boris Karloff of Maiden Lane

the CalArts of maple syrup

the Lord's Prayer of Rumpelstilskin

the Gretchen's Spinning Song of fatuous praise

the Eli Wallach of pragmatism

the meal ticket of the Williamsburg Messiah

the Mrs. Robinson of Abstract Expressionism

the mead-soaked sheets of Melanctha

the Abbott and Costello of ostinato

the abracadabra of panty-hose

the Guys and Dolls of pineapple upside-down cake 

the Hungry I of Shangri-La

the Bog Man of Capitol Hill

the Beresford of bilge"
National Nudist Club Newsletter,"Into the unisex nursery's toilet my undershirt falls.
I fish it out and find my face on a marquee.

Florida: in sneakers, I construct
Delft shelves to store scrawled diagnoses.

I enter an observation tank
(rightly considered tragic, irreversible)

to greet the hatchetfaced magician whose dead mother
says welcome back, implying I've been fired.

Through Skinner Box glass 
he watches me play with dildos, blades. Entranced 

by unending orgasm, I dismiss his tendency 
to find amelioration in experience's fluctuating shallows."
