Poem Name,Poem Content
Philip Larkin’s Koan,"In the perfect universe of math it’s said
the world’s eternal aberration.
In fact, we should be less than dead,
math itself disrupted for matter ever to be read
as real. A thought so hard to fathom that The Nation
in its article on math has said
we lack the right imagination: the human head
will not subtract itself from the equation,
zero out the eager ego to be less than dead.
Did the numbers hunger for mistake, for fun upend
themselves to recalculate our infinite extinction?
And was existence meant for all, since it could be said
without our numbers others might have thrived:
the black rhinoceros, shortnose sturgeon—?
Articles of horn and scale both less and more than dead,
figurative dreams that now haunt us in our beds.
Memory’s another flaw in our equation. Was it The Nation?
I forget. Regardless, I know that someone said
in a perfect universe, we’d all be dead."
Vessels,"Shouldn’t it ache, this slit
into the sweet
and salt mix of waters
composing the mussel,
its labial meats
winged open: yellow-
fleshed, black and gray
around the tough
adductor? It hurts
to imagine it, regardless
of the harvester’s
denials, swiveling
his knife to make
the incision: one
dull cyst nicked
from the oyster’s
mantle—its thread of red
gland no bigger
than a seed
of trout roe—pressed
inside this mussel’s
tendered flesh.
Both hosts eased
open with a knife
(as if anything
could be said to be eased
with a knife):
so that one pearl
after another can be
harvested, polished,
added to others
until a single rope is strung
on silk. Linked
by what you think
is pain. Nothing
could be so roughly
handled and yet feel
so little, your pity
turned into part of this
production: you
with your small,
four-chambered heart,
shyness, hungers, envy: what
in you could be so precious
you would cleave
another to keep it
close? Imagine
the weeks it takes to wind
nacre over the red
seed placed at another
heart’s mantle. The mussel
become what no one
wants to:
vessel, caisson, wounded
into making us
the thing we want
to call beautiful."
Murano,"It is not miraculous. Only a handful of silica, fire,
and then the blower twirls another knob of gold
on his metal pontil, dipping the tip into a pot
inlaid with spikes to make the burning globe
twist in upon itself as the man breathes out
and a thick neck bulges, wreathes into a spiral
like a unicorn horn; but we’re bored, he’s
bored, blowing and blowing the same shape over.
It takes no effort. He stares off through one
of the factory windows as he does it, beneath a sign,
No Flash, a red line drawn through a cartoon camera
to indicate the work is private, dangerous.
The man’s tongs pinch out a chest, a neck, the crowd
applauding each development though it has seen
the same thing around the corner.
We know what will come next. The man
reaches into the bright elastic to yank
a fat neck forward, to pinch out hair, a shovel-
shaped face; to pull out one thin, bent leg
and then another, the glass itself now tinged with ash
as the fire runs out of it, dimming to topaz,
caramel. He splashes water on the irons
to make them smoke. It must be dangerous, this
material, or why else would we watch?
The blower has a bald patch, earrings, scars.
He dips his tongs once more into the figure
and out come back legs, a tail. The neck twists
and now the little face has a mouth that’s open,
screaming. The tail’s curled filament starts to thread
as the pontil pulls away. You want to say
“like taffy,” but don’t. It is not sweet.
Only a spark of heat and then the inevitable
descending numbness. Someone laughs.
Someone takes a photo. For a moment, the room
fills with light behind which we hear
the scissor’s dulling snap.
Our senses return stretched thinner, fine.
We can almost feel the shattering of the glass."
Rapture,"Into this file must go the viewing of films so that characters leave one room
and enter another in which events happen to them in the dark.
History comes to a head in the time of the disaster that structures it.
It depends on knowing that raptor and rapture share the same root.
The hawk over the cleft in the hill heading towards its prey heading towards
where the wind is taking it. Bill Evans in a nightclub I never went to.
Documentaries must be filmed in grainy black and white
and it’s best to include voice-overs to explain the inscrutable parts.
Even a nightclub is an historical event given the costumes women wore
and Lauren Bacall gambling too much and rhapsodic about him or acting the part.
I pretend to look at the hawk and it seems a good idea given the circumstances
so I make myself do it and after a time it is all I want to do all afternoon."
Take #2,"Does staring into the black and white contours of a photo
enable a rapprochement with the unreality of one’s own life,
a way to see peculiarity as a back staircase in an old house in a city
so memorably far, dark but navigable, the stairs lacking undulation,
items strewn across a landscape, fixed and determined,
the borders of history and frame set and watching her feet going up and down,
counting the risers that are always 16 despite the deformations of dreams,
always scuffed and smelling of dust, the taste of a local architect
influenced by city regulations and his sense of propriety and then turning
the page to an image of the purported documents of an ordinary scene,
a few weeds wavering in the foreground and the jagged outlines against a sky,
a 7pm time of day, summer, a particular dry rush of air,
and a cutout of one’s own days called up, and the inability to get at
the unlocatable bereavement left on the stairs to be carried up when you go."
Recollections of My Christmas Tree,"I have always been vulnerable when confronted with Christmas decorations, and I am sitting in my living room staring at them. The lights on the tree are blinking on and off and I’m mesmerized. I have never been to a hypnotist but maybe mesmerization is the last state you enter before going over the edge into hypnosis. Maybe being mesmerized is the last thing you remember. It does seem to be a state all its own. When I was a child I did the same thing—watched the lights blink on and off, alone in the living room at night. The only difference is I know a lot more about Christmas now than I did then. I knew practically nothing then. My mother put an electric candle in each window, they were ivory-colored plastic, and at the end of each taper, near the bulb, fake drips of wax were molded; I loved the drips the most, it meant that the candles looked real to people inside the house, not just to people looking at them from the outside. What I didn’t know then was that these decorations evolved from the Jewish menorah, the Hebrew festival of lights. I don’t think my mother knew that either, but if she did she never mentioned it. And I certainly never contemplated the resemblance of a sleigh to a cradle. A sleigh is basically a very large cradle. The runners of the sleigh are what makes the cradle rock. Once there was a very eccentric man, in the nineteenth century in upstate New York, and when he was in his fifties he had a carpenter build him a cradle. I saw it in a museum, the biggest cradle ever made, and every night he slept in it, and when he entered his last illness he stayed in the cradle day and night, feeling the sensual throes of the cradle while somebody nursed and rocked him. I mean in the sense of caring for him. He died in his cradle, and the card on the wall of the museum said he was happy at the end. When I was a child one of my ornaments was a little red velveteen sleigh. I used to put a tiny doll in it, but now it is empty. I don’t even like it anymore and when I was decorating the tree I thought about throwing it away but then I remembered the man in the cradle and decided to keep it. My mother and father also decorated the outside of our house with lights. We lived in a different house every year, so it wasn’t easy—the length of the light strings kept changing. People who live in the same house every year don’t think about things like that, their dimensions stay the same, there’s no need to adjust anything, ever. After the lights were up on the outside of the house, my father would put us in the car and drive around the neighborhood, looking at the lights on the other houses. Sometimes he made disparaging remarks and sometimes in silence admired them. When he admired them he would make changes in his own lights the following year, but as we were by then in a new house none of the neighbors knew we were copycats. The most beautiful yard we ever saw had a snow scene with a frozen pond in the middle and life-sized figure skaters who floated across the pond wearing muffs. This was in Southern California, so everything was fake—the snow, the frozen pond, even the skaters were fake, and when they moved you could hear a slight whir under the ice—I guess it came from a motor. My father couldn’t copy that—I could tell from his face that he was defeated. In those days everyone had lights. Not a single house was without them. That’s one thing that has certainly changed. Today, only poor people have lights, and the poorest people of all have the most of them. At least this is true of the town I live in. There is one street that has the poorest people of all and at Christmas it is ablaze with lights, there are electric deer on the lawns and huge inflatable Santas, the roofs have more Santas descending in sleighs with reindeer, that kind of thing. The rich people think it is ugly, they don’t bother anymore and they worry about the electric bill. They try to live calm, natural lives. They bake all their own bread, they make cookies and cakes and pies from scratch, they make their own beer and their own wine and liquors and they grow their own food in the summer—and come winter, when they want a Christmas tree or some holly, they just walk out on their land and cut it. Poor people have to use money, they have to go to the store and buy food, especially the kind that is already made. It didn’t used to be that way. When I was a kid, it was understood that poor people had to make everything themselves while rich people got to buy things. My mother bought whole cakes at the grocery store and said we were lucky, not to have to make them ourselves. Now everything is reversed. If my mother and father were still alive they would be very confused. I think we would all become confused, eventually, if we didn’t die. Maybe death prevents a major confusion that would, if it were allowed to go on, eventually kill us all. When I was little, one Christmas ritual majorly confused me. My mother had a little ceramic sleigh that sat on the table. It was driven by a ceramic Santa and pulled by ceramic reindeer. Every year I had to wrap empty matchboxes so they looked like tiny presents. Then we piled them in the sleigh; they were the presents Santa was hauling. But they were empty, and it made me sad. My mother would sit at the table smoking, watching me wrap the matchboxes. Can’t we put anything in them? I asked. No, she said, they’re fake. Couldn’t we pretend? I said. That’s what we’re doing, she said. I mean real pretend, I said, but she just stared off into space and I knew the conversation had ended. One thing is for certain—I wouldn’t want to be a Christmas tree. It would be nice to be the center of attention, to be so decorated and lit that people stared at you in wonder, and made a fuss over you, and were mesmerized. That would be nice. But then you’d start dropping your needles and people would become bored with you and say you weren’t looking so good, and then they’d take off all your jewelry, and haul you off to the curb where you would be picked up and crushed and eventually burned. That’s the terrible part. Maybe that’s why so many people today have fake trees. They are quite popular. Their limbs come apart and you can put them in boxes and store them. You can have one of these trees until you die and you can pass it on to your children. They may not be real but when you look at them you can’t tell the difference. That always makes people happy—not being able to tell the difference. And happiness, to want to be happy, is the most natural thing of all. That man in his big cradle was happy, though I never understood why, when he died, they didn’t just saw the runners off and use it as his coffin. I don’t think anyone would have noticed; in the end, the difference between a cradle and a coffin is hardly worth mentioning, though then again I wouldn’t have seen the cradle later, in the museum, and if that hadn’t happened I wouldn’t have kept my red velveteen sleigh, I would have just thrown it away. No, never! When it comes to Christmas, when Christmas comes, I sit firmly on the lap of Charles Dickens, and repeat after him: Welcome, Everything! At this wellremembered time, when Everything is capable, with the greatest of ease, of being changed into Anything. On this day we shut out Nothing!"
René Descartes and the Clockwork Girl,"In man, it was written, are found the elements
and their characteristics, for he passes
from cold to hot, moisture to dryness.
He comes into being and passes out of being
like the minerals, nourishes and reproduces
like the plants, has feeling and life
like animals. His figure resembles the terebinth;
his hair, grass; veins, arteries; rivers, canals;
and his bones, the mountains.

Then the vascular system was discovered.
Pump and pulley replaced wind and mill
sweeping blood down those dusty roads.
And Descartes, the first to admit
he supposed a body to be nothing
but a machine made of earth. Mere clockwork.
He found this a comfort because
you can always wind a machine back up.

The Chimera was a clock in the form of a leviathan,
Memento Mori was the shape of skull.
Spheres and pendants, water droplets and pears.
Milkmaids tugging udders on the hour.
Some kept time using Berthold’s new equation,
some invented the second hand. The Silver Swan
sits in a stream of glass ripples and gilded leaves,
swallowing silver-plated fish as music plays.

After Descartes’ daughter died,
he took to the sea. They say he went
so mad with grief he remade her
as automaton. A wind-up cog and lever
elegy hidden in the cargo hold.

He said the body is a machine
and he may well be right about that.
But when she was so hot with fever
she could not breathe, and then so suddenly cold,
he held his fingers on her wrist and felt
only his own heart pumping. All the wind
and water of a daughter became a vast meadow
that has no design and no function
and there is no way beyond that stretch of grass.

Grief, the sailors said, is a hex
and contagion and it will draw the wind
down from the sails. It will stopper
in the glass jar sitting like a heart
in the chamber of a mechanical girl
with mechanical glass eyes. On a ship beleaguered
by storm, they ripped open the box
with a crowbar to find the automaton
Descartes called Francine because he missed
saying her name. They threw her into the wake
and his face became a moon in the black
deep, each wave lapping it under.

He supposed that if you thought hard enough
you should be able to understand,
for example, how a stick would refract
in water even if you had never seen a stick
or water or the light of day. By this means,
he said, your mind will be delivered.

If you think hard enough, you can light a fire
in the hearth. Your child can press herself
against your knee and snug her shoulder into yours
as you wind the clock of a girl like and unlike her,
who can walk three remarkable skips and blink
and curtsy politely before ticking down.

It may be there is no wind blowing
blood through the body, but, arm around her,
you feel how she flushes with fiery amazement
as she puts her little hand over her own
cuckooing heart, because this is what we do
when Papa has taken our breath away."
My First Peacock,"I keep a white peacock behind my ear,
a wasn’t, a fantail of wasn’ts,
nevered feathers upon evered
falling all over the grass.
When a green peacock landed
on my shoulder to shimmy
its iridescent trills, everyone asked
if it was my first peacock.
It’s impolite to speak of the translucent tail
hanging down behind your ear
like a piece of hair brushed back
in a moment lost to thought.
To make the well-wishers uncomfortably shift
their weight by saying, No,
first I had this white peacock.
Because it’s not anyone’s fault
who can’t see the glaucoma
eyes on mist plumes
that don’t see them back.
So I say, Yes. And I say
how very emerald joy is,
how very leafed with lapis and gilding."
The Symbolical Head (1883) as When Was the Last Time?,"What faculties, when perverted, most degrade the mind?
What faculties, when perverted, does it cost most to gratify?
I undertook to discover the soul in the body—
I looked in the pineal gland, I looked
in the vena cava. I looked in every
perforating arterial branch. With the fingers
of my right, I touched the Will and the Ring
of Solomon on the left. For a second
I felt sprung. Then bereft as ever.
Someone used to love me. Someone
used to see me. If you open a person up,
purple, pulsing. It’s in here somewhere, scalpel,
and in and in. Let’s walk in the woods,
as we once did, and see if we can find a snail,
its shell covered in symbiotic lichen.
When you covered my lichen in yours,
I thought that’s what we wanted—
to be rock and moss and slug and all of it.
To be simultaneously thinking of snails,
which are so beautifully stony
and marvelously squished.
Wasn’t that what we wanted?
I went to your lecture. I thought it
best to retrace my steps. You were trying
to explain—If I were to put my fingers directly on your brain . . .
I wish you would, how I wish you would
trace the seagull diving towards the water
as a whale rises up, the anchor dropped, the gray
linen slacks, all the polygons of my this and that
jigsawing under your touch. Oh yes, let’s
do that. Let’s vivisect my brain and see
if it’s in there. You have your porcelain man
with the black-lined map of his longing.
You have your pointer and your glasses
and your pen. I hear you ask the class, What faculties,
having ascendancy, are deaf to reason? What faculty,
when large, brightens every object on which we look?
I miss you, you know. I miss you so."
Imaginary Places,"Reading, we are allowed to follow someone else’s train of thought as it starts off for an imaginary place. This train has been produced for us—or rather materialized and extended until it is almost nothing like the ephemeral realizations with which we’re familiar. To see words pulled one by one into existence is to intrude on a privacy of sorts. But we are familiar with the contract between spectator and performer. Now the text isn’t a train but an actress/model who takes off her school uniform piece by piece alone with the cameraman. She’s a good girl playing at being bad, all the time knowing better. She invites us to join her in that knowledge. But this is getting us nowhere."
Instead,"            1
To each his own
severance package.
The Inca
hacked large stones
into the shapes of
nearby peaks.
             2
The eerie thing
is that ghosts don’t exist.
Rows
of clear droplets
hang from stripped twigs
instead.
             3
Pain brings attention
to herself.
Spine on Fire!
Trail Blazer!
(Thinks she’s hot.)
Out here
slim trunks bend
every which"
Money Talks,"            1
Money is talking
to itself again
in this season’s
bondage
and safari look,
its closeout camouflage.
Hit the refresh button
and this is what you get,
money pretending
that its hands are tied.
             2
On a billboard by the 880,
money admonishes,
“Shut up and play.”"
Exchange,"City of the future
in which each subway station’s stairs
lead to the ground floor
of a casino/
mall.
            —
What counts
is the role
defined for each piece
by a system of rules saying
how it can move,
not the stuff
the piece is made of.
            —
In the intersection,
a muscular, shirtless man
with small American
flags tied to each wrist—
so that he looks
like a wrestler—
pushes, no, shoves
then catches a stroller
piled high with plastic bags—
his stuff.
            —
City of the future,
where a tramway to the top
of a peak
opens onto
a wax museum
in which
Michael Jackson
extends one gloved hand."
Blackacre,"one day they showed me a dark moon ringed
with a bright nimbus on a swirling gray screen
they called it my last chance for neverending life
but the next day it was gone it had already
launched itself into the gray sky like an escape
capsule accidentally empty sent spiraling into the
unpeopled galaxies of my trackless gray body"
Interrogation of the Hanged Man,"What is your face?
          A house, of sorts.
What is your foot?
          A chipped stone blade.
What did you dream?
          A rain-washed road.
What did it mean?
          It meant nothing.
What have you learned?
          The sky forgives.
What does it forgive?
          Each jet its wake.
What do you want?
          A smile, of sorts.
No, what do you want?
          I want nothing.
What’s in your hand?
          A leafless twig.
No. Show me. What’s that in your hand?"
Palinode,"1.
a bird / falls off / a balcony / panicked grasping / fistfuls of / air
2.
I was wrong
please I was
wrong please I
wanted nothing please
I don’t want"
To a Magazine,"I am rejecting your request for a letter of rejection. One must reject everything in order to live. That may be true, but the rejected know another knowledge—that if they were not rejected, heaven would descend upon the earth in earthly dreams and an infinite flowering of all living forms would form a silveresque film over our sordid history, which has adventitiously progressed through violent upheavals in reaction to rejection; without rejection there would be no as-we-know-it Earth. What is our ball but a rejected stone flung from the mother lode? The rejected know that if they were nonrejected a clear cerulean blue would be the result, an endless love ever dissolving in more endless love. This is their secret, and none share it save them. They remain, therefore, the unbelieved, they remain the embodiment of heaven herself. Let others perpetuate life as we know it—that admixture, that amalgam, the happy, the sad, the profusion of all things under the sunny moon existing in a delicate balance, such as it is. Alone, the rejected walk a straight path, they enter a straight gate, they see in their dreams what no one else can see—an end to all confusion, an end to all suffering, an elysian mist of eternally good vapor. Forgive me if I have put your thoughts into words. It was the least I could do for such a comrade, whose orphaned sighs reach me in my squat hut."
Please Read,"Once upon a time there was a bird, my God.
—Clarice Lispector
I am the yellow finch that came to her feeder an hour before she died. I was the last living thing she saw, so my responsibility was great. Yet all I did was eat. Through eight long months of winter the black oiled sunflower seeds had gone untouched—not a single one of my kind or any other kind had approached them. It was too much work. Even if we’d had the strength—which we did not, half-starved as we were—we were not in the mood to crack anything. On the morning of the twenty-second of April she took them away and refilled the feeding tube with sunflower hearts—sheeny niblets whose hard outer husk had been stripped away by some faraway, intricate machine. She went back inside and waited. From my branch I could see her do the things she liked to do—she picked up a towel from off the floor, she filled out a card stopping the mail, she boiled water, she stared into space. She saw me coming. Her face flickered with, if not exactly joy, the ordinary wellspring of life. It’s true there was a sheet of glass between us. But I could see the seeds of her eyes and the upturned corners of her mouth. I ate a heart. I turned my head. She looked at me as if I were the last living thing on earth. And as I was, I kept on eating."
Astronomers Locate a New Planet,"“Because it is so dense, scientists calculate the carbon must be crystalline, so a large part of this strange world will effectively be diamond.”
—Reuters, 8/24/2011
Like the universe’s largest engagement ring, it twirls
and sparkles its way through infinity.
The citizens of the new world know about luxury.
They can live for a thousand years.
Their hearts are little clocks
with silver pendulums pulsing inside,
Eyes like onyx, teeth like pearl.
But it’s not always easy. They know hunger.
They starve. A field made of diamond
is impossible to plow; shovels crumble and fold
like paper animals. So frequent is famine,
that when two people get married,
one gives the other a locket filled with dirt.
That’s the rare thing, the treasured thing, there.
It takes decades to save for,
but the ground beneath them glows,
and people find a way.
On Earth, when my wife is sleeping,
I like to look out at the sky.
I like to watch TV shows about supernovas,
and contemplate things that are endless
like the heavens and, maybe, love.
I can drink coffee and eat apples whenever I want.
Things grow everywhere, and so much is possible,
but on the news tonight: a debate about who
can love each other forever and who cannot.
There was a time when it would’ve been illegal
for my wife to be my wife. Her skin,
my household of privilege. Sometimes,
I wish I could move to another planet.
Sometimes, I wonder what worlds are out there.
I turn off the TV because the news rarely makes
the right decision on its own. But even as the room
goes blacker than the gaps between galaxies,
I can hear the echoes: who is allowed to hold
the ones they wish to hold, who can reach
into the night, who can press his or her
own ear against another’s chest and listen
to a heartbeat telling stories in the dark."
"Build, Now, a Monument","No longer satisfied by the way time slips
through his life’s work, the maker
of hourglasses yearns for a change.
He elects to construct a staircase instead.
Rather than grains of sand,
he’ll manufacture one stair after another
to lament every transient second.
Look at it now! It rockets upward, almost vertical,
beginning in his backyard, puncturing
the cloud cover, and everyone speculates
where it will end. It will end
where all ambitions end: in the ether,
where the body ceases, and a story continues.
But for now, it’s a monument.
For now: a defiance, misoneism.
A bridge between
Earth and what Earth cannot touch.
What does he think as he builds?
Mostly he contemplates the work:
the sawdust, the anger, the hammer.
But sometimes he dreams of cars, highways,
of crashes and sequestered wreckage.
Old pain. He had a friend, out there.
There was a highway, a vehicle overturned.
If his friend was here today,
she’d understand this monument.
She liked the sky, country music and caterpillars.
There are four thousand muscles in a caterpillar.
It uses every one of them
to become something other than itself.
Is the body a cocoon? the man wonders.
From the top of the staircase, the life
he left below is almost unrecognizable.
Look at the beagle, yelping in the neighbor’s yard.
The rooftops of the shrinking houses. Everything
getting smaller as his view of the world
expands. The roads marked by petite yellow lines.
Graceland and Grant’s Tomb and whatever’s left
of the Parthenon. All of it is down there.
Things end. But what he can’t comprehend
is how, around those endings, everything else
continues."
Replica of The Thinker,"By the doorstep of The Museum,
the Duplicate is frustrated.
Like the offspring of a rock star or senator,
no matter what he does, it’s never enough.
He only wants to think dignified thoughts,
important thoughts, thoughts that will imprint
like an artist’s signature on the memory of mankind.
But it’s difficult, because when he thinks,
his head is filled with iron and bronze,
not neurons and God.
I too, feel like that.
You know how it works when you make a photocopy
of a photocopy? The original fights to be seen
but appears blurred in each new version.
Each morning, I sit at the kitchen table
the way my father must’ve years ago.
I’ve got my oatmeal and coffee,
my newspaper and blank stare.
                                                  The Replica
digs his right elbow into his left thigh,
his chin into his right fist, and then he thinks
as hard as his maker will allow. He tries to envision
patterns among celestial bodies, the mysteries
of Christ, X + Y, crossword puzzles, free will.
The expression on his face:
somewhere between agony and falling asleep.
Yet he holds this pose
as if no one will notice what frauds we are,
as if some world around him is about to make sense,
some answer has almost arrived. Almost."
Spilled Sugar,"I cannot forget the sugar on the table.
The hand that spilled it was not that of
my usual father, three layers of clothes
for a wind he felt from hallway to kitchen,
the brightest room though the lightbulbs
were greasy.
The sugar like bleached anthills of ground teeth.
It seemed to issue from open wounds in his palms.
Each day, more of Father granulated, the injury spread
like dye through cotton, staining all the wash,
condemning the house.
The gas jets on the stove shoot a blue spear
that passes my cheek like air. I stir
and the sugar dissolves, the coffee giving no evidence
that it has been sweetened and I will not taste it
to find out, my father raised to my lips, the toast burnt,
the breakfast ruined.
Neither he nor I will move from the shrine
of Mother’s photo. We begin to understand
the limits of love’s power. And as we do,
we have to redefine God; he is not love at all.
He is longing.
He is what he became those three days
that one third of himself was dead."
Interpretation of a Poem by Frost,"A young black girl stopped by the woods,
so young she knew only one man: Jim Crow
but she wasn’t allowed to call him Mister.
The woods were his and she respected his boundaries
even in the absences of fence.
Of course she delighted in the filling up
of his woods, she so accustomed to emptiness,
to being taken at face value.
This face, her face eternally the brown
of declining autumn, watches snow inter the grass,
cling to bark making it seem indecisive
about race preference, a fast-to-melt idealism.
With the grass covered, black and white are the only options,
polarity is the only reality; corners aren’t neutral
but are on edge.
She shakes off snow, defiance wasted
on the limited audience of horse.
The snow does not hypnotize her as it wants to,
as the blond sun does in making too many prefer daylight.
She has promises to keep,
the promise that she bear Jim no bastards,
the promise that she ride the horse only as long
as it is willing to accept riders,
the promise that she bear Jim no bastards,
the promise to her face that it not be mistaken as shadow,
and miles to go, more than the distance from Africa to Andover
more than the distance from black to white
before she sleeps with Jim."
The Laughing Child,"When she looked down from the kitchen window
into the back yard and the brown wicker
baby carriage in which she had tucked me
three months old to lie out in the fresh air
of my first January the carriage
was shaking she said and went on shaking
and she saw I was lying there laughing
she told me about it later it was
something that reassured her in a life
in which she had lost everyone she loved
before I was born and she had just begun
to believe that she might be able to
keep me as I lay there in the winter
laughing it was what she was thinking of
later when she told me that I had been
a happy child and she must have kept that
through the gray cloud of all her days and now
out of the horn of dreams of my own life
I wake again into the laughing child"
The Wings of Daylight,"Brightness appears showing us everything
it reveals the splendors it calls everything
but shows it to each of us alone
and only once and only to look at
not to touch or hold in our shadows
what we see is never what we touch
what we take turns out to be something else
what we see that one time departs untouched
while other shadows gather around us
the world’s shadows mingle with our own
we had forgotten them but they know us
they remember us as we always were
they were at home here before the first came
everything will leave us except the shadows
but the shadows carry the whole story
at first daybreak they open their long wings"
House of Green Thunder,"           for Carl & Lillian Sandburg’s Connemara, Flat Rock, NC
 As a child I was taken
to visit Connemara
as I remember
a little display of concrete poems
in the shapes of shoes
next to a typewriter
on an orange crate
let me know
I was taken
to visit poetry
All the books on the staircase
Said never back away from love
Of the word
O what is louder than the thorn
in the window of her thunder?
Wild Rutabaga Stories growing in
a thousand creeks under her ground
A song’s still a song
but sounds quite different when it’s grown
I took an upside-down photo
of their stationery on a shelf—
a copperplate sans serif
If it was a snake it would’a bit me
beaming in some past
I keep desiring like walking
down the main street
of a town that feels like
wearing a vintage dress
As we exit through the gift shop
the great-grand children of Lillian’s goats
reproduce in stuffed animal glory and bleat
O What is whiter than the milk
Every evening after dinner Carl opens up
the American Songbag of his mind
Singing O Susanna and such-like
banjo and grandkid on his knee
Some books he wrote
on an outcrop of rock
overlooking the valley
Since the beauty of the mountains
would be too distracting
to get much done
Sandberg wrestled upstairs
with tomes on Lincoln
in a room with no view
Now over ten thousand books
in a nine thousand square foot home of
twenty-two rooms and a million acres of sky
Connemara means the sea"
Sleeping Bear,"                                   1.
The backstory’s always of hardship, isn’t it?
                       No-other-choices and hoping-for-better
            on foreign shores. A minute ago, as measured
by the sand dunes here, the shipping lanes were thick
                       with them, from Hamburg, Limerick, towns
            along the Oslofjord, and lucky to have found
the work. The Michigan woodlands hadn’t been denuded yet
                       (a minute ago) so one of the routes was
            lumber and the other was a prairie’s wealth
of corn. There’s a sort of cushioned ignorance that comes
                       of being born-and-then-allowed-to-live-in-
            safety so I used to think it must have been more
forgiving here, less brutal than the brutal North Atlantic
                       with its fathoms and its ice. But no.
            The winds, the reefs, the something-to-do-with-
narrower-troughs-between-the-waves and lakes like this
                       are deadlier than oceans: in
            a single year the losses were one in every
four. We come for the scale of it: waters without
                       a limit the eye can apprehend and—could
             there be some mistake?—aren’t salt. Dunes
that make us little which if falsely consoling is right and
                       good. Where commerce lifts its sleeping head.
             If I had the lungs for diving I expect I’d be there too
among the lovely broken ribs and keels. Visitors need
                       a place to sleep and something to fill up the
             evenings, it’s natural, the people in town
need jobs. Calamity-turned-profit in tranquility. My
                       father’s father’s father was among the ones
             who did not drown. Who sold his ship
 
and bought a farm.
                                      2. 
What is it about the likes of us? Who cannot take it in
                       until the body of a single Syrian three-
             year-old is face down on the water’s edge? Or this
week’s child who, pulled from the rubble, wipes
                       with the back and then the heel of his small
             left hand (this time we have a video too) the blood
congealing near his eye then wipes (this is a problem,
                       you can see him thinking Where?) the hand
             on the chair where the medic has put him.
So many children, so little space in our rubble-strewn
                       hearts. In alternative newsfeeds I am
             cautioned (there is history, there is such a thing
as bias) that to see is not to understand. Which (yes, I know,
                       the poster child, the ad space, my consent-
             to-be-governed by traffic in arms) is true and quite
beside the point. The boy on the beach, foreshortened
                       in the photograph, looks smaller than
             his nearly three years would make him, which
contributes to the poignancy. The waves have combed his
                       dark hair smooth. The water on the shingle, in-
            different to aftermath, shines.
                                     3.
There was once, says the legend, a terrible fire or as
                       some will recount it a famine and
            a mother bear with her two cubs was driven
into the lake. They swam for many hours until the
                       smaller of the cubs began to weaken and,
            despite all the mother could do, was drowned,
then the second cub also, so when the mother reached
                       the shore which then as now belonged
           to a land of plenty she lay down with her face
to the shimmering span whose other side was quite
                       beyond her powers of return. The islands
           we call Manitou, the one and then the other, are
her cubs, she can see them, we go to them now by ferry.
                       And maybe that’s what we mean by
           recreation, not that everything lost—remember
the people to whom the legend belonged—shall be
                       restored but that it does us good
           to contemplate the evidence. The lake,
the dunes, the broken ships, the larger-than-we-are
                       skeins of time and substance in which
           change might be—we’ll think of it so—not
hostile but a kindness..

 "
Lost,"Desolate and lone
All night long on the lake
Where fog trails and mist creeps,
The whistle of a boat
Calls and cries unendingly,
Like some lost child
In tears and trouble
Hunting the harbor’s breast
And the harbor’s eyes."
You Are a Dark Body,"of water with a bed of rock barely visible
from your surface. You are the only dark body
of water in a desert littered with bleeding cactus.
At your collarbones you carry a gulch, held up by a thread
of hair. You travel days drinking only from yourself,
because you are this land’s only dark body
of water. At the crease of horizon you find a woman
in bed, her chest wet with saliva, you kick her
off the bed, and take her place among its sheets. A man
lies down in bed next to you. He swallows your dark body
of water and gives you a woman’s body, a body you’ve
never known. As a woman he gives you sores, and through
the sores you breathe, and despite the sores you give birth
to a child stillborn for lack of water. You kick the child off
the bed, but it returns in the arms of the woman whose bed
you stole. You cry to be made again into a dark body
of water. The man kicks you off the bed, covers you
with dirt, and turns you desert. You cry for a bed he will never
let you sleep in again. You cry for your body’s bed
of rock turned desert for lack of water.
 "
Dead Deer,"Bolt, thwarted vault, late brake,
gasp of impact, temblor of thud—
the beast drops on the blade of hood,
ribs rip from their roots, hearts seize,
the windshield goes dark as an eyelid
curtaining to a horizon of blood,
black glass laced with lightning—
I am hit with wheel, steel, doe
embracing me backward as speed
crushes me forward into
a bursting hug, sternums to spines,
past last words,
no extra second to follow the plan to tell
God I am sorry, no foxhole repentance,
no appeal to the fate-maker,
my sentence incomplete, a fragment, a run-on,
no scenes spun out so fast
that the brain convulses with conclusion and love—
I do not even think of you,
cough no torn word for you to live by—
I mesh corpse into carcass,
I am dead, dear,
I leave you my velocity
and there at the edge of the road
I give you my fawn.
 "
Time I’m Not Here,"All day on all my days,
the lives I’m not to process wash in;
anxieties lullaby on
and quite like to be gotten among;
but now—and now—one old,
abundant flower just screws up the room."
