Poem Name,Poem Content
The Moon,"A web of sewer, pipe, and wire connects each house to the others.
In 206 a dog sleeps by the stove where a small gas leak causes him
to have visions; visions that are rooted in nothing but gas.
Next door, a man who has decided to buy a car part by part
excitedly unpacks a wheel and an ashtray.
He arranges them every which way. It’s really beginning to take
shape.
Out the garage window he sees a group of ugly children
enter the forest. Their mouths look like coin slots.
  A neighbor plays keyboards in a local cover band.
Preparing for an engagement at the high school prom,
they pack their equipment in silence.
Last night they played the Police Academy Ball and all
the officers slow-danced with target range silhouettes.
  This year the theme for the prom is the Tetragrammaton.
A yellow Corsair sails through the disco parking lot
and swaying palms presage the lot of young libertines.
Inside the car a young lady wears a corsage of bullet-sized rodents.
Her date, the handsome cornerback, stretches his talons over the
molded steering wheel.
They park and walk into the lush starlit gardens behind the disco
just as the band is striking up.
Their keen eyes and ears twitch. The other couples
look beautiful tonight. They stroll around listening
to the brilliant conversation. The passionate speeches.
Clouds drift across the silverware. There is red larkspur,
blue gum, and ivy. A boy kneels before his date.
And the moon, I forgot to mention the moon."
The Charm of 5:30,"It’s too nice a day to read a novel set in England.
We’re within inches of the perfect distance from the sun,
the sky is blueberries and cream,
and the wind is as warm as air from a tire.
Even the headstones in the graveyard
           seem to stand up and say “Hello! My name is...”
It’s enough to be sitting here on my porch,
thinking about Kermit Roosevelt,
following the course of an ant,
or walking out into the yard with a cordless phone
           to find out she is going to be there tonight.
On a day like today, what looks like bad news in the distance
turns out to be something on my contact, carports and
white courtesy phones are spontaneously reappreciated
           and random “okay”s ring through the backyards.
This morning I discovered the red tints in cola
                     when I held a glass of it up to the light
and found an expensive flashlight in the pocket of a winter coat
                     I was packing away for summer.
It all reminds me of that moment when you take off your
sunglasses after a long drive and realize it’s earlier
and lighter out than you had accounted for.
You know what I’m talking about,
and that’s the kind of fellowship that’s taking place in town, out in
the public spaces. You won’t overhear anyone using the words
“dramaturgy” or “state inspection” today. We’re too busy getting along.
It occurs to me that the laws are in the regions and the regions are
in the laws, and it feels good to say this, something that I’m almost
sure is true, outside under the sun.
Then to say it again, around friends, in the resonant voice of a
nineteenth-century senator, just for a lark.
There’s a shy looking fellow on the courthouse steps, holding up
a placard that says “But, I kinda liked Clinton.” His head turns slowly
as a beautiful girl walks by, holding a refrigerated bottle up against
her flushed cheek.
She smiles at me and I allow myself to imagine her walking into
town to buy lotion at a brick pharmacy.
When she gets home she’ll apply it with great lingering care
before moving into her parlor to play 78 records and drink gin-and-tonics
beside her homemade altar to James Madison.
In a town of this size, it’s certainly possible that I’ll be invited over
one night.
In fact I’ll bet you something.
Somewhere in the future I am remembering today. I’ll bet you
I’m remembering how I walked into the park at five thirty,
my favorite time of day, and how I found two cold pitchers
of just poured beer, sitting there on the bench.
I am remembering how my friend Chip showed up
with a catcher’s mask hanging from his belt and how I said
great to see you, sit down, have a beer, how are you,
and how he turned to me with the sunset reflecting off his
contacts and said, wonderful, how are you."
Classic Water,"I remember Kitty saying we shared a deep longing for
the consolation prize, laughing as we rinsed the stagecoach.
I remember the night we camped out
           and I heard her whisper
“think of me as a place” from her sleeping bag
           with the centaur print.
I remember being in her father’s basement workshop
when we picked up an unknown man sobbing
over the shortwave radio
and the night we got so high we convinced ourselves
that the road was a hologram projected by the headlight beams.
I remember how she would always get everyone to vote
on what we should do next and the time she said
“all water is classic water” and shyly turned her face away.
At volleyball games her parents sat in the bleachers
like ambassadors from Indiana in all their midwestern schmaltz.
She was destroyed when they were busted for operating
a private judicial system within U.S. borders.
  Sometimes I’m awakened in the middle of the night
by the clatter of a room service cart and I think back on Kitty.
Those summer evenings by the government lake,
talking about the paradox of multiple Santas
or how it felt to have your heart broken.
I still get a hollow feeling on Labor Day when the summer ends
and I remember how I would always refer to her boyfriends
as what’s-his-face, which was wrong of me and I’d like
to apologize to those guys right now, wherever they are:
No one deserves to be called what’s-his-face."
The New Brain,"Consciousness travels, my sweet: don’t you remember?
One sends one’s thoughts to thee as on this footfall,
or in this poem. But, truly, remember how we left our old meat-
heads to enter the glyph and ride the crystal ark, un-
bodied but worded. My mother is a starred thought—
and, Don’t You Remember? the Mind from nowhere is everywhere,
not just under your skin. The first mind, not evolved but absolute
rainbow with me, you and me. Nothing depends on it either.
Someday I will remember this very future I am in, image in space.
I will at least see her, I say to myself, she will be someone
else than one ever thought and her eyes will be blue words on white.
Consciousness travels from Neptune the planet to Neptune the god of the sea.
I travel to your irony and perambulation, your decibels and vehement
budget: I perceive you for you. You don’t have time. I
have time, I am the goddess of the smooth doorway. Let me in,
so I can abolish your description."
In the Grove: The Poet at Ten,"She lay on her back in the timothy
and gazed past the doddering
auburn heads of sumac.
A cloud—huge, calm,
and dignified—covered the sun
but did not, could not, put it out.
The light surged back again.
Nothing could rouse her then
from that joy so violent
it was hard to distinguish from pain."
Reflections in a Pool of Hair,"You have been standing in a pool of your own hair.
You rub the hair into dirt and pick out crows 
       you’d like to lift it away.
You take off your socks.
Hand to eyes to block the sun, you look
       for someone who looks like you.
You see men in retro glasses, you see men behind 
       retrofitted glass and men
on black bikes and women with small
piercings in their sharp noses and you see their bad silver 
       nail polish, you’ve got
bad silver nail polish
and everyone wheezes. You wheeze
and the small gay men at the bar spend sunset
tuning American Idol onto two screens.
       They talk like bar glass. In their gravel, they vote singers.
There is a tingle at the back of your throat that holds 
       the phone on hold and thinks the words
                           Obama.
Obama wants to be a palindrome.
You catch yourself in a plate glass window, you catch yourself
      in the neighbor’s glass plate, you catch yourself
wondering if you look like your hair
in their windows. They put away things
as soon as you ask about them."
Still Life with Hemorrhage,"A wine crate for a nightstand, and on it, a rose
gone bad in a cup. Its water
a swallow of shadow, murk of rot
and sugar. Clothes sloughed, bodiless, and half-
eaten on a plate,
a plum in its juice. At the center
of the scene: a woman on a mattress
on the floor. Her arms cast out
as if preparing to fly
or as if pinned, savior
or specimen. Still asleep.
Day breaking through the window
a warm leak.
The woman in its spotlight
like a halo. As if something holy,
or at least chosen."
Fire-Flowers,"And only where the forest fires have sped, 
  Scorching relentlessly the cool north lands,
A sweet wild flower lifts its purple head, 
And, like some gentle spirit sorrow-fed,
  It hides the scars with almost human hands.
And only to the heart that knows of grief,
  Of desolating fire, of human pain,
There comes some purifying sweet belief, 
Some fellow-feeling beautiful, if brief.
  And life revives, and blossoms once again."
For a Lovely Lady,"A creature slender as a reed,
    And sad-eyed as a doe
Lies here (but take my word for it,
    And do not pry below)."
For a Lady I Know,"She even thinks that up in heaven
    Her class lies late and snores,
While poor black cherubs rise at seven
    To do celestial chores."
For a Virgin,"For forty years I shunned the lust
    Inherent in my clay;
Death only was so amorous
    I let him have his way."
For a Singer,"Death clogged this flute
    At its highest note;
Song sleeps here mute
    In this breathless throat."
Cassette County,"This is meant to be in praise of the interval called hangover,
a sadness not co-terminous with hopelessness,
and the North American doubling cascade
that (keep going) “this diamond lake is a photo lab”
and if predicates really do propel the plot
then you might see Jerusalem in a soap bubble
or the appliance failures on Olive Street
across these great instances,
because “the complex Italians versus the basic Italians”
because what does a mirror look like (when it’s not working)
but birds singing a full tone higher in the sunshine.
I’m going to call them Honest Eyes until I know if they are,
in the interval called slam-clicker, Realm of Pacific,
because the second language wouldn’t let me learn it
because I have heard of you for a long time occasionally
because diet cards may be the recovery evergreen
and there is a new benzodiazepene called Distance,
anti-showmanship, anti-showmanship, anti-showmanship.
I suppose a broken window is not symbolic
unless symbolic means broken, which I think it sorta does,
and when the phone jangles
what’s more radical, the snow or the tires,
and what does the Bible say about metal fatigue
and why do mothers carry big scratched-up sunglasses
in their purses.
Hello to the era of going to the store to buy more ice
because we are running out.
Hello to feelings that arrive unintroduced.
Hello to the nonfunctional sprig of parsley
and the game of finding meaning in coincidence.
Because there is a second mind in the margins of the used book
because Judas Priest (source: Firestone Library)
sang a song called Stained Class,
because this world is 66% Then and 33% Now,
and if you wake up thinking “feeling is a skill now”
or “even this glass of water seems complicated now”
and a phrase from a men’s magazine (like single-district cognac)
rings and rings in your neck,
then let the consequent misunderstandings
(let the changer love the changed)
wobble on heartbreakingly nu legs
into this street-legal nonfiction,
into this good world,
this warm place
that I love with all my heart,
anti-showmanship, anti-showmanship, anti-showmanship."
I Never Knew I Loved Dean Rader,"after Hikmet/O’Hara/Reeves/Vuong
Someday, I’ll love Dean Rader
                                                          the way the blue jay
loves the sparrow egg,
or perhaps the way the waves love the curve they give
themselves to when giving is no longer an option
like falling or dreaming
                                           or even being on this earth,
in this body.
                          Someday I’ll love my body, itself a form of silence,
which is not the same as being quiet, 
even though we are sentenced to this language with its strange letters,
their shapes like bowls, small sticks, the bellies of pregnant women, 
as though everything spelled 
                                                      must also be birthed and broken,
cracked open and spilled, 
                                                filled with the absence of what won’t do,
like waiting for the earth to tap out your name.
                                                                            I never knew I loved my name, 
can someone who has never believed his name love it? 
Once on a train to Serbia a soldier woke me from a dream I still remember
and pointed a gun at my right shoulder. 
                                                                                              I never knew 
I loved my shoulder until I placed my son’s head there 
our first night home from the hospital, 
                                                                      his chest lifting like an umbrella
in a storm. I don’t like comparing my son to an umbrella,
though he has known what it is to be folded, 
                                                                                to be wet and cold.
Someday I will love the cold,
                                                     not just as metaphor but as a means to clarity,
which is what I need this November night, 
the moon swinging in its black noose over the city,
the entire world hooded, 
                                             blindfolded perhaps,
lined up against a wall and waiting,
                                                                       the way a reader waits,
for a poem to get where it’s going. 
Someday I will love the poem, 
                                                         the way I will love being afraid,
but this is not what I want to say.
It is something more like this: 
                                                       the future is not what it used to be,
and even that is only part of it.
The other part has something to do with speculation, 
like what awaits us when we remove the hood. 
                                                                           I never knew I loved blindness. 
The punishment for sight is always forgiveness.
Someday I will love forgiveness, 
                                            but it is difficult to love what has not been earned.
My grandfather when he was tenderest would call me Dean Dean,
and I felt like a child 
                          in the body of a boy who believed he had the ideas of a man.
Every morning after breakfast he and my grandmother
would throw leftover toast into the backyard for the birds.
I just remembered the birds and the bread. 
                                                                                          I love them both. 
Someday I will love more things, 
                                                                   and I will not think of death,
and even if I do I will not feel saddened by the end
of the person who wears my name, 
                                                               even though it is always easy to mourn 
                            a stranger.
*To read this poem in its intended format, please click here from your laptop or desktop."
Gertrude: In the Rooms,"Sometimes I still think of Gertrude 
and all her privacies, of the tenuous
sheen of her thin gray hair,
and the sculptural, elegant way 
she piled it high up on her head. 
                                       Even now
typing these simple words, vividly
she returns, conjuring the images 
that made her real, transcending
the withered anonymities of elderly
citizens one passes in the street
without even noticing a whole life
is walking by…  
                           Gertrude’s 
agony seemed different from ours.
Older. Well-thumbed. Polite
And buckled to her person
Like a well-fitting garment. Ours?
Untamed, sharp-edged and shouting.
Hungry infant, railing in a crib. Not 
noiseless and ancient like hers.  
Nor glamorous as a hologram
Of anguish, flickering and glittering
with broken fragments of 
captured light which lit her up
inside her grief and made her
glow… 
              Surely she could not 
be as fragile as she looked,
carrying that weight. We craved
the object lesson of her tragedy 
thinking it would teach us how 
to transcend our sobbing, 
corporeal essences that grieved 
us so, and held us back as we 
kept on searching for the sure 
way out: the red door marked exit 
that Gertrude (we assumed) 
had passed through long before.
If you’re lucky, she once said
elliptically and apropos of nothing 
specific, It will bring you to your knees, 
speaking so softly we could barely 
even hear her, her legs crossed at the ankles
arranged off center, cotillion style 
of the debutante she once had been.  
Her vein-swollen, bony hand
gestured midpoint of her chest 
as if something still lodged there 
that had never broken free.
The rest of us felt shocked then—or I did
anyway—perceiving the torment 
still living inside her that we thought
she had conquered. The mystery was how
someone insignificant and ordinary
as Gertrude had redistributed 
that weight, and reoriented
the magnetic poles that for us
always defaulted to agony.  
She had been our hero,
icon of a victory that could
one day be ours if we learned
to live as Gertrude lived: elegant
and stoical, silencing our constant
clamoring for relief. But now 
here she was: testifying to victory 
or defeat? We could not tell, and that
Fucked us up. Oracular and  
Eternal was what we’d
thought she was. In possession 
of the answer. Instead,
her image and her words— 
It will bring you to your knees
turned us back into ourselves.
where the suffering was,
and the mystery, and offered 
no answer but the hard shock 
of our knees knocking against 
the earth, and the prickling burn 
of blood breaking its barrier of skin
and starting to flow."
In Memory of Colonel Charles Young,"Along the shore the tall, thin grass 
    That fringes that dark river, 
While sinuously soft feet pass, 
    Begins to bleed and quiver.
The great dark voice breaks with a sob
    Across the womb of night; 
Above your grave the tom-toms throb, 
    And the hills are weird with light. 
The great dark heart is like a well
    Drained bitter by the sky, 
And all the honeyed lies they tell 
    Come there to thirst and die. 
No lie is strong enough to kill
    The roots that work below; 
From your rich dust and slaughtered will
    A tree with tongues will grow. "
She of the Dancing Feet Sings,"And what would I do in heaven, pray, 
   Me with my dancing feet, 
And limbs like apple boughs that sway
   When the gusty rain winds beat? 
And how would I thrive in a perfect place
   Where dancing would be sin, 
With not a man to love my face, 
   Nor an arm to hold me in? 
The seraphs and the cherubim
   Would be too proud to bend 
To sing the feary tunes that brim
   My heart from end to end. 
The wistful angels down in hell
   Will smile to see my face,
And understand, because they fell
   From that all-perfect place. "
Baptism,"Into the furnace let me go alone;
Stay you without in terror of the heat. 
I will go naked in—for thus 'tis sweet—
Into the weird depths of the hottest zone. 
I will not quiver in the frailest bone, 
You will not note a flicker of defeat; 
My heart shall tremble not its fate to meet, 
Nor mouth give utterance to any moan.
The yawning oven spits forth fiery spears; 
Red aspish tongues shout wordlessly my name. 
Desire destroys, consumes my mortal fears, 
Transforming me into a shape of flame. 
I will come out, back to your world of tears, 
A stronger soul within a finer frame. "
For A Cynic,"Birth is a crime
All men commit;
Life gives them time
To atone for it;
Death ends the rhyme
As the price for it."
For My Grandmother,"This lovely flower fell to seed;
Work gently, sun and rain;
She held it as her dying creed
That she would grow again."
For A Poet,"I have wrapped my dreams in a silken
cloth,
And laid them away in a box of gold;
Where long will cling the lips of the moth,
I have wrapped my dreams in a silken cloth;
I hide no hate; I am not even wroth
Who found earth's breath so keen and cold;
I have wrapped my dreams in a silken cloth,
And laid them away in a box of gold."
Russian Cathedral,"Bow down my soul in worship very low
And in the holy silences be lost. 
Bow down before the marble man of woe, 
Bow down before the singing angel host. 
What jewelled glory fills my spirit's eye! 
What golden grandeur moves the depths of me! 
The soaring arches lift me up on high
Taking my breath with their rare symmetry. 
Bow down my soul and let the wondrous light
Of Beauty bathe thee from her lofty throne
Bow down before the wonder of man's might. 
Bow down in worship, humble and alone; 
Bow lowly down before the sacred sight 
Of man's divinity alive in stone. "
The Black Finger,"  I have just seen a most beautiful thing,
                     Slim and still,
              Against a gold, gold sky,
              A straight black cypress,
                     Sensitive,
                     Exquisite,
                     A black finger
                     Pointing upwards.
Why, beautiful still finger, are you black?
And why are you pointing upwards?"
"Lady, Lady","Lady, Lady, I saw your face, 
Dark as night withholding a star . . .
The chisel fell, or it might have been
You had borne so long the yoke of men. 
Lady, Lady, I saw your hands, 
Twisted, awry, like crumpled roots, 
Bleached poor white in a sudsy tub, 
Wrinkled and drawn from your rub-a-dub. 
Lady, Lady, I saw your heart, 
And altared there in its darksome place 
Were the tongues of flame the ancients knew, 
Where the good God sits to spangle through. "
Escape,"Shadows, shadows, 
Hug me round, 
So that I shall not be found
By sorrow: 
She pursues me
Everywhere, 
I can't lose her
Anywhere. 
Fold me in your black 
Abyss, 
She will never look
In this,—
Shadows, shadows, 
Hug me round 
In your solitude 
Profound. "
Vanishing,"Nearly one-third of the wild birds in the United States 
and Canada have vanished since 1970, a staggering 
loss that suggests the very fabric of North America’s 
ecosystem is unraveling.  
              –The New York Times (September 19, 2019)
As the world’s cities teem
with children—flooding 
our concrete terrains with shouts 
and signs—as the younglings balance 
scribbled Earths above their heads, 
stand in unseasonal rain 
or blistering sun,
the birds quietly lessen 
themselves among the grasslands. 
No longer a chorus but a lonely,
indicating trill: Eastern meadowlark,
wood thrush, indigo bunting—
their voices ghosts in the 
chemical landscape of crops.
Red-winged blackbirds veer
beyond the veil. Orioles 
and swallows, the horned lark
and the jay. Color drains from
our common home so gradually,
we convince ourselves 
it has always been gray.
Little hollow-boned dinosaurs,
you who survived the last extinction, 
whose variety has obsessed 
scientific minds, whose bodies 
in the air compel our own bodies
to spread and yearn—
how we have failed you.
The grackles are right to scold us, 
as they feast on our garbage 
and genetically-modified corn. 
Our children flock into the streets 
with voices raised, their anger 
a grim substitute
for song."
Boletus,"Crickets are stitching the afternoon
together. What the squalling catbird rends,
crickets relentlessly repair. The maple shivers,
sends yellowed messages sailing down.
Too much has ripped: half the main branch cracked off
and hangs, teetering, across lower boughs
leaving, on the trunk, a blond wound.
We cross the brook on stepping stones and climb
west up the mountain flank through laurel thickets,
along the scooped-out valley of beeches, up
the stream bed to sit on a fallen tree. But there’s
no rest. We carry with us what we left
below—a country clawing its very idea
to shreds. The scarlet boletus mushroom
prongs from decaying wood. In its bishop’s
amaranth skull cap, it stands its ground. One kind
will nourish; the other sickens. But not,
like the white amanita, bringing on
liver failure, seizures, death."
Origin Story,"“What is dying is the willingness to be in denial.”
            —angel Kyodo williams
The heron flew away 
and I wanted to tell someone   
how long it stayed,  
how close I got, 
how much I missed it
even as it stood
to watch me, 
large-eyed animal
that I am, terrible 
at believing what I can’t see.
You see fire in the home
where we live: the world
in cardiac arrest.
A heart attack
is not the onset I want to say
to someone, it’s the flare.
It illuminates what’s already here:
the forests
illuminated, the earth
lit as an origin story.
Here you are, 
I say instead, 
aloud, surprised
at how close 
I’ve been holding you
in the dark.
Flame yields 
no new landscape.
It bares the contours 
like a map
so we can see
where we’ve been all along, 
can see one another 
as we walk, and say,
for once, nothing
at the fire’s steady flight,
like a heron 
lifting in loud beats,
our silent mouths open   
as if to give it a tunnel."
When Nothing But Tree,"can be seen in the tree though the dogs
unmistakably indicate, when clearly 
the canopy calls to them and days
have passed before you’ve even begun,
when nothing in the undergrowth has
prompted so much as a whimper, you
must turn your thoughts to the other bank.
Scent from a living body will be carried
on the wind. Scent from a corpse in the
river spreads like oil. But say 
the return-to-elements has started just
beyond that rise. The body is cold, 
the scent like a river seeks lowest ground
becoming part of the river itself which the
trees in turn imbibe and, drawing upward,
change to living green. 
The one you seek is now an exhalation.
As the dogs, intelligent beyond our wildest
reckoning, have told us. Have
been telling us.
                                      *
In Basel, on a panel made of limewood,
emphatically unrisen, 
the body of Christ lies in its frame as in
a coffin. Thwarted verticals. And strung
along a fault line where the pigment-
in-egg-yolk old way meets the pigment-
in-linseed new, the flesh
breathes beauty as only
that-which-is-liable-to-perish can breathe.
The green-going-black of face, of feet,
of visible hand confirm: no going back to
what you were. How is it
the linen on which he lies so clearly
discloses a pallet of stone (and hence
the catalog title—entombed) which means
the coffin I’ve imagined (warmer
framewood) must be pity’s crafted after-
thought. Or argument. The wholly
this-world begging to differ
with all we’ve been taught to hope for.
                                       *
1521: the heretic from Wittenberg
refuses to recant though the question
has not yet turned to presence or real.
Sit down at my table (my body my 
blood) and I on your behalf will paint
a picture. Note the gaping nostril, gaping
mouth, the other mouth of the wound in his
side, the cradle of the abdomen. You see 
how disproportionate I’ve made his length,
the better to seal credulity. It’s fifteen 
hundred twenty one. “It is known,”
writes my informant, “that the artist used 
a body retrieved from the Rhine (citation
needed).” And either
the fish had not eaten the open eye or
Holbein in his studio restored it. Never
elsewhere, says the limewood, never
blind. Behold
the nearer case for mystery. I’m here to praise."
Let Me Begin Again,"Let me begin again as a quiet thought
in the shape of a shell slowly examined
by a brown child on a beach at dawn
straining to see their future. Let me begin
this time knowing the drumming in my dreams
is me inheriting the earth, is morning
lighting up the rivers. Let me burn
my vanities: old music in the pines, sifters
of scotch, a day moon like a signature
of night. This time, let me circle
the island of my fears only once then
live like a raging waterfall and grow
a magnificent mustache. Let me not ever be
the birdcage or the serrated blade or
the empty season. Dear Glacier, Dear Sea
of Stars, Dear Leopards disintegrating
at the outer limits of our greed; soon we will
encounter you only in motivational tweets.
Reader, I should have married you sooner.
This time, let me not sleep like the prophet who
believes he’s seen infinity. Let me run
at break-neck speeds toward sceneries
of doubt. I have no more dress rehearsals
to attend. Look closer: I am licking my lips."
Japanese Hokku,"I.
Life goes by moving,
Up and down a chain of moods
Wanting what’s nothing.
II.
My soul is the wind
Dashing down fields of Autumn:
O, too swift to sing.
III.
Listen to the rain
Falling broken on the ground:
Pity the sky once.
IV.
Knowing not at all
Who stands above me seeing:
Tears of gratitude.
V
The nightingale sings
My heart desires but the night
Space swallows my voice:
VI.
I shall spend my moods
Like a rose discards leaves
And die without moods.
VII.
Did you say a sound?
Did you say the wind? Dashing
Only my soul’s quick—
VIII.
O moon of to-night
Let me rest my head on you
And hear my life sing.
IX.
My ears burn for speech
And you lie cold and silent
Supinely cruel:
X.
Look at the white moon
The sphinx does not question more.
Turn away your eyes.
XI.
Thought that is no thought
Poems buried in my heart
Song that is no song …
XII
The poetry of life?
No, the picture of my dreams
Flashing on my heart.
XIII
I ride down the stream
Between the earth and the sun
On the moon’s shadow.
XIV
Treading wearily
A unit of the parade
There is no escape.
XV.
Within the shadow
I am weaving the pattern
Of a spider web.
XVI
My heart like a shell
Moans at the breast of the earth
Being too full to sing.
XVII
You are life’s fountain
Springing from eternity
Flow not recklessly.
XVIII
I will wrap the song
In the leaves of the lotus
And send it to you.
XIX
No words speak louder
Than the tragic look of eyes
Close yours out of love.
XX
Why should I wander
I who have known no surprise?
Every day the same."
Insomniami,"The neon burns a hole in the night
and the Freon burns a hole in the sky
            —Dessa
All night darkness
constructs its unquestioning citadel
of intrusive thoughts
*
if you listen closely
you can hear
the rising waters whispers
if you cover your ears
you’ll hear it too
*
trapped in the seashell of night
*
chase the echo
to its origin
*
a useless lullaby
a rythme replacing
the unticking
digital clocks
counting my sleeplessness
in silence
*
the shapelessness of waves
a watery sleep paralysis
gripping the city
*
the high water mark
is reaching for the sky
and getting there
*
new high rises rise
every day like shark teeth
a fire sale
get it while it’s hot
get that land
while it’s still land
*
the world is burning you know
*
all night you can hear them
building another goddamn stadium
while tearing down the house
around you as you sleep
*
enough empty seats
for the displaced
an uncheering home crowd
longing for home
*
enough hollow condos
for everyone
but it’s important
that they stay empty
they won’t say why
*
hurricanes come through
like tourists
and suddenly
there are less homeless people
their names lost
to the larger one
of christened chaos
*
night is a rosary of unanswered hours
*
count them
count them
count them
*
sometimes I’m grateful
for the light pollution
the smug stars
think they know everything
but their slow knowledge
is always late with its light
*
still
I consult the disdainful
horoscope to see what
they promise to promise
*
Miami is obviously
a leo
(look it up)
*
a drowning fire sign
pride pretending everything
is fine
I mean come on
*
a backwards place
you can’t blame everything
on the Bermuda Triangle
but you can try
*
swimming birds
and flying fish
burrowing owls
night sky
reflected in the water
becoming confused
a broth of clouds and corals
*
octopus conspire against us
limbed-brains learning
from our mistakes
our heirs
come too soon
*
certainly
they’ll do better
with this city
than we did
*
this city
with its history of hurricanes
and fraud
*
one day
the neon
will burn out
and then what
*
sun rises
like rent
*
sun rises
like a flag
*
sun rises
like the ocean
*
I can’t sleep
but the city I love
can’t wake up"
"And That Fast, You’re Thinking About Their Bodies","At a rooftop party, you dance near every edge. 
Someone drops a ring in glass, in your head 
the clink of a used bullet, still hot, and that fast 
the rooftop is covered with wires, riflemen, 
and you’re thinking about mutiny, MK-47s, 
two cities clawing at each other’s bruised 
throats while boys try to hold your hips, 
keep dancing. The war is on your hips. 
Your hands. You wear it all over. You wrap 
your hair in it. Pluck it from your eyebrows. 
The rooftop is wide and caring, too rained 
or sometimes incensed, and you never once 
think to be afraid of what could arrow a cloud 
and kill it. You eat volcano rolls, pink pepper 
goat cheese, and the war enters you. You stare 
at Still Life with Flowers and Fruit 
and the glade of roses scream 
war. Here with a doctor and your pregnant 
aunt who hasn’t yet learned English, only speaks 
in war. Friends in Greensboro get picked up 
by bored police, get beat up for no reason, 
and those fists carry war. At a job interview, 
you carve yourself into a white-known shape
and that renaming is a kind of war. 
You take a passport photo, told to smile 
without teeth, the flash a bright war. 
You’re on the other side of mercy
with your meadows and fluffed spillage,
where nights are creamed with saviors. 
Here everyone rests on roofs graduated 
and sung, gazing at a sky that won’t 
bleed them. At the beach, you’re buried 
to the neck, practicing dead, snug in your 
chosen tomb, gulls flittering on all sides, 
waves fleshing closer, and that fast you’re thinking 
of a grubby desert girl who placed small stones 
in her scarf, shook it back and forth,
said, This is what the sea must sound like. "
A Dream Of Foxes,"in the dream of foxes
there is a field
and a procession of women
clean as good children
no hollow in the world
surrounded by dogs
no fur clumped bloody
on the ground
only a lovely time
of honest women stepping
without fear or guilt or shame
safe through the generous fields."
One Year Later,"what if,
then,
entering my room,
brushing against the shadows,
lapping them into rust,
her soft paw extended,
she had called me out?
what if,
then,
i had reared up baying,
and followed her off
into vixen country?
what then of the moon,
the room, the bed, the poetry
of regret?"
My Father’s Accent,"A boy, prettier than me, who loved me because
my vocabulary and because my orange pills, once asked me
to translate my father’s English.
This poem wants me to translate it too.
Idiot poem, idiot hands for writing it
an accent isn’t sound.
Only those to whom it seems alien
would flatten an accent to sound.

My poem grew up here, sitting in this American chair
staring out at this lifeless American snow. 
Black grass dying up out of this snow,
through a rabbit’s
long tracks, like a ghost
sitting upright
saying oh.
But even that’s a lie.
Just black grass, blue snow.
I can’t write this
without trying to make it
beautiful. Submission, resistance, surrender.
On first
inspecting Adam, the devil entered his lips,
Watch: the devil enters Adam’s lips
crawls through his throat through his guts
to finally emerge out his anus.
He’s all hollow! the devil giggles.
He knows his job will be easy, a human just one long desperation
to be filled.
My father’s white undershirt peeking out
through his collar. My father’s hand slicing skin, gristle,
from a chicken carcass I hold still against the cutting board.
Sometimes he bites his bottom lip to suppress
what must be
rage. It must be rage
because it makes no sound. My vast
terror at what I can’t hear,
at my ignorance, is untranslatable.
My father speaks in perfect English."
Leaving Fox,"so many fuckless days and nights
only the solitary fox
watching my window light
barks her compassion.
i move away from her eyes.
from the pitying brush
of her tail
to a new place and check
for signs. so far
i am the only animal.
i will keep the door unlocked
until something human comes."
Dear Fox,"it is not my habit
to squat in the hungry desert
fingering stones, begging them
to heal, not me but the dry mornings
and bitter nights.
it is not your habit
to watch, none of this
is ours, sister fox.
tell yourself that anytime now
we will rise and walk away
from somebody else's life.
any time."
The Coming Of Fox,"one evening i return
to a red fox
haunched by my door.
i am afraid
although she knows
no enemy comes here.
next night again
then next then next
she sits in her safe shadow
silent as my skin bleeds
into long bright flags
of fur."
Fox,"who
can blame her for hunkering
into the doorwells at night,
the only blaze in the dark
the brush of her hopeful tail,
the only starlight
her little bared teeth?
and when she is not satisfied
who can blame her for refusing to leave,
Master Of The Hunt, why am i
not feeding, not being fed?"
