Poem Name,Poem Content
The Sandman,"The rosy clouds float overhead,
The sun is going down;
And now the sandman's gentle tread
Comes stealing through the town.
""White sand, white sand,"" he softly cries,
And as he shakes his hand,
Straightway there lies on babies' eyes
His gift of shining sand.
Blue eyes, gray eyes, black eyes, and brown,
As shuts the rose, they softly close, when he goes through the town.

From sunny beaches far away -
Yes, in another land -
He gathers up at break of day
His stone of shining sand.
No tempests beat that shore remote,
No ships may sail that way;
His little boat alone may float
Within that lovely bay.
Blue eyes, gray eyes, black eyes, and brown,
As shuts the rose, they softly close, when he goes through the town.

He smiles to see the eyelids close
Above the happy eyes;
And every child right well he knows, -
Oh, he is very wise!
But if, as he goes through the land,
A naughty baby cries,
His other hand takes dull gray sand
To close the wakeful eyes.
Blue eyes, gray eyes, black eyes, and brown,
As shuts the rose, they softly close, when he goes through the town.

So when you hear the sandman's song
Sound through the twilight sweet,
Be sure you do not keep him long
A-waiting in the street.
Lie softly down, dear little head,
Rest quiet, busy hands,
Till, by your bed his good-night said,
He strews the shining sands.
Blue eyes, gray eyes, black eyes, and brown,
As shuts the rose, they softly close, when he goes through the town."
Cradle Song,"Sleep, sleep, beauty bright,
Dreaming in the joys of night;
Sleep, sleep; in thy sleep
Little sorrows sit and weep.

Sweet babe, in thy face
Soft desires I can trace,
Secret joys and secret smiles,
Little pretty infant wiles.

As thy softest limbs I feel
Smiles as of the morning steal
O'er thy cheek, and o'er thy breast
Where thy little heart doth rest.

O the cunning wiles that creep
In thy little heart asleep!
When thy little heart doth wake,
Then the dreadful night shall break."
Lullaby of an Infant Chief,"O, hush thee, my babie, thy sire was a knight,
Thy mother a lady, both lovely and bright;
The woods and the glens, from the towers which we see,
They are all belonging, dear babie, to thee.
O ho ro, i ri ri, cadul gu lo.

O, fear not the bugle, though loudly it blows,
It calls but the warders that guard thy repose;
Their bows would be bended, their blades would be red,
Ere the step of a foeman draws near to thy bed.
O ho ro, i ri ri, cadul gu lo.

O, hush thee, my babie, the time soon will come,
When thy sleep shall be broken by trumpet and drum;
Then hush thee, my darling, take rest while you may,
For strife comes with manhood, and waking with day.
O ho ro, i ri ri, cadul gu lo."
Holy Innocents,"Sleep, little Baby, sleep;
The holy Angels love thee,
And guard thy bed, and keep
A blessed watch above thee.
No spirit can come near
Nor evil beast to harm thee:
Sleep, Sweet, devoid of fear
Where nothing need alarm thee.

The Love which doth not sleep,
The eternal Arms surround thee:
The Shepherd of the sheep
In perfect love hath found thee.
Sleep through the holy night,
Christ-kept from snare and sorrow,
Until thou wake to light
And love and warmth to-morrow."
Japanese Lullaby,"Sleep, little pigeon, and fold your wings,—
Little blue pigeon with velvet eyes;
Sleep to the singing of mother-bird swinging—
Swinging the nest where her little one lies.

Away out yonder I see a star,—
Silvery star with a tinkling song;
To the soft dew falling I hear it calling—
Calling and tinkling the night along.

In through the window a moonbeam comes,—
Little gold moonbeam with misty wings;
All silently creeping, it asks, ""Is he sleeping—
Sleeping and dreaming while mother sings?""

Up from the sea there floats the sob
Of the waves that are breaking upon the shore,
As though they were groaning in anguish, and moaning—
Bemoaning the ship that shall come no more.

But sleep, little pigeon, and fold your wings,—
Little blue pigeon with mournful eyes;
Am I not singing?—see, I am swinging—
Swinging the nest where my darling lies. "
The Sandman,"The rosy clouds float overhead,
The sun is going down;
And now the sandman's gentle tread
Comes stealing through the town.
""White sand, white sand,"" he softly cries,
And as he shakes his hand,
Straightway there lies on babies' eyes
His gift of shining sand.
Blue eyes, gray eyes, black eyes, and brown,
As shuts the rose, they softly close, when he goes through the town.

From sunny beaches far away -
Yes, in another land -
He gathers up at break of day
His stone of shining sand.
No tempests beat that shore remote,
No ships may sail that way;
His little boat alone may float
Within that lovely bay.
Blue eyes, gray eyes, black eyes, and brown,
As shuts the rose, they softly close, when he goes through the town.

He smiles to see the eyelids close
Above the happy eyes;
And every child right well he knows, -
Oh, he is very wise!
But if, as he goes through the land,
A naughty baby cries,
His other hand takes dull gray sand
To close the wakeful eyes.
Blue eyes, gray eyes, black eyes, and brown,
As shuts the rose, they softly close, when he goes through the town.

So when you hear the sandman's song
Sound through the twilight sweet,
Be sure you do not keep him long
A-waiting in the street.
Lie softly down, dear little head,
Rest quiet, busy hands,
Till, by your bed his good-night said,
He strews the shining sands.
Blue eyes, gray eyes, black eyes, and brown,
As shuts the rose, they softly close, when he goes through the town."
Cradle Song,"Sleep, sleep, beauty bright,
Dreaming in the joys of night;
Sleep, sleep; in thy sleep
Little sorrows sit and weep.

Sweet babe, in thy face
Soft desires I can trace,
Secret joys and secret smiles,
Little pretty infant wiles.

As thy softest limbs I feel
Smiles as of the morning steal
O'er thy cheek, and o'er thy breast
Where thy little heart doth rest.

O the cunning wiles that creep
In thy little heart asleep!
When thy little heart doth wake,
Then the dreadful night shall break."
Lullaby of an Infant Chief,"O, hush thee, my babie, thy sire was a knight,
Thy mother a lady, both lovely and bright;
The woods and the glens, from the towers which we see,
They are all belonging, dear babie, to thee.
O ho ro, i ri ri, cadul gu lo.

O, fear not the bugle, though loudly it blows,
It calls but the warders that guard thy repose;
Their bows would be bended, their blades would be red,
Ere the step of a foeman draws near to thy bed.
O ho ro, i ri ri, cadul gu lo.

O, hush thee, my babie, the time soon will come,
When thy sleep shall be broken by trumpet and drum;
Then hush thee, my darling, take rest while you may,
For strife comes with manhood, and waking with day.
O ho ro, i ri ri, cadul gu lo."
Holy Innocents,"Sleep, little Baby, sleep;
The holy Angels love thee,
And guard thy bed, and keep
A blessed watch above thee.
No spirit can come near
Nor evil beast to harm thee:
Sleep, Sweet, devoid of fear
Where nothing need alarm thee.

The Love which doth not sleep,
The eternal Arms surround thee:
The Shepherd of the sheep
In perfect love hath found thee.
Sleep through the holy night,
Christ-kept from snare and sorrow,
Until thou wake to light
And love and warmth to-morrow."
The Violet,"Down in a green and shady bed
A modest violet grew;
Its stalk was bent, it hung its head,
As if to hide from view.

And yet it was a lovely flower,
Its colors bright and fair;
It might have graced a rosy bower,
Instead of hiding there.

Yet there it was content to bloom,
In modest tints arrayed;
And there diffused a sweet perfume,
Within the silent shade.

Then let me to the valley go,
This pretty flower to see;
That I may also learn to grow
In sweet humility."
How Doth the Little Busy Bee,"How doth the little busy bee
Improve each shining hour,
And gather honey all the day
From every opening flower!
How skilfully she builds her cell!
How neat she spreads the wax!
And labors hard to store it well
With the sweet food she makes.
In works of labor or of skill,
I would be busy too;
For Satan finds some mischief still
For idle hands to do.
In books, or work, or healthful play,
Let my first years be passed,
That I may give for every day
Some good account at last."
[Artfully adorned Aphrodite] (audio only), Click the icon above to listen to this audio poem.
"To the Right Honourable William, Earl of Dartmouth","HAIL, happy day, when, smiling like the morn,
Fair Freedom rose New-England to adorn:
The northern clime beneath her genial ray,
Dartmouth, congratulates thy blissful sway:
Elate with hope her race no longer mourns,
Each soul expands, each grateful bosom burns,
While in thine hand with pleasure we behold
The silken reins, and Freedom's charms unfold.
Long lost to realms beneath the northern skies
She shines supreme, while hated faction dies:
Soon as appear'd the Goddess long desir'd,
Sick at the view, she languish'd and expir'd;
Thus from the splendors of the morning light
The owl in sadness seeks the caves of night.
No more, America, in mournful strain
Of wrongs, and grievance unredress'd complain,
No longer shalt thou dread the iron chain,
Which wanton Tyranny with lawless hand
Had made, and with it meant t' enslave the land.
Should you, my lord, while you peruse my song,
Wonder from whence my love of Freedom sprung,
Whence flow these wishes for the common good,
By feeling hearts alone best understood,
I, young in life, by seeming cruel fate
Was snatch'd from Afric's fancy'd happy seat:
What pangs excruciating must molest,
What sorrows labour in my parent's breast?
Steel'd was that soul and by no misery mov'd
That from a father seiz'd his babe belov'd:
Such, such my case. And can I then but pray
Others may never feel tyrannic sway?
For favours past, great Sir, our thanks are due,
And thee we ask thy favours to renew,
Since in thy pow'r, as in thy will before,
To sooth the griefs, which thou did'st once deplore.
May heav'nly grace the sacred sanction give
To all thy works, and thou for ever live
Not only on the wings of fleeting Fame,
Though praise immortal crowns the patriot's name,
But to conduct to heav'ns refulgent fane,
May fiery coursers sweep th' ethereal plain,
And bear thee upwards to that blest abode,
Where, like the prophet, thou shalt find thy God."
A Nation's Strength,"What makes a nation's pillars high
And its foundations strong?
What makes it mighty to defy
The foes that round it throng?
It is not gold. Its kingdoms grand
Go down in battle shock;
Its shafts are laid on sinking sand,
Not on abiding rock.
Is it the sword? Ask the red dust
Of empires passed away;
The blood has turned their stones to rust,
Their glory to decay.
And is it pride? Ah, that bright crown
Has seemed to nations sweet;
But God has struck its luster down
In ashes at his feet.
Not gold but only men can make
A people great and strong;
Men who for truth and honor's sake
Stand fast and suffer long.
Brave men who work while others sleep,
Who dare while others fly...
They build a nation's pillars deep
And lift them to the sky."
"America, a Prophecy, Plates 3 and 4","[PLATE 3]

The Guardian Prince of Albion burns in his nightly tent,
Sullen fires across the Atlantic glow to America's shore:
Piercing the souls of warlike men, who rise in silent night,
Washington, Franklin, Paine & Warren, Gates, Hancock & Green;
Meet on the coast glowing with blood from Albion’s fiery Prince.

Washington spoke; Friends of America look over the Atlantic sea;
A bended bow is lifted in heaven, & a heavy iron chain
Descends link by link from Albion's cliffs across the sea to bind
Brothers & sons of America, till our faces pale and yellow;
Heads deprest, voices weak, eyes downcast, hands work-bruis'd,
Feet bleeding on the sultry sands, and the furrows of the whip
Descend to generations that in future times forget.—

The strong voice ceas'd; for a terrible blast swept over the heaving sea;
The eastern cloud rent; on his cliffs stood Albion’s wrathful Prince
A dragon form clashing his scales at midnight he arose,
And flam'd red meteors round the land of Albion beneath.
His voice, his locks, his awful shoulders, and his glowing eyes,


[PLATE 4]

Appear to the Americans upon the cloudy night.

Solemn heave the Atlantic waves between the gloomy nations,
Swelling, belching from its deeps red clouds & raging Fires!
Albion is sick. America faints! enrag'd the Zenith grew.
As human blood shooting its veins all round the orbed heaven
Red rose the clouds from the Atlantic in vast wheels of blood
And in the red clouds rose a Wonder o'er the Atlantic sea;
Intense! naked! a Human fire fierce glowing, as the wedge
Of iron heated in the furnace; his terrible limbs were fire
With myriads of cloudy terrors banners dark & towers
Surrounded; heat but not light went thro' the murky atmosphere

The king of England looking westward trembles at the vision"
"Song of Myself, 3","I have heard what the talkers were talking, the talk of the beginning and the end
But I do not talk of the beginning or the end.

There was never any more inception than there is now,
Nor any more youth or age than there is now,
And will never be any more perfection than there is now,
Nor any more heaven or hell than there is now.

Urge and urge and urge,
Always the procreant urge of the world.

Out of the dimness opposite equals advance, always substance and increase, always sex,
Always a knit of identity, always distinction, always a breed of life.

To elaborate is no avail, learn'd and unlearn'd feel that it is so.

Sure as the most certain sure, plumb in the uprights, well entretied, braced in the beams,
Stout as a horse, affectionate, haughty, electrical,
I and this mystery here we stand.

Clear and sweet is my soul, and clear and sweet is all that is not my soul.

Lack one lacks both, and the unseen is proved by the seen,
Till that becomes unseen and receives proof in its turn.

Showing the best and dividing it from the worst age vexes age,
Knowing the perfect fitness and equanimity of things, while they discuss I am silent, and go bathe and admire myself.

Welcome is every organ and attribute of me, and of any man hearty and clean,
Not an inch nor a particle of an inch is vile, and none shall be less familiar than the rest.

I am satisfied—I see, dance, laugh, sing;
As the hugging and loving bed-fellow sleeps at my side through the night, and withdraws at the peep of the day with stealthy tread.
Leaving me baskets cover'd with white towels swelling the house with their plenty,
Shall I postpone my acceptation and realization and scream at my eyes,
That they turn from gazing after and down the road,
And forthwith cipher and show me to a cent,
Exactly the value of one and exactly the value of two, and which is ahead?"
The Wild Honeysuckle,"Fair flower, that dost so comely grow,
Hid in this silent, dull retreat,
Untouch’d thy honey’d blossoms blow,
Unseen thy little branches greet:
   No roving foot shall crush thee here,
   No busy hand provoke a tear.
By Nature’s self in white array’d,
She bade thee shun the vulgar eye,
And planted here the guardian shade,
And sent soft waters murmuring by;
   Thus quietly thy summer goes,
   Thy days declining to repose.
Smit with those charms, that must decay,
I grieve to see thy future doom;
They died—nor were those flowers more gay,
(The flowers that did in Eden bloom)
   Unpitying frosts and Autumn’s power
   Shall leave no vestige of this flower.
From morning suns and evening dews
At first thy little being came:
If nothing once, you nothing lose,
For when you die you are the same;
   The space between is but an hour,
   The mere idea of a flower."
The Pulley,"   When God at first made man, 
Having a glass of blessings standing by, 
   ""Let us,"" said he, ""pour on him all we can. 
Let the world's riches, which disperséd lie, 
   Contract into a span.""

   So strength first made a way; 
Then beauty flowed, then wisdom, honor, pleasure. 
   When almost all was out, God made a stay, 
Perceiving that, alone of all his treasure, 
   Rest in the bottom lay. 

   ""For if I should,"" said he, 
""Bestow this jewel also on my creature, 
   He would adore my gifts instead of me, 
And rest in Nature, not the God of Nature; 
   So both should losers be. 

   ""Yet let him keep the rest, 
But keep them with repining restlessness. 
   Let him be rich and weary, that at least, 
If goodness lead him not, yet weariness 
   May toss him to my breast."" "
Karawane,"jolifanto bambla o falli bambla
großiga m'pfa habla horem
egiga goramen
higo bloiko russula huju
hollaka hollala
anlogo bung
blago bung blago bung
bosso fataka
ü üü ü
schampa wulla wussa olobo
hej tatta gorem
eschige zunbada
wulubu ssubudu uluwu ssubudu
–umf
kusa gauma
ba–umf"
A Political Litany,"Libera Nos, Domine.—Deliver us, O Lord, not only from British dependence, but also
From a junto that labour with absolute power,
Whose schemes disappointed have made them look sowr,
From the lords of the council, who fight against freedom,
Who still follow on where the devil shall lead ’em.
From the group at St. James’s, who slight our Petitions,
And fools that are waiting for further submissions—
From a nation whose manners are rough and abrupt,
From scoundrels and rascals whom gold can corrupt.
From pirates sent out by command of the king
To murder and plunder, but never to swing.
From Wallace and Greaves, and Vipers and Roses*,
Whom, if heaven pleases, we’ll give bloody noses.
From the valiant Dunmore, with his crew of banditti,
Who plunder Virginians at Williamsburg city,
From hot-headed Montague, mighty to swear,
The little fat man with his pretty white hair.
From bishops in Britain, who butchers are grown,
From slaves that would die for a smile from the throne,
From assemblies that vote against Congress proceedings,
(Who now see the fruit of their stupid misleadings.)
From Tryon the mighty, who flies from our city,
And swelled with importance disdains the committee:
(But since he is pleas’d to proclaim us his foes,
What the devil care we where the devil he goes.)
From the soundrel, lord North, who would bind us in chains,
From a dunce of a king who was born without brains,
The utmost extent of whose sense is to see
That reigning and making of buttons agree.
From an island that bullies, and hectors, and swears,
We send up to heaven our wishes and prayers
That we, disunited, may freemen be still,
And Britain go on—to be damned if she will.
*Captains and ships in the British navy, then employed on the American coast. —Freneau's note."
The Soul selects her own Society (303),"The Soul selects her own Society —
Then — shuts the Door —
To her divine Majority —
Present no more —
Unmoved — she notes the Chariots — pausing —
At her low Gate —
Unmoved — an Emperor be kneeling
Upon her Mat —
I've known her — from an ample nation —
Choose One —
Then — close the Valves of her attention —
Like Stone —
c. 1862"
American Liberty,"Sit mini fas audits loqui
VIRG.
Jove fix’d it certain, that whatever day
Makes Man a slave, takes half his worth away
POPE.
        Argument.

Present Situation of Affairs in North-America.—Address to the Deity.— Unhappy Situation of New-England, in particular.—The first Emigrations of the Colonists from Europe.—Cruelties of the Indian Natives.— All our Hopes of future Safety depend secondarily on our present Resolution and Activity.—Impossible for British Soldiers to join heartily for the purpose of enslaving us.—Present happy Unanimity among the Colonies.—The Baseness of pensioned Writers against their native Country.—General Gage's late Proclamation.—The Odium consequent upon his Undertaking his present Office.—Character of a weak Monarch.— Popery established in Canada.—General Washington.—The Honourable Continental Congress.—Hancock.—Adams.—Invitation to Foreigners to retire hither from their respective Slavish Regions.—Bravery of the New-England Forces in the late Engagements.—The determined Resolution of the Colonies to be free.—The future Happiness of America if she surmounts the present Difficulties.
Once more Bellona, forc’d upon the stage,
Inspires new fury, and awakes her rage,
From North to South her thun’dring trumpet spreads
Tumults, and war and death, and daring deeds.
What breast but kindles at the martial sound?
What heart but bleeds to feel its country’s wound?
For thee, blest freedom, to protect thy sway,
We rush undaunted to the bloody fray;
For thee, each province arms its vig’rous host,
Content to die, e’er freedom shall be lost.
   Kind watchful power, on whose supreme command
The fate of monarchs, empires, worlds depend,
Grant, in a cause thy wisdom must approve,
Undaunted valour kindled from above,
Let not our souls descend to dastard fear,
Be valour, prudence both united here,
Now as of old thy mighty arm display;
Relieve the opprest, and saving power convey.
’Tis done, and see th’ omnipotent befriends,
The sword of Gideon, and of God descends.
   Ah, see with grief fair Massachusetts’ plains,
The seat of war, and death’s terrific scenes;
Where darling peace with smiling aspect stood,
Lo! the grim soldier stalks in quest of blood:
What madness, heaven, has made Britannia frown?
Who plans our schemes to pull Columbia * down?
See Boston groan beneath the strong blockade,
Her freedom vanish’d, and destroy’d her trade;
Injur’d, opprest, no tyrant could exceed
The cruel vengeance of so base a deed.
   New Albion’s ** sons whom honest freedom moves,
(My heart admires them, and my verse approves),
Tir’d of oppression in a Stuart’s reign,
A Popish faction, ministerial train;
Bravely resolv’d to leave their native shore
And some new world, they knew not where, explore,
Far in the West, beyond where Poets said,
The Sun retir’d, and Cynthia went to bed.
Few then had seen the scarce discover’d Bourne,
From whence like death yet fewer did return:
Dire truths from thence the wand’ring sailor brought,
Enlarg’d by terror, and the power of thought,
With all the forms that pict’ring fancy gives,
With all the dread that in idea lives;
Fierce Cannibals that sought the blood of man,
Vast cruel tribes that through the desart ran,
Giants whose height transcends the tow’ring oak,
Brutes with whose screams the trembling forest shook,—
All these and more they held no cause of fear,
Since naught but slavery, dreadful could appear.
   Ah, see the day, distressful to the view,
Wives, husbands, fathers, bid a long adieu.
   Dear native land, how heav’d the heavy sigh,
When thy last mountains vanish’d on the eye;
Then their frail barks, just enter’d on the sea,
Pursu’d the long, uncomfortable way:
But pitying heav’n the just design surveys,
Sends prosp’rous gales, and wafts them o’er the seas.
   Behold the shore; no rising cities there,
To hail them welcome from the sea appear,
In the wild woods the exil’d host were spread,
The heavens their covering, and the earth their bed:
What expectations but a life of woe?
Unnumber’d myriads of the savage foe,
Whose brutal fury rais’d, at once might sweep
The adventurers all to death’s destructive sleep;
Yet ‘midst this scene of horror and despair,
Stout industry began his office here,
Made forests bend beneath his sturdy stroke,
Made oxen groan beneath the sweaty yoke,
Till half the desart smil’d and look’d as gay
As northern gardens in the bloom of May.
   But ah, review the sorrows interwove,
How the fierce native with the stranger strove;—
So heaven’s bright lamp, the all-reviving sun,
Just as his flaming journey is begun,
Mists, fogs and vapours, sprung from damps of night,
Mount up and strive to dim the approach of light;
But he in triumph darts his piercing ray,
Scatters their forces and pursues his way.
Oft when the husband did his labour leave
To meet his little family at eve,
Stretch’d in their blood he saw each well known face,
His dear companion and his youthful race;
Perhaps the scalp with barbarous fury torn,
The visage mangled, and the babe unborn
Ripp’d from its dark abode, to view the sun,
Ere nature finish’d half she had begun.
   And should we now when spread thro’ ev’ry shore,
Submit to that our fathers shunn’d before?
Should we, just heaven, our blood and labour spent,
Be slaves and minions to a parliament?
Perish the thought, nor may one wretch remain,
Who dares not fight and in our cause be slain;
The cause of freedom daunts the hireling foe,
And gives each Sampson’s strength toward the blow,
And each, like him whom fear nor force confines,
Destroys a thousand modern Philistines.
   Who fights to take our liberty away,
Dead-hearted fights and falls an easy prey;
The cause, the cause, most cruel to enslave,
Disheartens thousands, and unmans the brave:
Who could have thought that Britons bore a heart,
Or British troops to act so base a part?
Britons of old renown’d, can they descend
T’ enslave their brethren in a foreign land?
What oath, what oath, inform us if you can,
Binds them to act below the worth of man?
Can they whom half the world admires, can they
Be advocates for vile despotic sway?
Shall they, to every shore and clime renown’d,
Enforce those acts that tyranny did found?
‘Yet sure if this be their resolv’d design,
‘Conquer they shall where’er the sun doth shine;
‘No expedition prov’d unhappy yet,
‘Can we Havanna’s bloody siege forget,
‘Where British cannon the strong fortress tore,
‘And wing’d whole legions to its infernal shore.
‘Or does the voice of fame so soon forego
‘Gibraltar’s action, and the vanquish’d foe,
‘Where art and nature both at once combin’d
‘To baffle all our hardy troops design’d?—
‘Yet there Britannia’s arms successful sped,
‘While haughty Spaniards trembled, felt and fled.’
   So say the pensioned fools of slavery,
So say our traitors, but so say not I—
(Tories or traitors, call them what you choose,
Tories are rogues, and traitors imps broke loose).
But know, ye few, the scandal of our land,
On whom returns the blood that we expend,
Those troops whose fears are told on every shore,
Here lose their spirit and are brave no more;
When armies fight to gain some cruel cause,
Establish tyrants or destructive laws,
True courage scorns to inspire the hateful crew,
Recall past fame, or spur them on to new;
Dark boding thoughts the heavy soul possess,
And ancient valour turns to cowardice.
   Dark was the prospect, gloomy was the scene,
When traitors join’d to break our union chain:
But soon, by heaven inspir’d, arose the cry,
Freedom or death, unite, unite or die.
Now far and wide a manly spirit reigns,
From Canada to Georgia’s sun burnt plains;
Few now insult with falsehood’s shameless pen.
Monsters from Tophet, driv’n in shapes of men:
Few pension’d scribblers left the daring head,
Some have turn’d lunatics and some have fled—
Some, late converted, scarce their pensions hold.
And from mere force disdain the charms of gold.
   What deep offence has fir’d a monarch’s rage,
What moonstruck madness seized the brain of Gage?
Laughs not the soul, when an imprison’d few
Affect to pardon those they can’t subdue?
Tho’ twice repuls’d and hemm’d up to their stations,
Yet issue pardons, oaths, and proclamations,
As if at sea some desperate madman crew
Should threat the tempest with what they could do,
And like proud Xerxes lash the angry waves,
At the same instant that they find their graves.
   But not the pomps and favours of a crown,
A nation’s anger, or a statesman’s frown,
Could draw the virtuous man from virtue’s way,
To chain by force what treach’ry can’t betray.
Virtue disdains to own tyrannic laws,
Takes part with freedom, and assumes its cause;
No part had she, her fiercest forces own,
To bring so far this heavy vengeance on;
She stood with Romans while their hearts were true,
And so she shall, Americans, with you.
   Should heaven in wrath decree some nation’s fall,
Whose crimes from thence for sacred vengeance call,
A monarch first of vulgar soul should rise,
A sure fore-runner of its obsequies,
Whose heart should glow with not one gen’rous thought,
Born to oppress, to propagate, and rot.
Whose lengthen’d reign no deed of worth should grace,
None trusted but a servile pensioned race;
Too dull to know what saving course to take,
That heaven in time its purpose might forsake,
Too obstinately will’d to bow his ear
To groaning thousands or petitions hear,
Dare break all oaths that bind the just like fate,
Oaths, that th’ Arch-Devil would blush to violate,
And, foe to truth, both oaths and honour sell,
To establish principles, the growth of hell,—
Still those who aim to be his truest friends,
Traitors, insidious rebels, madmen, fiends,
Hoodwink’d and blind, deceived by secret foes,
Whose fathers once with exil’d tyrants rose,
Bless’d with as little sense as God e’er gave,
Slave to wrong schemes, dupe to a noble knave.
So odd a monarch heaven in wrath would plan,
And such would be the fury of a man.
   See far and wide o’er long Canadia’s plains,
Old popish fraud and superstition reigns;
The scarlet whore long hath heaven withstood,
Who cries for murder and who thirsts for blood,
Establish’d there, marks down each destined name,
And plants the stake impatient for the flame,
With sanguinary soul her trade begins,
To doom her foes to hell or pardon sins;
Her crafty priests their impious rites maintain,
And crucify their Saviour once again;
Defend his rights, who, scatt’ring lies abroad,
With shameless front usurps the seat of God:
Those are, we fear, who his vile cause assert,
But half reform’d and papists at the heart.
   Bear me some power as far as the winds can blow,
As ships can travel, or as waves can flow,
To some lone island beyond the southern pole,
Or lands round which pacific waters roll,
There should oblivion stop the heaving sigh,
There should I live at least with liberty.
But honour checks my speed and bids me stay,
To try the fortune of the well fought day.
Resentment for my country’s fate I bear,
And mix with thousands for the willing war;
See Washington New Albion’s freedom owns,
And moves to war with half Virginia’s sons,
Bold in the fight, whose actions might have aw’d
A Roman Hero, or a Grecian God.
He, he, as first his gallant troops shall lead,
Undaunted man, a second Diomede;
As when he fought at wild Ohio’s flood,
When savage thousands issu’d from the wood,
When Braddock’s fall disgrac’d the mighty day,
And Death himself stood weeping o’er his prey,
When doubting vict’ry chang’d from side to side,
And Indian sod with Indian blood was dy’d,
When the last charge repuls’d th’ invenom’d foe,
And lightnings lit them to the shades below.
   See where from various distant climes unites
A generous council to protect our rights,
Fix’d on a base too steadfast to be mov’d,
Loving their country, by their country lov’d,
Great guardians of our freedom, we pursue
Each patriot measure as inspir’d by you,
Columbia, nor shall fame deny it owes
Past safety to the counsel you propose;
And if they do not keep Columbia free,
What will alas! become of Liberty?
Great souls grow bolder in their country’s cause,
Detest enslavers, and despise their laws.
O Congress fam’d, accept this humble lay,
The little tribute that the muse can pay;
On you depends Columbia’s future fate,
A free asylum or a wretched state.
Fall’n on disastrous times we push our plea,
Heard or not heard, and struggle to be free.
Born to contend, our lives we place at stake,
And grow immortal by the stand we make.
   O you, who, far from liberty detain’d,
Wear out existence in some slavish land,
Fly thence from tyrants, and their flatt’ring throng,
And bring the fiery freeborn soul along.
Neptune for you shall smooth the hoary deep,
   And awe the wild tumultuous waves to sleep;
Here vernal woods, and flow’ry meadows blow,
Luxuriant harvests in rich plenty grow,
Commerce extends as far as waves can roll,
And freedom, God-like freedom, crowns the whole.
And you, brave men, who scorn the dread of death,
Resolv’d to conquer to the latest breath,
Soldiers in act, and heroes in renown,
Warm in the cause of Boston’s hapless town,
Still guard each pass; like ancient Romans, you
At once are soldiers, and are farmers too;
Still arm impatient for the vengeful blow,
And rush intrepid on the yielding foe;
As when of late midst clouds of fire and smoke,
Whole squadrons fell, or to the center shook,
And even the bravest to your arm gave way,
And death, exulting, ey’d the unhappy fray.
Behold, your Warren bleeds, who both inspir’d
To noble deeds, and by his actions fir’d;
What pity, heaven!—but you who yet remain
Affect his spirit as you lov’d the man:
Once more, and yet once more for freedom strive,
To be a slave what wretch would dare to live?
We too to the last drop our blood will drain,
And not till then shall hated slavery reign,
When every effort, every hope is o’er,
And lost Columbia swells our breasts no more.
   O if that day, which heaven avert, must come,
And fathers, husbands, children, meet their doom,
Let one brave onset yet that doom precede,
To shew the world America can bleed,
One thund’ring raise the midnight cry,
And one last flame send Boston to the sky.
   But cease, foreboding Muse, not strive to see
Dark times deriv’d by fatal destiny;
If ever heaven befriended the distrest,
If ever valour succour’d those opprest,
Let America rejoice, thy standard rear,
Let the loud trumpet animate to war:
Thy guardian Genius, haste thee on thy way,
To strike whole hosts with terror and dismay.
   Happy some land, which all for freedom gave,
Happier the men whom their own virtues save;
Thrice happy we who long attacks have stood,
And swam to Liberty thro’ seas of blood;
The time shall come when strangers rule no more,
Nor cruel mandates vex from Britain’s shore;
When Commerce shall extend her short’ned wing,
And her free freights from every climate bring;
When mighty towns shall flourish free and great,
Vast their dominion, opulent their state;
When one vast cultivated region teems,
From ocean’s edge to Mississippi’s streams;
While each enjoys his vineyard’s peaceful shade,
And even the meanest has no cause to dread;
Such is the life our foes with envy see,
Such is the godlike glory to be free.
  * Columbia, American sometimes so called, from Columbus the first discoverer
** New Albion, properly New England, but is often applied to all British American"
