Poem Name,Poem Content
The Nailhead (audio only), Click the icon above to listen to this audio poem.
Epithalamium,"In the middle garden is the secret wedding,
that hides always under the other one
and under the shiny things of the other one. Under a tree
one hand reaches through the grainy dusk toward another.
Two right hands. The ring is a weed that will surely die.
There is no one else for miles,
and even those people far away are deaf and blind.
There is no one to bless this.
There are the dark trees, and just beyond the trees."
Credo,"I believe there is something else
entirely going on but no single
person can ever know it,
so we fall in love.
It could also be true that what we use
everyday to open cans was something
much nobler, that we'll never recognize.
I believe the woman sleeping beside me
doesn't care about what's going on
outside, and her body is warm
with trust
which is a great beginning."
String Theory Sutra,"There are so many types of  
“personal” in poetry. The “I” is a needle some find useful, though
the thread, of course, is shadow.  
In writing of experience or beauty, a cloth emerges as if made
from a twin existence. It's July  
4: air is full of mistaken stars & the wiggly half-zeroes stripes
make when folded into fabric meant  
never to touch ground ever again— the curved cloth of Sleeping Beauty
around 1310, decades after the spinning  
wheel gathered stray fibers in a whir of spindles before the swath
of the industrial revolution, & by  
1769 a thread stiff enough for the warp of cotton fabric from
the spinning frame, the spinning jenny,  
the spinning ""mule"" or muslin wheel, which wasn't patented. By its, I
mean our, for we would become  
what we made. String theory posits no events when it isn't a
metaphor; donuts twists in matter—10  
to the minus 33 cm—its inverted fragments like Bay Area poetry— 
numbers start the world for grown-ups  
& wobbly fibers, coaxed from eternity, are stuffed into stems of dates
like today so the way people  
are proud of their flag can enter the pipes of a 4.
Blithe astonishment in the holiday music  
over the picnickers: a man waves from his spandex biking outfit, cloth
that both has & hasn't lost  
its nature. Unexpected folds are part of form where our park is
kissed by cucalyptus insect noises ^^z-  
z~ ~> crr, making that for you Flag cloth has this singing quality.
Airline pilots wear wool blend flag  
ties from Target to protect their hearts. Women, making weavings of
unicorns in castles, hummed as they sewed  
spiral horns with thread so real it floated; such artists were visited
by figures in beyond-type garments so  
they could ask how to live. It’s all a kind of seam.
Flying shuttles, 1733, made weaving like  
experience, full of terrible accidents & progress. Flags for the present war
were made in countries we bombed  
in the last war. By we you mean they. By you it
means the poem. By it I  
mean meanings which hang tatters of dawn’s early light in wrinkled sections of
the druid oak with skinny linguistic  
branches, Indo-European roots & the weird particle earth spirits. A voice
came to me in a dream  
beyond time: love, we are your shadow thread ~ ~ A little owl
with stereo eyes spoke over my  
head. I am a seamstress for the missing queen. The unicorn can’t
hear. It puts its head on  
our laps. Fibers, beauty at a low level, fabric styles, the cottage
industry of thought. Threads inspired this  
textile picnic: the satin ponytail holder, the gauze pads inside Band-Aids,
saris, threads of the basketball jersey,  
turbans, leis over pink shorts, sports bras: A young doctor told us
—he’s like Chekhov, an atheist believer  
in what’s here —that sometimes, sitting with his dying patients, he says,
“God bless you.” It seems to  
help somewhat. They don’t know what causes delays between strings—by they,
I mean the internet. Turns out  
all forces are similar to gravity. We searched for meaning ceaselessly. By
we I mean we. Sewed it  
us-wards, with flaws between strings. It seems there is no revolution
in the Planck scale. My sisters  
& I worked for the missing queen: she said: be what you
aren’t. A paradox. There are some  
revolutions: rips in matter, the bent nots inside our fabric whirred &
barely mattered anymore. Our art  
could help take vividness to people but only if they had food.
No revolution helped the workers, ever,  
very long. We worked on this or that flag after sewing this
or that unicorn. They called Trotsky  
back from Canada. Tribes were looser than nations, nations did some good
but not so very always, &  
the types of personal in art turned & turned. Nylon parachutes in
1937. Lachesis. We shall not flag  
nor fail, wrote Churchill. O knight, tie our scarf on your neck.
There are more than two ways  
to make beauty so movements end like sutras or horizons, somewhat frayed.
Je est un autre wrote Rimbaud  
the gun-runner. Over & inner & code. The unicorn, c’est moi. The
rips by which the threads are  
tethered to their opposites like concepts of an art which each example
will undo. We spoke of meanings.  
I, it, we, you, he, they am, is, are sick about America.
Colors forgive flags—red as the  
fireskirt of the goddess Asherah, white  
as the gravity behind her eye,  
blue for the horizon unbuttoned so the next world can get through.
The “thin thread of calculable continuity”  
Santayana refers to —it’s not a choice between art & life, we
know this now, but still: How  
shall we live? O shadow thread. After the cotton workers’ lockout 1922
owners cut back sweatshop hours to  
44 per week. In string theory the slippage between string & theory
makes air seem an invented thing  
& perhaps it is, skepticism mixed with fear that since nothing has
singular purpose, we should not act.  
To make reality more bearable for some besides ourselves? There’s a moment
in Southey’s journal when the tomb  
is opened & the glow-beast exits— right when the flying shuttle has
revolutionized their work—by their I  
mean our —& cut costs by half. So lines are cut to
continue them & if you do  
help the others, don’t tell. String theory posits symmetry or weight. My country
’tis of installing provisional governments.  
Why was love the meaning thread. Textiles give off tiny singing no
matter what: washable rayon, airport  
carpets, checked flannel smocks of nurses, caps, pillowcases, prom sashes, & barbecue
aprons with insignias or socks people  
wear before/during sexual thrills after dark subtitled Berkeley movies next to
t-shirts worn by crowds in raincoats.  
Human fabric is dragged out, being is sewn with terror or awe
which is also joy. Einstein called mystery  
of existence “the fundamental emotion.” Remember? You unraveled in childhood till
you were everything. By everything I mean  
everything . The unicorn puts its head on your lap; from there it
sees the blurry edge. How am  
I so unreal & yet my thread is real it asks sleepily~~"
Sediments of Santa Monica,"A left margin watches the sea floor approach
 
It takes 30 million years 
It is the first lover
 
More saints     for Augustine's mother

A girl in red shorts shakes Kafka's
The Trial free of some sand
 
A left margin watches the watcher from Dover
 
After the twentieth century     these cliffs
Looked like ribbons on braids or dreads
 
A dream had come right over 
With a sort of severe leakage
 
Ah love let us be true to one another
 
Went down to the ferris wheel
God's Rolodex
 
There were neon spikes around everyone 
Like the Virgin's spikes 

Old punk's mohawk     Evidence of inner fire 

Rode throwing words off     Red current     Light swearing 

Ah love The century 
Had become a little drippy at the end
 
We're still growing but the stitches hurt     Let us be 

True to one another for the world
 
Easy on the myths now 
Make it up     Sleep well"
Wood’s Edge,"Infinity lifted: 
a gasp of emeralds.
 
I thought I felt 
the tall night trees 
between them,
 
no exactitude, 
a wait not even 
known yet.
 
I held my violet up; 
no smell. 
It made a signal squeak 
inside, bats,
 
lisps of pride;
 
ah, their little things, 
their breath: lungs of a painting,
 
they swept me 
in four ways, their square
plans, as I have made 
a good square saying,
 
you I 
you not-I 
not-you I 
not-you not-I,
 
ritual of hope 
whose weight 
has not been measured—"
Naskeag,"Once a day the rocks, with little warning—
not much looked for even by the spruce 
and fir ever at attention above—
fetch up on these tidal flats and bars.
Large. crate-like rocks, wrapped in kelp; 
layer on imprinted layer,
umber to claret to olivegreen
of scalloped marbling. . . . 
Not far along the path of obstacles 
and stepping stones considered,
fluid skeins of bladder wrack 
lie tufted over the mussel shoals— 
the seabed black as a shag's neck, 
a half-acre coalfield, but alive. 
Recklessly multiple, myriads compact, 
the small airtight coffers (in chipped enamel) 
are starred over with bonelike barnacles 
that crackle and simmer throughout the trek, 
gravel-crepitant underfoot. 

Evening comes now not with the Evening
Star, but with a breathing fog. 
And fog is the element here, 
a new term, vast by indefinition, 
a vagrant damping of the deep tones 
of skies and bars and sea. 
Sand, mud, sand, rock; one jagged pool 
basining a water invisible
except as quick trembles 
over algal weed—itself 
half-absent, a virid gel. 

Walking means to lose the way 
in fog, the eye drawn out to a farther point,
a dark graph on the faint blue inlet watershine; 
out to where a heron stands, 
stationing its sharp silhouette 
against the fogbright dusk. 
Then, not to be approached, 
lifts off and rows upward, up, up,
a flexible embracing-forward on the air, 
rising out of view 
behind an opaque expanse of calcium flame.

The great kelp-dripping rocks, 
at random positions,
lost in thought and dematerializing 
with the gray hour,
release, indelibly, their pent-up contents. 
—Even the scattered feathers here 
are petrified, limewhite blades and stony down. 
The sky, from eastward, deepens 
with the dawning insight 
as the seas begin to rise, the flats 
slide away, the hulls bear off the ground,
and the eye alien to so self-sufficing 
a tidal system turns and takes up how to 
retrace the steps that brought it there. "
"Promised Land Valley, June ’73","     The lake at nightfall is less a lake,
but more, with reflection added, so
this giant inkblot lies on its side,
a bristling zone of black pine and fir
at the dark fold of the revealed world.
 
     Interpret this fallen symmetry, 
scan this water and these water lights, 
and follow a golden scribble toward
the lantern, the guessed boat, the voices
that skip across sky to where we stand. 

     You are vanishing and so am I
as everything surrenders color, 
falling silent to vision. Darkness
rises to drown out the sky and silence
names us to the asking boat. 

     Who echoes who in the black mirror? 
Riddles are answers here at the edge. 
And still, we can imagine some clear call, 
a spoken brilliance blazing the trail . . . 
ourselves moving out across the sky. "
"The Bridge, Palm Sunday, 1973","It avails not. time nor place—distance avails not. . . 
                                   —Whitman. ""Crossing Brooklyn Ferry""
 
The bridge was a huge sentence diagram, 
You and I the compound subject, moving 
Toward the verb. We stopped, breathing 
Balloonfuls of air; and noonday sun sent down 
A hard spray of light. Sensing an occasion,
I put my arm on your shoulder, my friend 
And brother. Words, today, took the form of actions. 

The object of the pilgrimage, 110 Columbia Heights,
Where Hart Crane once lived, no longer existed, 
We learned, torn down, the physical address gone. 
A second possible tribute was to read his Proem 
There on the Promenade in sight of the theme. 
That line moved you about the bedlamite whose shirt 
Balloons as he drops into the river, much like 
Crane's death, though he wasn't a ""bedlamite""; 
A dreamer, maybe who called on Whitman and clasped 
His present hand, as if to build a bridge across time. . . . 

We hadn't imagined happenstance would lead us next
To join with the daydreamers lined up before 
An Easter diorama of duck eggs, hatching 
Behind plate glass. The intended sentiment featured 
Feathered skeletons racked with spasms of pecking 
Against resistant shell, struggling out of dim 
Solitary into incandescence and gravity, and quaking 
With the shock of sound and sight as though existence 
Were a nervous disease. All newborns receive the same 
Sentence—birth, death, equivalent triumphs. 
 
Two deaf-mutes walked back the same but inverse way, 
Fatigue making strangers of us and the afternoon 
Hurt, like sunburn. Overexposure is a constant 
Risk of sensation and of company. I wondered 
Why we were together—is friendship imaginary? 
And does imagination obscure or reveal its subject? 
The ties always feel strange, strung along happenstance, 
Following no diagram, incomplete, a bridge of suspense. . . .

 Sometimes completed things revisited still resonate. 
I'm thinking about Crane's poem of the Bridge, 
Grand enough to inspire disbelief and to suspend it. 
The truth may lie in imagining a connection 
With him or with you; with anyone able to overlook 
Distance, shrug off time, on the right occasion. . . . 

If I called him a brother—help me with this, Hart—
Who climbed toward light and sensation until the sky 
Broke open to reveal an acute, perfect convergence 
Before letting him fall back into error and mortality, 
Would we be joined with him and the voyagers before him? 
Would a new sentence be pronounced, a living connection 
Between island and island, for a second, be made? "
The Three Times,"The first will no doubt begin with morning's
Stainless-steel manners and possibilities
Out of number. Sunlight scold too much?
So a tense gets thinned out with solvents,
Preternaturally bright with the will
To swap laziness or pleasure for paper money. 
The future may appear as a winter day, colors
Of the façades like frozen jellies and sherbets,
Palaces of frost in crystalline order; 
Then fall into shards at the approach of fact,
A needle of starlight aimed at your heart. 

This one has all the force and danger of
Randomness: image drips into daydream
As waters gather to sea level and go
With the tide. Clouds. Chain lightning.
The waves move in like destroyers. And—
And only subside when, for example,
I stop to prove a cup off-center
In its saucer. A door closes, footsteps;
The night outside warm and silent
As an underground parking lot; askew stacks
Of books and papers; raw material;
Clues to a life. Because it's the time
Of pain—always the same—and pleasures:
Taste, touch, work, walking, music—not one
Of these trivial and all incomplete.

The last was always a famous storehouse;
Or you sit down before an amphitheater
Of tiered keyboards, repertory of stops;
To choose diapason. bourdon, vox humana—
A stone wall, the shadow of a leaf,
The gate I saw and then the grass 
Running in place before the wind. 
The place of the mind moved on, just 
Failing to be everywhere at once; 
And reconstructed an autumn afternoon 
From the highest window, when the buildings 
Forcing up against an imposed sky, 
Fused into background, embraced the park, 
Rested. The last baseball players 
Swarmed around a tiny diamond template; 
Man and his games a perfected miniature—
Like the past you almost don't believe in. 
Yet it's there, behind perhaps a blue veil; 
Sturdy; calm; unless put out of countenance 
By drab standards of exactitude. 
The last word was never, was always 
About to be written; so that none of us 
Could know whether hope, become action, 
Exposed to the elements—a bronze monument, 
Negligible among the surrounding towers,
But somehow truly central—would corrode, 
Crumble, dissolve; or weather into 
A fact of nature, continue to be. "
A Song for Many Movements,"Nobody wants to die on the way
caught between ghosts of whiteness
and the real water
none of us wanted to leave
our bones
on the way to salvation
three planets to the left
a century of light years ago
our spices are separate and particular
but our skins sing in complimentary keys
at a quarter to eight mean time
we were telling the same stories
over and over and over.
Broken down gods survive
in the crevasses and mudpots
of every beleaguered city
where it is obvious
there are too many bodies
to cart to the ovens
or gallows
and our uses have become
more important than our silence
after the fall
too many empty cases
of blood to bury or burn
and there will be no body left
to listen
and our labor
has become more important
than our silence
Our labor has become
more important
than our silence."
Speaking In Tongues,"I go to church every Sunday
though I don’t believe a word of it,
because the longing for God
is a prayer said in the bones.

When people call on Jesus
I move to a place in the body
where such words rise,
one of the valleys
where hope pins itself to desire;
we have so much landscape like that
you’d think we were made 
to sustain a cry.

When the old men around me
lift their hands
as though someone has cornered them,
giving it all away,
I remember a dock on the estuary,
watching a heron get airborne against the odds.
It’s the transitional moment that baffles me—
how she composes her rickety
grocery cart of a body
to make that flight.

The pine siskin, stalled on a windy coast,
remembers the woods
she will long for when needs arise; so
the boreal forest composes itself in my mind:
first as a rift, absence, 
then in a tumble of words
undone from sense, like the stutter
you hear  when somebody falls
over the cliff of language.  Call it a gift."
Passover,"""Art is what remains when the pot is broken.""
               —Chinese proverb


I know we are bound to the earth,
and the cracked heart, old terra cotta,
surrenders to vine.
       
                          Listen—I've seen
wind stir the hair of the dead at Belsen,
growing like art from the lacing grass;

what is terrible, even, rises.
The ruined pot dreams of ignition,
each molecule coddles its flame.

Enough alphabet for a torah
sits on the tongue.  And all shards
from the winds' end gather again.

I know we are bound to the earth
by desire's green thread
or the milk snake's slippery pass.

Hepatica splits now from its leaf-wing.
Out of the vessel's wreck,
inwardness forms on the air

and that ghost tenderly enters
the soul of some mortal thing."
My Papa's Waltz,"The whiskey on your breath
Could make a small boy dizzy;
But I hung on like death:
Such waltzing was not easy.
We romped until the pans
Slid from the kitchen shelf;
My mother’s countenance
Could not unfrown itself.
The hand that held my wrist
Was battered on one knuckle;
At every step you missed
My right ear scraped a buckle.
You beat time on my head
With a palm caked hard by dirt,
Then waltzed me off to bed
Still clinging to your shirt."
"Helen in Egypt, Pallinode, Books I & III (audio only)",Click the icon above to listen to this audio poem.
Visits to St. Elizabeths,"[1950]
This is the house of Bedlam.

This is the man
that lies in the house of Bedlam.

This is the time 
of the tragic man
that lies in the house of Bedlam.

This is a wristwatch
telling the time
of the talkative man
that lies in the house of Bedlam.

This is a sailor 
wearing the watch
that tells the time
of the honored man
that lies in the house of Bedlam.

This is the roadstead all of board
reached by the sailor
wearing the watch
that tells the time
of the old, brave man
that lies in the house of Bedlam.

These are the years and the walls of the ward,
the winds and clouds of the sea of board
sailed by the sailor
wearing the watch
that tells the time
of the cranky man
that lies in the house of Bedlam.

This is a Jew in a newspaper hat
that dances weeping down the ward
over the creaking sea of board
beyond the sailor
winding his watch
that tells the time
of the cruel man
that lies in the house of Bedlam.

This is a world of books gone flat.
This is a Jew in a newspaper hat
that dances weeping down the ward
over the creaking sea of board
of the batty sailor
that winds his watch
that tells the time
of the busy man
that lies in the house of Bedlam.

This is a boy that pats the floor
to see if the world is there, is flat,
for the widowed Jew in the newspaper hat
that dances weeping down the ward
waltzing the length of a weaving board
by the silent sailor
that hears his watch
that ticks the time
of the tedious man
that lies in the house of Bedlam.

These are the years and the walls and the door
that shut on a boy that pats the floor
to feel if the world is there and flat.
This is a Jew in a newspaper hat
that dances joyfully down the ward
into the parting seas of board
past the staring sailor
that shakes his watch
that tells the time
of the poet, the man
that lies in the house of Bedlam.

This is the soldier home from the war.
These are the years and the walls and the door
that shut on a boy that pats the floor
to see if the world is round or flat.
This is a Jew in a newspaper hat
that dances carefully down the ward,
walking the plank of a coffin board
with the crazy sailor
that shows his watch
that tells the time
of the wretched man
that lies in the house of Bedlam."
Read Your Fate,"A world's disappearing.
Little street,
You were too narrow,
Too much in the shade already.

You had only one dog,
One lone child.
You hid your biggest mirror,
Your undressed lovers.

Someone carted them off
In an open truck.
They were still naked, travelling
On their sofa

Over a darkening plain,
Some unknown Kansas or Nebraska
With a storm brewing.
The woman opening a red umbrella

In the truck. The boy
And the dog running after them,
As if after a rooster
With its head chopped off."
Erotic Energy,"Don't tell me we're not like plants,
sending out a shoot when we need to,
or spikes, poisonous oils, or flowers.
Come to me but only when I say,
that's how plants announce
the rules of propagation.
Even children know this. You can
see them imitating all the moves
with their bright plastic toys.
So that, years later, at the moment
the girl's body finally says yes
to the end of childhood,
a green pail with an orange shovel
will appear in her mind like a tropical
blossom she has never seen before."
Womanhood,"She slides over 
the hot upholstery
of her mother's car,
this schoolgirl of fifteen
who loves humming & swaying 
with the radio.
Her entry into womanhood
will be like all the other girls'--
a cigarette and a joke,
as she strides up with the rest
to a brick factory
where she'll sew rag rugs
from textile strips of kelly green,
bright red, aqua.

When she enters,
and the millgate closes,
final as a slap,
there'll be silence.
She'll see fifteen high windows
cemented over to cut out light.
Inside, a constant, deafening noise
and warm air smelling of oil,
the shifts continuing on. . . 
All day she'll guide cloth along a line 
of whirring needles, her arms & shoulders
rocking back & forth
with the machines--
200 porch size rugs behind her
before she can stop
to reach up, like her mother, 
and pick the lint
out of her hair."
In California During the Gulf War,"Among the blight-killed eucalypts, among
trees and bushes rusted by Christmas frosts,
the yards and hillsides exhausted by five years of drought,

certain airy white blossoms punctually
reappeared, and dense clusters of pale pink, dark pink—
a delicate abundance. They seemed

like guests arriving joyfully on the accustomed
festival day, unaware of the year's events, not perceiving
the sackcloth others were wearing.

To some of us, the dejected landscape consorted well
with our shame and bitterness. Skies ever-blue,
daily sunshine, disgusted us like smile-buttons.

Yet the blossoms, clinging to thin branches
more lightly than birds alert for flight,
lifted the sunken heart

even against its will.
                             But not
as symbols of hope: they were flimsy
as our resistance to the crimes committed

—again, again—in our name; and yes, they return,
year after year, and yes, they briefly shone with serene joy
over against the dark glare

of evil days. They are, and their presence
is quietness ineffable—and the bombings are, were,
no doubt will be; that quiet, that huge cacophany

simultaneous. No promise was being accorded, the blossoms
were not doves, there was no rainbow. And when it was claimed
the war had ended, it had not ended."
"A Refusal to Mourn the Death, by Fire, of a Child in London","Never until the mankind making
Bird beast and flower
Fathering and all humbling darkness
Tells with silence the last light breaking
And the still hour
Is come of the sea tumbling in harness
And I must enter again the round
Zion of the water bead
And the synagogue of the ear of corn
Shall I let pray the shadow of a sound
Or sow my salt seed
In the least valley of sackcloth to mourn
The majesty and burning of the child's death.
I shall not murder
The mankind of her going with a grave truth
Nor blaspheme down the stations of the breath
With any further
Elegy of innocence and youth.
Deep with the first dead lies London's daughter,
Robed in the long friends,
The grains beyond age, the dark veins of her mother,
Secret by the unmourning water
Of the riding Thames.
After the first death, there is no other."
Catch a Little Rhyme,"Once upon a time
I caught a little rhyme

I set it on the floor
but it ran right out the door

I chased it on my bicycle
but it melted to an icicle

I scooped it up in my hat
but it turned into a cat

I caught it by the tail
but it stretched into a whale

I followed it in a boat
but it changed into a goat

When I fed it tin and paper
it became a tall skyscraper

Then it grew into a kite
and flew far out of sight..."
California Plush,"The only thing I miss about Los Angeles

is the Hollywood Freeway at midnight, windows down and
radio blaring
bearing right into the center of the city, the Capitol Tower
on the right, and beyond it, Hollywood Boulevard
blazing

—pimps, surplus stores, footprints of the stars

—descending through the city
                   fast as the law would allow

through the lights, then rising to the stack
out of the city
to the stack where lanes are stacked six deep

              and you on top; the air
              now clean, for a moment weightless

                        without memories, or
                        need for a past.



The need for the past

is so much at the center of my life
I write this poem to record my discovery of it,
my reconciliation.

                   It was in Bishop, the room was done
in California plush: we had gone into the coffee shop, were told
you could only get a steak in the bar:
                                      I hesitated,
not wanting to be an occasion of temptation for my father

but he wanted to, so we entered

a dark room, with amber water glasses, walnut
tables, captain's chairs,
plastic doilies, papier-mâché bas-relief wall ballerinas,
German memorial plates ""bought on a trip to Europe,""
Puritan crosshatch green-yellow wallpaper,
frilly shades, cowhide 
booths—

I thought of Cambridge:

                   the lovely congruent elegance
                   of Revolutionary architecture, even of

ersatz thirties Georgian

seemed alien, a threat, sign
of all I was not—

to bode order and lucidity

as an ideal, if not reality—

not this California plush, which

                       also

I was not.

And so I made myself an Easterner,
finding it, after all, more like me
than I had let myself hope.

         And now, staring into the embittered face of 
         my father,

again, for two weeks, as twice a year,
     I was back.

              The waitress asked us if we wanted a drink.
Grimly, I waited until he said no...



Before the tribunal of the world I submit the following
document:

         Nancy showed it to us,
in her apartment at the model,
as she waited month by month
for the property settlement, her children grown
and working for their father,
at fifty-three now alone, 
a drink in her hand:

                   as my father said,
""They keep a drink in her hand"":

                                  Name   Wallace du Bois
                                  Box No  128     Chino, Calif.
                                  Date   July  25   ,19 54

Mr Howard Arturian
     I am writing a letter to you this afternoon while I'm in the
mood of writing. How is everything getting along with you these
fine days, as for me everything is just fine and I feel great except for 
the heat I think its lot warmer then it is up there but I don't mind
it so much. I work at the dairy half day and I go to trade school the
other half day Body & Fender, now I am learning how to spray
paint cars I've already painted one and now I got another car to
paint. So now I think I've learned all I want after I have learned all
this. I know how to straighten metals and all that. I forgot to say
""Hello"" to you. The reason why I am writing to you is about a job,
my Parole Officer told me that he got letter from and that you want
me to go to work for you. So I wanted to know if its truth. When
I go to the Board in Feb. I'll tell them what I want to do and where
I would like to go, so if you want me to work for you I'd rather have
you sent me to your brother John in Tonapah and place to stay for
my family. The Old Lady says the same thing in her last letter that 
she would be some place else then in Bishop, thats the way I feel
too.and another thing is my drinking problem. I made up my mind
to quit my drinking, after all what it did to me and what happen.
     This is one thing I'll never forget as longs as I live I never want
to go through all this mess again. This sure did teach me lot of things
that I never knew before. So Howard you can let me know soon
as possible. I sure would appreciate it.

P.S                                    From Your Friend
I hope you can read my                 Wally Du Bois
writing. I am a little nervous yet

—He and his wife had given a party, and
one of the guests was walking away
just as Wallace started backing up his car.
He hit him, so put the body in the back seat
and drove to a deserted road.
There he put it before the tires, and
ran back and forth over it several times.

When he got out of Chino, he did,
indeed, never do that again:
but one child was dead, his only son,
found with the rest of the family
immobile in their beds with typhoid,
next to the mother, the child having been
dead two days:

he continued to drink, and as if it were the Old West
shot up the town a couple of Saturday nights.

""So now I think I've learned all I want
after I have learned all this: this sure did teach me a lot of things
that I never knew before.
I am a little nervous yet.""

It seems to me
an emblem of Bishop—



For watching the room, as the waitresses in their
back-combed, Parisian, peroxided, bouffant hairdos,
and plastic belts,
moved back and forth

I thought of Wallace, and
the room suddenly seemed to me
         not uninteresting at all:

         they were the same. Every plate and chair

         had its congruence with

         all the choices creating

         these people, created

         by them—by me,

for this is my father's chosen country, my origin.

Before, I had merely been anxious, bored; now,
I began to ask a thousand questions...




He was, of course, mistrustful, knowing I was bored,
knowing he had dragged me up here from Bakersfield

after five years

of almost managing to forget Bishop existed.

But he soon became loquacious, ordered a drink,
and settled down for 
an afternoon of talk...

He liked Bishop: somehow, it was to his taste, this
hard-drinking, loud, visited-by-movie-stars town.
""Better to be a big fish in a little pond.""

And he was: when they came to shoot a film,
he entertained them; Miss A—, who wore
nothing at all under her mink coat; Mr. M—,
good horseman, good shot.

""But when your mother 
let me down"" (for alcoholism and
infidelity, she divorced him)
""and Los Angeles wouldn't give us water any more,
I had to leave.

We were the first people to grow potatoes in this valley.""

When he began to tell me
that he lost control of the business
because of the settlement he gave my mother,

because I had heard it 
many times,

in revenge, I asked why people up here drank so much.

He hesitated. ""Bored, I guess.
—Not much to do.""

And why had Nancy's husband left her?

In bitterness, all he said was:
""People up here drink too damn much.""

And that was how experience
had informed his life.

""So now I think I've learned all I want
after I have learned all this: this sure did teach me a lot of things
that I never knew before.
I am a little nervous yet.""



Yet, as my mother said,
returning, as always, to the past,

""I wouldn't change any of it.
It taught me so much. Gladys
is such an innocent creature: you look into her face
and somehow it's empty, all she worries about
are sales and the baby.
her husband's too good!""

It's quite pointless to call this rationalization:
my mother, for uncertain reasons, has had her
bout with insanity, but she's right:

the past in maiming us,
makes us,
fruition
         is also
destruction:

              I think of Proust, dying
in a cork-linked room, because he refuses to eat
because he thinks that he cannot write if he eats
because he wills to write, to finish his novel

—his novel which recaptures the past, and
with a kind of joy, because
in the debris
of the past, he has found the sources of the necessities

which have led him to this room, writing

—in this strange harmony, does he will
for it to have been different?

              And I can't not think of the remorse of Oedipus,

who tries to escape, to expiate the past
by blinding himself, and
then, when he is dying, sees that he has become a Daimon

—does he, discovering, at last, this cruel
coherence created by 
                   ""the order of the universe""

—does he will 
anything reversed?



                   I look at my father:
as he drinks his way into garrulous, shaky
defensiveness, the debris of the past
is just debris—; whatever I reason, it is a desolation
to watch...

must I watch?
He will not change; he does not want to change;

every defeated gesture implies
the past is useless, irretrievable...
—I want to change: I want to stop fear's subtle

guidance of my life—; but, how can I do that
if I am still
afraid of its source?"
Helen,"All Greece hates
the still eyes in the white face,
the lustre as of olives
where she stands,
and the white hands.
All Greece reviles
the wan face when she smiles,
hating it deeper still
when it grows wan and white,
remembering past enchantments
and past ills.
Greece sees, unmoved,
God's daughter, born of love,
the beauty of cool feet
and slenderest knees,
could love indeed the maid,
only if she were laid,
white ash amid funereal cypresses."
Fathers in the Snow,"2.
After father died
the love was all through the house
untamed and sometimes violent.
When the dates came we went up to our rooms
and mother entertained.
Frank Sinatra's ""Strangers in the Night,""
the smell of Chanel No.5 in her hair and the laughter.
We sat crouched at the top of the stairs.
In the morning we found mother asleep on the couch
her hair messed, and the smell
of stale liquor in the room.
We knelt on the floor before her,
one by one touched our fingers
over the red flush in her face.
The chipped sunlight through the shutters.
It was a dark continent
we and mother shared;
it was sweet and lonesome,
the wake men left in our house."
Shirt,"The back, the yoke, the yardage. Lapped seams,
The nearly invisible stitches along the collar
Turned in a sweatshop by Koreans or Malaysians

Gossiping over tea and noodles on their break
Or talking money or politics while one fitted
This armpiece with its overseam to the band

Of cuff I button at my wrist. The presser, the cutter,
The wringer, the mangle. The needle, the union,
The treadle, the bobbin. The code. The infamous blaze

At the Triangle Factory in nineteen-eleven.
One hundred and forty-six died in the flames
On the ninth floor, no hydrants, no fire escapes—

The witness in a building across the street
Who watched how a young man helped a girl to step
Up to the windowsill, then held her out

Away from the masonry wall and let her drop.
And then another. As if he were helping them up
To enter a streetcar, and not eternity.

A third before he dropped her put her arms 
Around his neck and kissed him. Then he held
Her into space, and dropped her. Almost at once

He stepped to the sill himself, his jacket flared
And fluttered up from his shirt as he came down,
Air filling up the legs of his gray trousers--

Like Hart Crane's Bedlamite, ""shrill shirt ballooning.""
Wonderful how the pattern matches perfectly
Across the placket and over the twin bar-tacked

Corners of both pockets, like a strict rhyme
Or a major chord.  Prints, plaids, checks,
Houndstooth, Tattersall, Madras. The clan tartans

Invented by mill-owners inspired by the hoax of Ossian,
To control their savage Scottish workers, tamed
By a fabricated heraldry: MacGregor,

Bailey, MacMartin. The kilt, devised for workers
To wear among the dusty clattering looms.
Weavers, carders, spinners. The loader,

The docker, the navvy. The planter, the picker, the sorter
Sweating at her machine in a litter of cotton
As slaves in calico headrags sweated in fields:

George Herbert, your descendant is a Black
Lady in South Carolina, her name is Irma
And she inspected my shirt. Its color and fit

And feel and its clean smell have satisfied
Both her and me. We have culled its cost and quality
Down to the buttons of simulated bone,

The buttonholes, the sizing, the facing, the characters
Printed in black on neckband and tail. The shape,
The label, the labor, the color, the shade. The shirt."
Horse in the Cage,"Its face, as long as an arm, looks down & down.
Then the iron gate sound of the cage swings shut
above the bed, a bell as big as the room: quarter-
moon of the head, its nose, its whole lean body
pressed against its cell . . .
I watched my father hit a horse in the face once.
It had come down to feed across the fence.
My father, this stranger, wanted to ride.
Perhaps he only wanted to talk. Anyway,
he hit the ground and something broke.
As a child I never understood how an animal
could sleep standing. In my dream the horse
rocks in a cage too small, so the cage swings.
I still wake up dreaming, in front of a long face.
That day I hugged the ground hard.
Who knows if my heartbroken father was meant
to last longer than his last good drunk.
They say it's like being kicked by a horse.
You go down, your knees hug up.
You go suddenly wide awake, and the gate shuts."
