Poem Name,Poem Content
Against Despair: The Kid Goat,"—For Trina and Barb of Animal Haven Farm Sanctuary, Asheville, North Carolina
1.
Reader, meet the two women who sunk
everything they had into taking in broken
animals—the gimpy and oozing
critters, the ugly, lopsided, tail-less

pets, urine-soaked and drooling, zested
with fleas, the matted and discarded
scrapheaps left growling and bucking, pissing
on everything, the good-riddance left roped
to a chain-link fence.
No, I take that back.
Instead I want you to be
those two: I want you crazy
enough to try to fix those beasts—
to feed and brush and bathe and dip and
sweetmilk them whole; I want you to try,
to always try, despite the odds,
just as you coaxed the docile
fat-blind pig up on legs that eventually
broke from his own inbred
weight, just as you spritzed the mites
off a mangy hen that would be limp
in the claws of a hawk
later that same day. On the hill, a stubborn
but sometimes gentle sheep grows
cold under a blue tarp,
and in your truck is a towel across
the backseat for your favorite
but neurotic-as-hell dog, how you rushed her
to the vet only to see her
put down.
2.
No, let me make this real—
Reader, I want you tired, every joint
in your body stiff and worn.
I want you to finally strip off
your filthy clothes. Then, I want you jolted
from sleep by a cry that in your dreams
sounds like an infant wailing
and, now awake,
sounds just the damn same.
3.
Go. Find that kid goat
bleating in the grainy dark.
He’s no bigger than a lap dog,
and on his fist-sized head are the buds
of his horns—tiny, like
two popcorn pieces of warm bone—
two bright spots, the only thing
you can see.
Flip on the switch.
Now, you know.
With bare hands I want you to
clear the froth from his lolling
tongue. I want you to grab a rag,
a sponge, the corner of your shirt—
anything you can find—to sop
up the liquid—so much of it
you can’t tell what’s what—be it
mucus or bile or vomit or blood—
as if every water has been brought up
for this giving-in, as if his body
is already a river and rushing
away. Now, use your arms:
it takes strength to steady the
convulsing of a thing even this young,
and then, once his gaze rolls back to
white, you know what to do, you know
your job: push together the furred slits
of his lids, close the extinguished
horizons of his eyes.
4.
Don’t play stupid. You knew
this was coming. You’ve seen it
enough times. You’re not dumb,
just desperate to try
to save this little meat
goat the farmer dumped
at your door,
too septic and riddled
with worms
to even be killed
to eat.
5.
Now, get on your knees.
Mop it up. As you wring
out the rags don’t push away
what you know of the sun,
let yourself admit the light,
how it made his ears pink and transparent

revealed the secret veins of leaves,
how you adored it when they periscoped
to your voice and he looked up to
give you the small meditations
of fresh milk and hay in his mouth.
Go on. Get sentimental
if you have to—have a good cry—
no one is here, and besides,
who would care? Because you try,
don’t you? You always try.
But always, that impossible
riddle, always the word
riddled with the word
worms, as if each whip-like body was curled
into a question, a wriggling puzzle, a mob
infestation of questions—parasites that love
a home so hard they turned that kid goat
anemic, fevering, stuttering with a murmuring
heart, shitting out a writhing
pile of larvae and eggs. Little sips—
little hooks—little burrows—this was how,
little by little, that little goat finally
collapsed, arched his throat back
as if to be slit, jerked his legs up into the
nothing like the fetus he was
just two months before.
6.
But here is the point: Do not ever
let yourself think it didn’t matter.
It mattered then
as it matters now, because until
this morning rose dull on the horizon
with this useless, good-for-nothing
goat now dead on your floor,
regardless, in spite of, no matter,
you fed a beast worthless, a real
lost cause not unlike
this whole stubborn,
beautiful, fucked-up planet
about to seize and drown
in its own melt.
7.
There really wasn’t a thing you could
do, but admit it: if you knew,
if you really could say he would not have died
last night but would certainly die
tomorrow, you’d force yourself
out of bed and do what it is you do:
you’d count his pills, warm his formula
over the stove, rake out his soiled pen,
and with arms wide, you’d bring him
a fresh bale of hay. Yes, that’s right: now say
his silly goat name—because, yes, every living
thing deserves a name—and you called him
Peanut, a playful way to say
he was a flake of the size he should have been,
so sick he did not jump or play as
he should but leaned his tiny face
exhausted into your leg. Now, bend
to stroke his scrawny
goat neck. Say, Good boy, Peanut.
We’ve got you. Now, now
there. Everything’s gonna be just fine.
You know it’s
a lie, but no matter.
Hope, you know by now,
is not a thing you feel
but something you do,
and this is your job. It’s what
you do; it’s what needs to be
done."
Self-Portrait as Land Snail,"Don’t get me wrong.
I’m a modest girl, couldn’t even strip off
at one of those nudie hot springs out west,
the whole place a flotsam
of much-nursed areolas and buoyant
scrotums while I sat prim
as Gidget, legs crossed and awkwardly
smiling on the shore. It’s just that the snail
is on to something—neither boy nor girl
but both, the critter is nearly mythic—a true
hermaphrodite that all alone
will go to its own kind of cyrobank and baste
itself, make a new batch of not-so-bouncies
in thin, flea-sized shells. But no, that’s not
me. That seems lonely. Better, with another
intersex other it will take
aim, flex back its bow, shoot a dart,
then wait to be impaled
in return. I couldn’t make this shit up
if I tried—this is no metaphor
but scientific fact—a telum amoris—literally,
a weapon of love—a James-Bond-worthy arrow
equipped with four blades spiked
with all the dirty talk a snail could want.
Cupid’s got nothing on this
mollusk congress, and because you know
how snails go, the foreplay is slow—
slow, slow, slow—my kind of sex—
going on and on until the hussy
who first received that dart has enough
then rises to fire back. Now, knowing this,
I can say I didn’t come out
all those years ago, whatever that means. No,
when I finally made a home
for my body in the bed of another
woman, I simply became
a land snail. Tired of being
a leaking receptacle for a man’s desire,
I needed to feel
an equal’s push against my own,
a willingness to be wounded and to
wound, receiving and giving at the same
time. Plainly said, I needed the kind of love
that finally let me take
my time; I needed to fire
an arrow of my damn own."
Wild Thing,"What I knew then was plastic packages
of ramen—instant, four for a dollar,
because with four eggs to match, I’d have myself
four dinners, provided I could keep the gas on
for the month and get that old stove lit.
with a match. I also knew what went
at the store for a buck: pinto beans and sliced white,
popcorn, carrots, peas . . . even juice, long as it was
orange, concentrated and frozen in a can.
But what I didn’t yet know was how
that word—buck—got started, back with
my daddy’s daddy’s daddy and on back
down the line, back when for their rheumy knees
men used panther oil brought all the way
up from Florida when panthers still lived
down there, back when men without a dime
to their name could pay land taxes in
skins and piled as many kills they could
on a wagon headed downtown
to sell deer for just that—for one dollar, one
buck, a pop. No, what I knew then were bucks
in my tip jar, how never to start the night empty
but to always put in a few of my own, otherwise
not a soul would think me worth a dollar
and would trash the whole shift
with the rattle of pocket change.
And though I couldn’t have said when deer season
hit, no one had to tell me
about the weather it brought, how cardboard
crammed between wind-rattled panes helped
but barely enough, how under every cover I owned
I’d sleep until the floor stung my feet
awake with cold. Once I got up and turned over
my car, I just might make it to work
on time, but not until I got stuck at a red light
with a man who split his two fingers apart
to make a V for the snake-flick of his fat
tongue, which meant something
about “a good time” before he gunned
his truck and gave me the full view
of what his flatbed towed—a whitetail
doe, one eye open but somehow more
milk or smoke or dirty dishwater than
eye, her tongue off its hinge, flopping
obscene with every bump down
that road. On my popping speakers, a new
version of that same old song—now you don’t need that
money when you look like that, do ya honey—
and it was then I knew the bullshit
made up for the endless litany to hit
these woods—all those floods that scrubbed
the babes from their burrows, lifting
their pink writing to a flotsam of rot, or else
a rage of flames to crowd those same holes
with natural-born enemies, snakes
huddled alongside a scorched blister
of mice and turtles nearly cooked
in their own shells—and everybody saying
wild things could care for themselves and always knew
what to do: how to seek higher
ground and survive. But really, believing that made me
just another fool in this world mistaking
the happiness of looking at a pretty, wild thing
with the happiness that thing feels.
Put another way, I was once young and terribly
pretty and gripped the wheel white, felt the rip
in the vinyl seat rub the part of my leg
raw where my skirt didn’t
cover. I shut off
my radio. In the silence was the talk of men I’d heard
all my life—the bumper stickers that read
show me your rack or chasing white
tail—all the old jokes—that buck not dead
but put down for his dirt nap and itching for a mount,
that doe not female but a slickhead, hot and ready
for the rut, all those not shot but taken in peak season,
in sweet, sweet November. Put another way, I was almost
on empty, and though no one
believed it or cared to see, I was just another
animal, and like all animals
desired, we would suffer."
black hair,"burgeons through my pores
bringing its small, itchy sores. Cuts
through my hands and stubbles up
enough to be visible when fitted
skin-tight to a mirror. One day,
I was standing so close you could
see each pore and I’d pluck until
every red-and-Black follicle knew
no hair was welcomed here.
Now they sprout and I’m foolish
with joy at every conjuring of
a bush. Every prick rubbing
their way through my patchy
happy face. Who will teach me
how to shave? YouTube, I guess
til my bois get this far. I wonder
if every beard grows like this: into
a nest made with oil and hope. Into
a boi made with oil after they threw
away the rope. I guess I’ll put
that in the search bar too: did it feel
good? To stop running from yourself?"
Rendering from “Historia Verdadera: Capítulo CLII”,"And he [Cuauhtémoc] ordered a horn to be sounded
that when heard by his captains and his warriors
was a signal
that they must fight in a new way,
that they must fall upon us,
that they must overcome us
or die trying
the sound
echoed deep within our ears, the sound
resounded deep in our heads,
and when they heard it,
his squadrons and his companies knew,
then or never
the fury and the force they gathered
in order to defeat us, I tell you, it’s as if
as soon as they heard it, his troops and his companies became aware
the moment was now
such rage and such power they summoned against us
I’m telling you, even now
I am seeing it and am there in that trance,
it’s like right now I see it and am there, in that
now, I see it, and am again there
in that daze,
that war."
from “Parallax”,"This thin edge of December
Wears out meagrely in the
Cold muds, rains, intolerable nauseas of the street.
Closed doors, where are your keys?
Closed hearts, does your embitteredness endure forever?
Torpidly
Afternoon settles on the town,
                       each hour long as a street—
In the rooms
A sombre carpet broods, stagnates beneath deliberate steps:
Here drag a foot, there a foot, drop sighs, look round for nothing, shiver.
Sunday creeps in silence
Under suspended smoke,
And curdles defiant in unreal sleep.
The gas-fire puffs, consumes, ticks out its minor chords—
And at the door
I guess the arrested knuckles of the one-time friend,
One foot on the stair delaying, that turns again."
On a Soldier Fallen in the Philippines,"     Streets of the roaring town,
     Hush for him, hush be still !
     He comes, who was stricken down
     Doing the word of our will.
     Hush !   Let him have his state,
     Give him his soldier’s crown.
     The grists of trade can wait
     Their grinding at the mill,
But he cannot wait for his honor, now the trumpet has been blown.
Wreathe pride now for his granite brow, lay love on his breast of stone.
     Toll !   Let the great bells toll 
     Till the clashing air is dim.
     Did we wrong this parted soul ?
     We will make it up to him.
     Toll !   Let him never guess
     What work we set him to.
     Laurel, laurel, yes ;
     He did what we bade him do.
Praise, and never a whispered hint but the fight he fought was good;
Never a word that the blood on his sword was his country’s own heart’s-blood.
     A flag for the soldier’s bier
     Who dies that his land may live ;
     O, banners, banners here,
     That he doubt not nor misgive !
     That he heed not from the tomb
     The evil days draw near
     When the nation, robed in gloom,
     With its faithless past shall strive.
Let him never dream that his bullet’s scream went wide of its island mark,
Home to the heart of his darling land where she stumbled and sinned in the dark.        "
A Grey Day,"Grey drizzling mists the moorlands drape,
Rain whitens the dead sea,
From headland dim to sullen cape
Gray sails creep wearily.
I know not how that merchantman
Has found the heart ; but ’t is her plan
Seaward her endless course to shape.
Unreal as insects that appall
A drunkard’s peevish brain,
O’er the gray deep the dories crawl,
Four-legged, with rowers twain :
Midgets and minims of the earth,
Across old ocean’s vasty girth
Toiling — heroic, comical !
I wonder how that merchant’s crew
Have ever found the will !
I wonder what the fishes do
To keep them toiling still !
I wonder how the heart of man
Has patience to live out its span,
Or wait until its dreams come true. "
Idyllic,"To lie beneath a cloudless sky
     On moss beneath a shallow brook
Where smells of wild-flowers in the dells
     Make me forgetful of my book,—
To dream of shepherd with his crook,
     Of sheep on grassy slopes asleep,—
To catch a visionary look
     Of shepherdess, and hear her step
Fall like a whisper on the ground,—
     To watch her sunny smiles, and see
Her dainty garments, soft and snowy,
     Fold gracefully her form around,—
’Tis like a day in Sicily
     With Daphnis and his sweetheart Chloë."
A Prayer,"It is my joy in life to find
   At every turning of the road,
The strong arm of a comrade kind
   To help me onward with my load.
And since I have no gold to give,
   And love alone must make amends,
My only prayer is, while I live, —
   God make me worthy of my friends!"
Pebbles,"Out of a pellucid brook
Pebbles round and smooth I took :
Like a jewel, every one
Caught a color from the sun, —
Ruby red and sapphire blue,
Emerald and onyx too,
Diamond and amethyst, —
Not a precious stone I missed :
Gems I held from every land
In the hollow of my hand.
Workman Water these had made ;
Patiently through sun and shade,
With the ripples of the rill
He had polished them until,
Smooth, symmetrical and bright,
Each one sparkling in the light
Showed within its burning heart
All the lapidary’s art ;
And the brook seemed thus to sing :
Patience conquers everything !
 "
Song at Daybreak,"Unto the portal of the Day there came
A shining presence fashioned out of flame,
And from that purple threshold of the world
Arrows of fire across the shadows hurled.
Into the forest, over plain and sea
The darts in silence sped unerringly,—
Lances of sunlight from the Morning’s bow,—
Until the firmament was all aglow.
Then from the zenith suddenly I heard
The dew-fresh notes of some enraptured bird,
Lost in the golden labyrinth of light,
Singing the dreams of a departed Night."
A Tale,"This youth too long has heard the break
Of waters in a land of change.
He goes to see what suns can make
From soil more indurate and strange.
He cuts what holds his days together
And shuts him in, as lock on lock:
The arrowed vane announcing weather,
The tripping racket of a clock;
Seeking, I think, a light that waits
Still as a lamp upon a shelf,—
A land with hills like rocky gates
Where no sea leaps upon itself.
But he will find that nothing dares
To be enduring, save where, south
Of hidden deserts, torn fire glares
On beauty with a rusted mouth,—
Where something dreadful and another
Look quietly upon each other."
Deathscape Lullaby,"Broken crimson
Mercedes sedan.
Cotton-wood, milk-weed.
The taste of cold metal
and the repetition of three AM
sirening ambulance rides.
Yellow cream, three-tiered
birthday cake.
Cherry lip balm.
Pale blue satin shorts
and matching jacket
with my name embroidered
in hot pink, Cindy.
Poochie, my childhood
beagle, whimpering inside
the locked rooms
of night. A field of black and white
dappled ponies. Blinding,
the silence.
An orange plastic
lighter, and red
gas station
canister
of kerosene."
Nike of Samothrace,"—Her fish scales, her chains, the woman’s headless                                  
wings and blown
tunic of Parian marble. —The wet-see-thru
camisole. By sea she’s
arrived, lighting on the ship’s prow. One leg
thrust forward, the draped sails
of robes. (Somewhere near, between defeat and prayer, a drive-by
shooting. —The candy thrown around the body, the ambulance. They stole
the dead girl’s dog, while far away outside Jakarta
in sweatshops some work for 20 cents an hour, and there’s
one with his mouth taped shut in sunlight.) From a sanctuary
she was unearthed and taken to the Louvre
where on the grand Daru staircase she stands, stolen, moving           
in several directions at once."
Grandfather,"grand·fa·ther.  (noun) 1. the father of one’s father or mother: As in, my father’s father, my grandfather, sharecropped on a farm in Midway, AL. Angry all the time, he fled to Ohio for cleaner work, but the same dirt beat him down through his day. 2. the person who founded or originated something: In 1832, Thomas D. Rice, grandfather of Jim Crow, popularizes the phrase with a song of same name, dancing and singing in blackface, to play a trickster figure, without the wisdom of Anansi, but “nah, uh-uh, nah nah nah nah nah nah nah nah nah,” was all black people heard when he sang his song.
~
grand·fa·ther.  (verb) [with object] 1. North American informal exempt (someone or something) from a new law or regulation: Landowners, who stole land from indigenous people before the Federal Land Policy and Management Act struck this behavior down in 1976, have been grandfathered in to keep these hallowed grounds. Grandfathered in, their children’s children also can keep the land. Those from whom land was stolen, those who were raided, raped, and run out of town—Greenwood, OK; Eatonville, FL; Wilmington, NC; Vicksburg, MS; etc. —leaving their homes behind, have been grandfathered in to continue looking for a place to feel safe to call home. 2. to permit to continue under a grandfather clause: As in, to pass down privilege, which is grandfathered in the blood of law, passed down, grandfathered in speech to mean passed down to continue but not to offend just to understand, with your grandfather and with mine, passed from one kin to another, no fault of mine, just passed past your grandfather to mine to me, just law, just an idiom of life, you understand; we all started the same and no grandfathering of my grandfather bears down on you, maybe just on your grandfather, son."
Triptych,"His wind-swirled fingertips
untangle the roots of salt water,
thorned with wrens
pecking at roans
whipping their manes
toward some new sunlight,
some new charred horse bit’s history.
Cornered into being a son
he should have never
left a snow-tipped leaf’s edge
in the hillside
where a barren cloud’s porous skull
keeps a winter house.
—
Coyote, open-jawed,
limp shoulder against his ear,
its silhouette: midnight blue—
            a satchel of stars
                        where its tail snaps     awake.
—
A knot of lung steam
behind his ribs;
a meteor charring white
over yellowing aspen;
he reaches down,
loosens shoelaces—
wind-dried roots unfurl,
his new name: seven times his height.
His knees press light to dark,
creasing them over and over
until his face smears and        fades."
At Sixty-Five,"It was all so different than he expected.
For years he’d been agnostic; now he meditated.
For years he’d dreamed of being an artist living abroad;
now he reread Baudelaire, Emerson, Bishop.
He’d never considered marriage . . .
Still, a force through green did fuse.
Yes, he wore his pants looser.
No, he didn’t do crosswords in bed.
No, he didn’t file for Social Security.
Yes, he danced alone in the bathroom mirror,
since younger men expected generosity.
Long ago, his thesis had been described as promising,
“with psychological heat and the consuming
will of nature.” Now he thought, “This then is all.”
On the rooftop, in pale flickering moonlight,
he pondered the annihilated earth.
At the pond, half-a-mile across was not
too far to swim because he seemed to be
going toward something. Yes, the love impulse
had frequently revealed itself in terms of conflict;
but this was an old sound, an austere element.
Yes, he’d been no angel and so what . . .
Yes, tiny moths emerged from the hall closet.
Yes, the odor of kombucha made him sick.
Yes, he lay for hours pondering the treetops,
the matriarchal clouds, the moon.
Though his spleen collected melancholy trophies,
his imagination was not impeded."
The Aim Was Song,"Before man came to blow it right
    The wind once blew itself untaught,
And did its loudest day and night
    In any rough place where it caught.
Man came to tell it what was wrong:
    It hadn’t found the place to blow;
It blew too hard—the aim was song.
    And listen—how it ought to go!
He took a little in his mouth,
    And held it long enough for north
To be converted into south,
    And then by measure blew it forth.
By measure. It was word and note,
    The wind the wind had meant to be—
A little through the lips and throat.
    The aim was song—the wind could see."
Country of Water,"I know who I am because I believe it
The breath in my chest
Insistent in its choice
The skin that I’m in
The bones and blood and veins
It carries like a promise
          Have you witnessed the ocean
Moving with so much gust and life
Have you witnessed the river
Still waters bubbling the rebirth of school
           Have you witnessed your body
Its own country of water
Moving against the tide of a world
So heartbreaking      it’s forgotten its own voice
Be still friend
Be still
Be kind to yourself in the gift of stillness
I know who I am because I believe it
I know
I know
Who I
Who I
Believe
Believe
Believe
In three’s we will come
A drip of water moving against a boulder
Water slow and steady can turn rock
Into a pebble
Like anxiety
Like self-doubt
Smaller
Smaller
Until gone
Let your love for yourself be the water
Be the rise
Be the mist
Let you be
I know who I am because I believe it
I believe I am my mother’s daughter
I believe I am my grandmother’s prayers
I believe I am my great-grandmother’s backbone revealed
I am I am because I believe so
I am because a woman believed in me
What a continent I became
What a country of water I be
I flow and fluid and rise and ebb and I believe in me
           I am not wrong
I am wronged
In this skin I’ve reclaimed
From this trap of this country’s tourniquet
Only to find the sweet solace is a river bed
Its mud beckons me closer to its silt
Small fish and forgotten glass unearth themselves
Like baby teeth
Only one can cut into flesh purposely
Only one does not know what it is capable of
I believe in the air as much as I believe in the fire
I believe in the fire as much as the water consumes
I believe in a higher source
Energetic and wise
I believe in my ability to thrive
This body
        This body is a good thing
Turning two miles walked over a bridge into a family’s meal
Creating poems that become cashier’s checks
Dentist bills and rent
I’ve three holes in my teeth
And a nation that pretends I didn’t almost die for it to survive
I am I am still here still here
I am still here and like the ocean, full of salt and shells
Full of ship remnants and noble ones
I bleed and the sand grieves
I be because someone survived for me to be here
Today
Breathing this almost air
Marching for cleaner belongings
My front seat beneath the deadening stars
Is still a seat
Is still a ground
Is still a home that I can pronounce my given name
To write amongst the forgotten names
The taken and the ignored
But today
            There are no tombstones
Today
There is no true death
Only life
Only life
Only a song of the living
Maybe even a belief system
With water as its minister
            I am water
I dive into my own currents
I dress my dreams in the satin breath
Of my ancestors
I know
I know
I know who I am
I know who I am because I believe it"
dream where every black person is standing by the ocean,"& we say to her
             what have you done with our kin you swallowed?
& she says
             that was ages ago, you’ve drunk them by now
& we don’t understand
& then one woman, skin dark as all of us
             walks to the water’s lip, shouts Emmett, spits
&, surely, a boy begins
              crawling his way to shore"
One Boy Told Me,"Music lives inside my legs.
It’s coming out when I talk.
I’m going to send my valentines
to people you don’t even know.
Oatmeal cookies make my throat gallop.
Grown-ups keep their feet on the ground
when they swing. I hate that.
Look at those 2 o’s with a smash in the middle––
that spells good-bye.
Don’t ever say “purpose” again,
let’s throw the word out.
Don’t talk big to me.
I’m carrying my box of faces.
If I want to change faces I will.
Yesterday faded
But tomorrow’s in BOLDFACE.
When I grow up my old names
will live in the house
where we live now.
I’ll come and visit them.
Only one of my eyes is tired.
The other eye and my body aren’t.
Is it true all metal was liquid first?
Does that mean if we bought our car earlier
they could have served it
in a cup?

There’s a stopper in my arm
that’s not going to let me grow any bigger.
I’ll be like this always, small.
And I will be deep water too.
Wait. Just wait. How deep is the river?
Would it cover the tallest man with his hands in the air?
Your head is a souvenir.
When you were in New York I could see you
in real life walking in my mind.
I’ll invite a bee to live in your shoe.
What if you found your shoe
full of honey?
What if the clock said 6:92
instead of 6:30? Would you be scared?
My tongue is the car wash
for the spoon.
Can noodles swim?
My toes are dictionaries.
Do you need any words?
From now on I’ll only drink white milk on January 26.
What does minus mean?
I never want to minus you.
Just think––no one has ever seen
inside this peanut before!
It is hard being a person.
I do and don’t love you––
isn’t that happiness?"
ADVICE (for E),"Be the stealth      between stones
       The abracadabra        amongst        clones
  Be the fighting fish with a fancy tail
       The wizard who        deifies        gnomes
  No worry        be happy        missiles flying
       While innocents        are dying
  You’re pretty nimble        for your age
      One day a wombat        next day        a sage
  On the way to feeding a despot
       You summoned        your rage
  Most virtuous mother        don’t be fooled
       They will bomb our shelter        scorch our earth
  Unwind        regroup        turn swine        into pearl
       Be the change        you wanna see        in the girl"
Freestanding Form,"[after Betye Saar]
Clock tower directive with a stopwatch Oath moan
status of a kitchen ladle brandished in one hand
grenade in palm grip of the other
  Cushion combat thumb and wrist Homeland
shown enthralled of markets imploded also
by declassified fears my heroic
  former name for someone else In household
wanted list discarded figure where it fits
to line the inside of a coral box
  enhanced freestanding form In solid
gold demands of your small slivers
of it disproportionate to Washington"
Baraka Inscape,"Not so for my republic nothing left of rule
Nothing left of rule over the salvage self
by way of weapon to sing in sovereign song
no more composed in courage than most
No more than most myself save nothing is
befitting the field with as many futile
stockpiles of opinion so moved to moving
with derision or memory’s abortive
little heap after what I did to injury
Rooms still cold with the stroke of it
Still wreckage a resource like flesh
imputing fingers or lips I made stiller
unavailing even to eager asymmetries
of white where I am when I refute
in the kill zone altered of melodic lines
White in August heap’s disintegrated glass
volcanic at the skeleton edge of that
pernicious unfiltered little self emphatic
for Baraka’s Dusk for Duncan’s Throat
for an advent in mind for the kinfolk
meant by all in the derogative mob
in land-locked earth in antipodes
in eyes-wide noncombatant number
in clay and kiln, in day and bone
in name an “eruption of a counterform
in the closed field of white definition”"
American Household,"Here I’m untethered, or else this American household is.
A shame for guest and resident alike, torn asunder,
Immovable, unmoving, horizon line before it closes
On the embankment, which is too a slowing thunder.
Whether cash & cake were meant for us the undeserving
Is a frenzy of thought, an amusement from the spoils
Of corporation able to outweigh the will unnerving
All restraint from the madness or immodesty that coils
Each milligram back into the sky blue oxy addiction
McKesson, Cardinal Health & AmerisourceBergen
Manufactured for the painless end-to-end encryption’s
Other plum for which we are to wait again our turn in
Line and still the others keep cutting ahead of us here
The complected & other-tongued asylum-seeking
Assembly of the glad in ordinary deliverance from fear:
First fuel in the plot that turns us into tyrants unspeaking
Yet another dream to make them do what in wakeful hour
Is lawless for us depraved and still deprived of power"
Inupiaq Women,"She paddles and streams 
her kayak up Kobuck River.
At daybreak, 
she passes the salt flats into  
the glass water; she skims 
for cod and chum,          hand over oar,
            hand over oar, 
ripples tightening the drawstring
on her parka. A taffeta of cold air
hits her cheeks; they are sun-
wind chapped, a sign of Inupiaq women
subsisting for their young families.
In body, in Inuit, she thrives on the bleakest
ecstatic love. Here on her knees,
in her seal skin buoyant boat,
her duties of her village complete,
she knows her place among the caribou 
women. She knows her children 
with their earphones on, 
while playing video games, 
will not follow her in the knowledge of ice, 
dressing a caribou, preparing dry-fish, 
jarring jellies, dip netting hooligans, 
purse netting whitefish, tracking 
and setting traps for marmot, squirrels,
arctic fox and wolverines. She thinks 
of the children, hand over oar; 
they will stay at the village, carve 
for cleaving water with Inupiat hands."
To a Wreath of Snow,"O transient voyager of heaven!
   O silent sign of winter skies!
What adverse wind thy sail has driven
   To dungeons where a prisoner lies?
Methinks the hands that shut the sun
   So sternly from this morning’s brow
Might still their rebel task have done
   And checked a thing so frail as thou.
They would have done it had they known
   The talisman that dwelt in thee,
For all the suns that ever shone
   Have never been so kind to me!
For many a week, and many a day
   My heart was weighed with sinking gloom
When morning rose in mourning grey
   And faintly lit my prison room
But angel like, when I awoke,
   Thy silvery form so soft and fair
Shining through darkness, sweetly spoke
   Of cloudy skies and mountains bare;
The dearest to a mountaineer
   Who, all life long has loved the snow
That crowned her native summits drear,
   Better, than greenest plains below.
And voiceless, soulless, messenger
   Thy presence waked a thrilling tone
That comforts me while thou art here
   And will sustain when thou art gone"
Sunflowers,"I’m in the world but I still want the world.
I’m full of longing and can’t move,
enthralled in the garden. Having died 
all the way back to the root, I grow again 
into a version of the thing I love. I’m her 
and not her, hermaphrodite with a heart 
like a plateful of black flames.
The bees inspect me like doctors. 
All my hard little tears, future selves 
who haven’t grown. Bedclothes swell on the line
while around me giant sunflowers burn
through their masks of radiant desire."
Vestiges,"Not the riverbank. Not the sedges
                   or the black hum
of blow flies that feed off a corpse.
                    Not the river. Not
its indifferent current. Not the bridge
                   or how it bemoans 
the loss of someone who’s left town
                 —the year, the date, 
unimportant. Not the address scribbled 
                  onto scrap paper.
Not the hospital or the room at home,
                 pulsing and humid.
Not the midwife who prays between 
                parted legs. Not
the just born baby. Not his open mouth 
               forming its first 
word because the word is stillborn. Not
                the afterbirth,
its collapse, a memory of its last breath. 
                 No. None of this.
I pretend I’m well-mannered and polite.
                 Wet with my grief.
Barefoot. Burdened by footprints I follow,
                those I’ve trekked
in the mud. I’ve come with no good sense
               of discretion. I seek
sins and secrets, what remains I excavate
                 from the coffin
or confessional. My tongue is pickled 
                in a jar of ink. 
The months have fed from my body 
               by the handful. 
Even so, I foam at the mouth for what
              was never mine."
Still Life of Cárdenas Hacienda with Cats,"there was a house at the bottom of a mountain
                        sunbaked mud and straw and as tiny as a heart
with ¼ the rooms and in that cavity a woman gave birth
                        to blood and vomit every year
for thirteen years and sometimes her husband came home at night
                        but mostly he hunted gold buried along the road to Santa Fe
if he ever found it she would never know
                        he guzzled all gold and Taos Lightning
as the children went without some survived some didn’t
                        one boy drowned in the washtub and one twin died at birth
one son clutched a yowling cat to his chest
                        in a hammock on the ocean floor while torpedoes
pounded the sub like shots of mezcal on the guard rails in the canyon
                        where the world split open again at the hip
and another son drove her home and another turned her
                        on her side so she could breathe easier
the living twin closed her eyes and somewhere in Arizona,
                        another daughter fell to her knees and cried at the kitchen stove
a week later, another son bailed him out of jail
                        and thirty years later, a niece and a nephew visited him
at the house made of earth and his mother’s blood,
                        and stray cats played in the orchard."
Unarcheology of ‘Father’,"a Markov Sonnet, with thanks to Fargo Tbakhi
Baba, I held your hand as you were dying
Half-asleep, floating between Unknowing
And here: your gazed fixed into the greying wall.
                        *
Half-asleep, floating away from an unknowable
Here, your gaze was fixed past the wall greying
from hospital to hospice to bedroom to heaven.
                        *
Here, your gaze was fixed. Past the wall, greying
from hospital to hospice to bedroom, the heaven
of your unforgotten youth played out before us.
                        *
From hospital to hospice, from bedroom to heaven,
Your unforgettable youth played out before us: 1967,
Summer whispering in the ferns, gator dead on the mantle.
                        *
You un-forgot your youth and let it play out before
Summer whispered the ferns dead. A gator on the mantel
Meant hunting season was beginning, its heat coming still.
                        *
Summer was a whisper. Ferns, dead on the mantle. A gator
Meant hunting season was a heat you named beginning:
This is how you convinced yourself you were American. 
                        *
I wrote heat, and beginning, but meant hunting season.
This is how I know I am american: I can convince
Other men I am worthy of their roughest entries.
                        *
This is the shape of my knowing: I’m a convincing american
To other men who see, in me, a rough entry. A worthy
Hole would know when to submit, how to say daddy. 
                        *
To other men, I am a rough entry, a worthy
Hole. I know how to submit, call daddy
Undeserving men: all spittle, teeth, and thrashing.
                        *
Hole I once submitted to, Daddy where once
Was undeserving man: in all the spittle and thrashing,
He was my first love, my earliest childhood friend.
                        *
When I was spittle & thrash, I thought myself undeserving
Of him. Being in love with my earliest childhood friend
Was how my body first taught itself to swallow.
                        *
I once was in love with my earliest childhood friend.
This is how my body first learned to swallow
the impossible wound of itself: summer quieted to whisper.
                        *
I first taught my body to swallow itself
As a wound scraped quiet on an impossible summer.
Baba, it was you who held my hand as I was dying.
                        *
I quieted the impossible wound of my body,
Baba. I held your hand while you were dying,
Half-asleep. I let you float off, Unknowing."
