Poem Name,Poem Content
Chrysalis,"1

It’s mid-September, and in the Magic Wing Butterfly Conservancy
in Deerfield, Massachusetts, the woman at the register
is ringing up the items of a small girl and her mother.
There are pencils and postcards and a paperweight—
all with butterflies—and, chilly but alive,
three monarch caterpillars—in small white boxes
with cellophane tops, and holes punched in their sides.
The girl keeps rearranging them like a shell game
while the cashier chats with her mother: “They have to
feed on milkweed—you can buy it in the nursery outside.”
“We’ve got a field behind our house,” the mother answers.
The cashier smiles to show she didn’t need the sale:
“And in no time, they’ll be on their way to Brazil or Argentina—
or wherever they go—” (“to Mexico,” says the girl,
though she’s ignored) “and you can watch them
do their thing till they’re ready to fly.”


2

I remember the monarchs my son and I brought in one summer
on bright pink flowers we’d picked along the swamp
on Yetter’s farm. We were “city folks,” eager for nature
and ignorant—we left our TV home—and left the flowers
in a jar on the dry sink in the trailer. We never noticed the
caterpillars
till we puzzled out the mystery of the small black things
on the marble top—which turned out to be their droppings.
And soon, three pale green dollops hung from the carved-out leaves,
each studded with four gold beads—so gold they looked to be
mineral—not animal—a miracle that kept us amazed
as the walls grew clear and the transformed things broke through,
pumped fluid in their wings, dried off—and flew.
I gauge from that memory that it will be next month
before the girls are “ready.” I wonder how they’ll “fly”
when there’s been frost. “And they’ll come back next summer,""
the cashier says, “to the very same field—they always do.""
I’m sure that isn’t true. But why punch holes
in our little hopes when we have so few?


3

Next month, my mother will have a hole put in her skull
to drain the fluid that’s been weighing on her brain.
All summer, she’s lain in one hospital or another—
yet the old complainer’s never complained.
In Mather, the woman beside her spent a week in a coma,
wrapped like a white cocoon with an open mouth
(a nurse came now and then to dab the drool).
My mother claimed the woman’s husband was there too—
“doing what they do”—though it didn’t annoy her.
Now she’s in Stony Brook—on the eighteenth floor.
I realize I don’t know her anymore. When she beat against
the window to break through, they had to strap her down
—and yet how happy and how likable she’s become.
When I visit, I spend my nights in her empty house—
in the bed she and my father used to share. Perhaps they’re
there. Perhaps we do come back year after year
to do what we’ve always done—if we can’t make
our way to kingdom come, or lose ourselves altogether."
From “Red Foxes”,"When she was younger Nessa shot a bird.
She was playing Annie Oakley. Her friend Ramon
Had handed her his Christmas BB gun.
She raised the barrel, sighting a mockingbird
On a telephone wire. “One shot,” she told her friend.
Impossible. They both laughed at her bragging
As she squeezed the trigger, then the bird fell down.
Ramon picked up the rifle, ran for home,
While Nessa, unbelieving, held the bird,
Refusing to accept the death she’d made.
So that was how easy making death could be."
Ants [excerpt],"Two wandering across the porcelain
Siberia, one alone on the window sill,

four across the ceiling's senseless field
of pale yellow, one negotiating folds

in a towel: tiny, bronze-colored antennae
""strongly elbowed,"" crawling over Antony

and Cleopatra, face down, unsurprised,
one dead in the mountainous bar of soap.

Sub-family Formicinae (a single
segment behind the thorax), the sickle
moons of their abdomens, one trapped in bubbles
(I soak in the tub); with no clear purpose

they come in by the baseboard, do not bite,
crush bloodless beneath a finger. Peterson's

calls them ""social creatures,"" yet what grim
society: identical pilgrims..."
Curriculum Vitae,"1992
1) I was born in a Free City, near the North Sea.

2) In the year of my birth, money was shredded into 
confetti. A loaf of bread cost a million marks. Of 
course I do not remember this.

3) Parents and grandparents hovered around me. The 
world I lived in had a soft voice and no claws.

4) A cornucopia filled with treats took me into a building 
with bells. A wide-bosomed teacher took me in.

5) At home the bookshelves connected heaven and earth.

6) On Sundays the city child waded through pinecones 
and primrose marshes, a short train ride away.

7) My country was struck by history more deadly than 
earthquakes or hurricanes.

8) My father was busy eluding the monsters. My mother 
told me the walls had ears. I learned the burden of secrets.

9) I moved into the too bright days, the too dark nights 
of adolescence.

10) Two parents, two daughters, we followed the sun 
and the moon across the ocean. My grandparents stayed 
behind in darkness.

11) In the new language everyone spoke too fast. Eventually 
I caught up with them.

12) When I met you, the new language became the language 
of love.

13) The death of the mother hurt the daughter into poetry. 
The daughter became a mother of daughters.

14) Ordinary life: the plenty and thick of it. Knots tying 
threads to everywhere. The past pushed away, the future left 
unimagined for the sake of the glorious, difficult, passionate 
present.

15) Years and years of this.

16) The children no longer children. An old man's pain, an 
old man's loneliness.

17) And then my father too disappeared.

18) I tried to go home again. I stood at the door to my 
childhood, but it was closed to the public.

19) One day, on a crowded elevator, everyone's face was younger 
than mine.

20) So far, so good. The brilliant days and nights are 
breathless in their hurry. We follow, you and I."
The Empty Quarter,"In early spring, here in the Rub 'al Khali, 
Gabriel swings his goad over the humped backs 
of swollen clouds. They roar like angry camels 
and thunder toward the fields of the fellahin. 
At night, I dream of grass so green it speaks. 
But at noon, even the dry chatter of djinn 
leaves the wadis. The sun lowers its bucket, 
though my body is the only well for miles. 
A dropped stone calls back from the bottom 
with the voice of a starving locust: Make it 
your wish, habibi, and the rain will walk 
over the dry hills of your eyes on tiptoes 
as the poppies weave themselves into a robe 
to mantle the broad shoulders of the desert. 
The words uncoil like smoke from a smothered fire, 
rising leisurely out of me as though to mark 
where a castaway has come aground at last. 
And yet I have not spoken. My voice limps 
on old bones, its legs too dry and brittle
to leap like a barking locust into song. 
But I imagine what was said or might 
be said by some collective throat about 
the plowman loving best the raw, turned earth, 
or the caliph longing for his desert lodge, 
where ghoulem whisper like the wind at prayer, 
and poppies bow their gaudy heads toward Mecca, 
each one mumbling a different word for dust."
Song of Myself,"I am a stubborn ox dreaming 
of rain as the drover's fingers drum 
around my eyes. But no: the wet 
hum of flies distracted me, 
and now the plow has drifted from 
the line I meant to follow. See 
where the damp leather of the reins 
has worn the callus on my left 
forefinger raw? Or was it the dry, 
ash handle of my hoe? I can hear 
the steel head singing as it strikes 
rocky ground, the fresh-turned earth 
swallowing showers of sparks. The tip 
of my tongue goes dry. I touch my lips 
to the soil as I once touched you, here 
and there. A single knot of dirt 
crumbles slowly in my mouth 
with the taste of sweet butter dripping 
from your thumb. This ground will raise 
a heavy crop. I am the wheat 
that flowed around your waist like water. 
I am that lonely knot of earth."
Baby Tortoise,"You know what it is to be born alone,
Baby tortoise!

The first day to heave your feet little by little from
   the shell,
Not yet awake,
And remain lapsed on earth, 
Not quite alive.

A tiny, fragile, half-animate bean.

To open your tiny beak-mouth, that looks as if it would
   never open
Like some iron door;
To lift the upper hawk-beak from the lower base
And reach your skinny neck
And take your first bite at some dim bit of herbage,
Alone, small insect,
Tiny bright-eye,
Slow one.

To take your first solitary bite
And move on your slow, solitary hunt.
Your bright, dark little eye, 
Your eye of a dark disturbed night,
Under its slow lid, tiny baby tortoise,
So indomitable.

No one ever heard you complain.

You draw your head forward, slowly, from your little
   wimple
And set forward, slow-dragging, on your four-pinned toes,
Rowing slowly forward.
Wither away, small bird?
Rather like a baby working its limbs, 
Except that you make slow, ageless progress
And a baby makes none.

The touch of sun excites you,
And the long ages, and the lingering chill
Make you pause to yawn,
Opening your impervious mouth,
Suddenly beak-shaped, and very wide, like some suddenly
   gaping pincers;
Soft red tongue, and hard thin gums,
Then close the wedge of your little mountain front,
Your face, baby tortoise.

Do you wonder at the world, as slowly you turn your head
   in its wimple
And look with laconic, black eyes?
Or is sleep coming over you again,
The non-life?

You are so hard to wake.

Are you able to wonder? 
Or is it just your indomitable will and pride of the
   first life
Looking round
And slowly pitching itself against the inertia
Which had seemed invincible?

The vast inanimate,
And the fine brilliance of your so tiny eye,
Challenger.

Nay, tiny shell-bird.
What a huge vast inanimate it is, that you must row
   against,
What an incalculable inertia.

Challenger,
Little Ulysses, fore-runner,
No bigger than my thumb-nail,
Buon viaggio.

All animate creation on your shoulder,
Set forth, little Titan, under your battle-shield.
The ponderous, preponderate,
Inanimate universe;
And you are slowly moving, pioneer, you alone.

How vivid your travelling seems now, in the troubled
   sunshine,
Stoic, Ulyssean atom;
Suddenly hasty, reckless, on high toes.

Voiceless little bird,
Resting your head half out of your wimple
In the slow dignity of your eternal pause.
Alone, with no sense of being alone, 
And hence six times more solitary;
Fulfilled of the slow passion of pitching through
   immemorial ages
Your little round house in the midst of chaos.

Over the garden earth,
Small bird,
Over the edge of all things.

Traveller,
With your tail tucked a little on one side
Like a gentleman in a long-skirted coat.

All life carried on your shoulder,
Invincible fore-runner."
His Excuse for Loving,"Let it not your wonder move, 
Less your laughter, that I love.
Though I now write fifty years,
I have had, and have, my peers.
Poets, though divine, are men;
Some have loved as old again.
And it is not always face, 
Clothes, or fortune gives the grace,
Or the feature, or the youth;
But the language and the truth, 
With the ardor and the passion, 
Gives the lover weight and fashion.
If you then would hear the story,
First, prepare you to be sorry 
That you never knew till now
Either whom to love or how;
But be glad as soon with me
When you hear that this is she
Of whose beauty it was sung,
She shall make the old man young,
Keep the middle age at stay,
And let nothing hide decay,
Till she be the reason why
All the world for love may die."
How Beastly the Bourgeois Is,"How beastly the bourgeois is
especially the male of the species--

Presentable, eminently presentable--
shall I make you a present of him?

Isn't he handsome?  Isn't he healthy?  Isn't he a fine specimen?
Doesn't he look the fresh clean Englishman, outside?
Isn't it God's own image? tramping his thirty miles a day
after partridges, or a little rubber ball?
wouldn't you like to be like that, well off, and quite the
   thing

Oh, but wait!
Let him meet a new emotion, let him be faced with another
   man's need,
let him come home to a bit of moral difficulty, let life
  face him with a new demand on his understanding
and then watch him go soggy, like a wet meringue.
Watch him turn into a mess, either a fool or a bully.
Just watch the display of him, confronted with a new
   demand on his intelligence,
a new life-demand.

How beastly the bourgeois is
especially the male of the species--

Nicely groomed, like a mushroom
standing there so sleek and erect and eyeable--
and like a fungus, living on the remains of a bygone life
sucking his life out of the dead leaves of greater life
   than his own.

And even so, he's stale, he's been there too long.
Touch him, and you'll find he's all gone inside
just like an old mushroom, all wormy inside, and hollow
under a smooth skin and an upright appearance.

Full of seething, wormy, hollow feelings
rather nasty--
How beastly the bourgeois is!

Standing in their thousands, these appearances, in damp
   England
what a pity they can't all be kicked over
like sickening toadstools, and left to melt back, swiftly
into the soil of England."
Baseball and Writing,"(Suggested by post-game broadcasts)
Fanaticism?  No.  Writing is exciting
and baseball is like writing.
   You can never tell with either
      how it will go
      or what you will do;
   generating excitement—
   a fever in the victim—
   pitcher, catcher, fielder, batter.
 Victim in what category?
Owlman watching from the press box?
 To whom does it apply?
 Who is excited?  Might it be I?

It’s a pitcher’s battle all the way—a duel—
a catcher’s, as, with cruel
   puma paw, Elston Howard lumbers lightly
      back to plate.  (His spring 
      de-winged a bat swing.)
   They have that killer instinct;
   yet Elston—whose catching
   arm has hurt them all with the bat—
 when questioned, says, unenviously,
   “I’m very satisfied.  We won.”
 Shorn of the batting crown, says, “We”;
 robbed by a technicality.

When three players on a side play three positions
and modify conditions,
   the massive run need not be everything.
      “Going, going . . . ”  Is
      it?  Roger Maris
   has it, running fast.  You will
   never see a finer catch.  Well . . .
   “Mickey, leaping like the devil”—why
 gild it, although deer sounds better—
snares what was speeding towards its treetop nest,
 one-handing the souvenir-to-be
 meant to be caught by you or me.

Assign Yogi Berra to Cape Canaveral;
he could handle any missile.
   He is no feather.  “Strike! . . . Strike two!”
      Fouled back.  A blur.
      It’s gone.  You would infer
   that the bat had eyes.
   He put the wood to that one.
Praised, Skowron says, “Thanks, Mel.
   I think I helped a little bit.”
 All business, each, and modesty.
        Blanchard, Richardson, Kubek, Boyer.
 In that galaxy of nine, say which
 won the pennant?  Each.  It was he.

Those two magnificent saves from the knee-throws
by Boyer, finesses in twos—
   like Whitey's three kinds of pitch and pre-
      diagnosis
      with pick-off psychosis.
   Pitching is a large subject.
   Your arm, too true at first, can learn to
   catch your corners—even trouble
 Mickey Mantle.  (“Grazed a Yankee!
My baby pitcher, Montejo!”
 With some pedagogy,
 you’ll be tough, premature prodigy.)

They crowd him and curve him and aim for the knees.  Trying
indeed!  The secret implying:
   “I can stand here, bat held steady.”
      One may suit him;
       none has hit him.
   Imponderables smite him.
   Muscle kinks, infections, spike wounds
   require food, rest, respite from ruffians.  (Drat it!
 Celebrity costs privacy!)
Cow’s milk, “tiger’s milk,” soy milk, carrot juice,
 brewer’s yeast (high-potency—
 concentrates presage victory

sped by Luis Arroyo, Hector Lopez—
deadly in a pinch.  And “Yes,
   it’s work; I want you to bear down,
      but enjoy it
      while you’re doing it.”
   Mr. Houk and Mr. Sain,
   if you have a rummage sale,
   don’t sell Roland Sheldon or Tom Tresh.
 Studded with stars in belt and crown,
the Stadium is an adastrium.
 O flashing Orion,
 your stars are muscled like the lion. "
The Elephant is Slow to Mate,"The elephant, the huge old beast,
     is slow to mate;
he finds a female, they show no haste
     they wait

for the sympathy in their vast shy hearts
     slowly, slowly to rouse
as they loiter along the river-beds
     and drink and browse

and dash in panic through the brake
     of forest with the herd,
and sleep in massive silence, and wake
     together, without a word.

So slowly the great hot elephant hearts
     grow full of desire,
and the great beasts mate in secret at last,
     hiding their fire.

Oldest they are and the wisest of beasts
     so they know at last
how to wait for the loneliest of feasts
     for the full repast.

They do not snatch, they do not tear;
     their massive blood
moves as the moon-tides, near, more near
     till they touch in flood."
Trees in the Garden,"Ah in the thunder air
how still the trees are!

And the lime-tree, lovely and tall, every leaf silent
hardly looses even a last breath of perfume.

And the ghostly, creamy coloured little tree of leaves
white, ivory white among the rambling greens
how evanescent, variegated elder, she hesitates on the green grass
as if, in another moment, she would disappear
with all her grace of foam!

And the larch that is only a column, it goes up too tall to see:
and the balsam-pines that are blue with the grey-blue blueness of
     things from the sea,
and the young copper beech, its leaves red-rosy at the ends
how still they are together, they stand so still
in the thunder air, all strangers to one another
as the green grass glows upwards, strangers in the silent garden.

                              Lichtental"
Nothing to Save,"There is nothing to save, now all is lost,
but a tiny core of stillness in the heart
like the eye of a violet."
The White Horse,"The youth walks up to the white horse, to put its halter on
and the horse looks at him in silence.
They are so silent, they are in another world."
"Listen, Lord: A Prayer","(A Prayer from God's Trombones)
O Lord, we come this morning
Knee-bowed and body-bent
Before Thy throne of grace.
O Lord—this morning—
Bow our hearts beneath our knees,
And our knees in some lonesome valley.
We come this morning—
Like empty pitchers to a full fountain,
With no merits of our own.
O Lord—open up a window of heaven,
And lean out far over the battlements of glory,
And listen this morning.

Lord, have mercy on proud and dying sinners—
Sinners hanging over the mouth of hell,
Who seem to love their distance well.
Lord—ride by this morning—
Mount Your milk-white horse,
And ride-a this morning—
And in Your ride, ride by old hell,
Ride by the dingy gates of hell,
And stop poor sinners in their headlong plunge.

And now, O Lord, this man of God,
Who breaks the bread of life this morning—
Shadow him in the hollow of Thy hand,
And keep him out of the gunshot of the devil.
Take him, Lord—this morning—
Wash him with hyssop inside and out,
Hang him up and drain him dry of sin.
Pin his ear to the wisdom-post,
And make his words sledge hammers of truth—
Beating on the iron heart of sin.
Lord God, this morning—
Put his eye to the telescope of eternity,
And let him look upon the paper walls of time.
Lord, turpentine his imagination,
Put perpetual motion in his arms,
Fill him full of the dynamite of Thy power,
Anoint him all over with the oil of Thy salvation,
And set his tongue on fire.

And now, O Lord—
When I've done drunk my last cup of sorrow—
When I've been called everything but a child of God—
When I'm done traveling up the rough side of the mountain—
O—Mary's Baby—
When I start down the steep and slippery steps of death—
When this old world begins to rock beneath my feet—
Lower me to my dusty grave in peace
To wait for that great gittin'-up morning—Amen."
Whales Weep Not!,"They say the sea is cold, but the sea contains
the hottest blood of all, and the wildest, the most urgent.

All the whales in the wider deeps, hot are they, as they urge
on and on, and dive beneath the icebergs.
The right whales, the sperm-whales, the hammer-heads, the killers
there they blow, there they blow, hot wild white breath out of
   the sea!

And they rock, and they rock, through the sensual ageless ages
on the depths of the seven seas, 
and through the salt they reel with drunk delight
and in the tropics tremble they with love
and roll with massive, strong desire, like gods.
Then the great bull lies up against his bride
in the blue deep bed of the sea,
as mountain pressing on mountain, in the zest of life:
and out of the inward roaring of the inner red ocean of whale-blood
the long tip reaches strong, intense, like the maelstrom-tip, and
   comes to rest
in the clasp and the soft, wild clutch of a she-whale's
   fathomless body.

And over the bridge of the whale's strong phallus, linking the
   wonder of whales
the burning archangels under the sea keep passing, back and
   forth,
keep passing, archangels of bliss
from him to her, from her to him, great Cherubim
that wait on whales in mid-ocean, suspended in the waves of the
   sea
great heaven of whales in the waters, old hierarchies.

And enormous mother whales lie dreaming suckling their whale-
   tender young
and dreaming with strange whale eyes wide open in the waters of
   the beginning and the end.

And bull-whales gather their women and whale-calves in a ring
when danger threatens, on the surface of the ceaseless flood
and range themselves like great fierce Seraphim facing the threat
encircling their huddled monsters of love.
And all this happens in the sea, in the salt
where God is also love, but without words:
and Aphrodite is the wife of whales
most happy, happy she!

and Venus among the fishes skips and is a she-dolphin
she is the gay, delighted porpoise sporting with love and the sea
she is the female tunny-fish, round and happy among the males
and dense with happy blood, dark rainbow bliss in the sea."
When in disgrace with fortune and men's eyes (Sonnet 29),"When in disgrace with fortune and men's eyes,
I all alone beweep my outcast state,
And trouble deaf heaven with my bootless cries,
And look upon myself and curse my fate,
wishing me like to one more rich in hope,
Featured like him, like him with friends possessed,
Desiring this man's art, and that man's scope,
With what I most enjoy contented least;
Yet in these thoughts myself almost despising,
Haply I think on thee—and then my state,
Like to the lark at break of day arising
From sullen earth sings hymns at heaven's gate;
    For thy sweet love remembered such wealth brings,
    That then I scorn to change my state with kings."
Bright Star,"Bright star! would I were steadfast as thou art—
   Not in lone splendour hung aloft the night,
And watching, with eternal lids apart,
   Like Nature's patient sleepless Eremite,
The moving waters at their priestlike task
   Of pure ablution round earth's human shores,
Or gazing on the new soft fallen mask
   Of snow upon the mountains and the moors—
No—yet still steadfast, still unchangeable,
   Pillow'd upon my fair love's ripening breast,
To feel for ever its soft fall and swell,
   Awake for ever in a sweet unrest,
Still, still to hear her tender-taken breath,
And so live ever—or else swoon to death."
Heroic Simile,"When the swordsman fell in Kurosawa's Seven Samurai 
in the gray rain, 
in Cinemascope and the Tokugawa dynasty, 
he fell straight as a pine, he fell 
as Ajax fell in Homer 
in chanted dactyls and the tree was so huge 
the woodsman returned for two days 
to that lucky place before he was done with the sawing 
and on the third day he brought his uncle.

They stacked logs in the resinous air, 
hacking the small limbs off,
tying those bundles separately. 
The slabs near the root
were quartered and still they were awkwardly large; 
the logs from midtree they halved:
ten bundles and four great piles of fragrant wood, 
moons and quarter moons and half moons 
ridged by the saw's tooth.

The woodsman and the old man his uncle 
are standing in midforest
on a floor of pine silt and spring mud.
They have stopped working 
because they are tired and because 
I have imagined no pack animal 
or primitive wagon. They are too canny 
to call in neighbors and come home 
with a few logs after three days' work. 
They are waiting for me to do something 
or for the overseer of the Great Lord 
to come and arrest them.

How patient they are!
The old man smokes a pipe and spits. 
The young man is thinking he would be rich 
if he were already rich and had a mule. 
Ten days of hauling
and on the seventh day they'll probably 
be caught, go home empty-handed 
or worse. I don't know 
whether they're Japanese or Mycenaean
and there's nothing I can do.
The path from here to that village 
is not translated. A hero, dying, 
gives off stillness to the air. 
A man and a woman walk from the movies 
to the house in the silence of separate fidelities. 
There are limits to imagination."
The Soldier,"Saturday afternoon. The barracks is almost empty.
The soldiers are almost all on overnight pass.
There is only me, writing this letter to you,
And one other soldier, down at the end of the room,
And a spider, that hangs by the thread of his guts,
His tenacious and delicate guts, Swift’s spider,
All self-regard, or else all privacy.
The dust drifts in the sunlight around him, as currents
Lie in lazy, drifting schools in the vast sea.
In his little sea the spider lowers himself
Out of his depth. He is his own diving bell,
Though he cannot see well. He observes no fish,
And sees no wonderful things. His unseeing guts
Are his only hold on the world outside himself.
I love you, and miss you, and I find you hard to imagine.
Down at the end of the room, the other soldier
Is getting ready, I guess, to go out on pass.
He is shining his boots. He sits on the edge of his bunk,
Private, submissive, and heedful of himself,
And, bending over himself, he is his own nest.
The slightest sound he makes is of his being.
He is his mother, and nest, wife, brother, and father.
His boots are bright already, yet still he rubs
And rubs till, brighter still, they are his mirror,
And in this mirror he observes, I guess,
His own submissiveness. He is far from home."
That Evening at Dinner,"By the last few times we saw her it was clear
That things were different. When you tried to help her
Get out of the car or get from the car to the door
Or across the apartment house hall to the elevator
There was a new sense of heaviness
Or of inertia in the body. It wasn't
That she was less willing to be helped to walk
But that the walking itself had become less willing.
Maybe the stupid demogorgon blind
Recalcitrance of body, resentful of the laws
Of mind and spirit, was getting its own back now,
Or maybe a new and subtle, alien,
Intelligence of body was obedient now
To other laws: ""Weight is the measure of
The force with which a body is drawn downward
To the center of the earth""; ""Inertia is
The tendency of a body to resist
Proceeding to its fate in any way
Other than that determined for itself.""

That evening, at the Bromells' apartment, after
She had been carried up through the rational structure
By articulate stages, floor after flashing floor,
And after we helped her get across the hall,
And get across the room to a chair, somehow
We got her seated in a chair that was placed
A little too far away from the nearest table,
At the edge of the abyss, and there she sat,
Exposed, her body the object of our attention--
The heaviness of it, the helpless graceless leg,
The thick stocking, the leg brace, the medical shoe.

At work between herself and us there was
A new principle of social awkwardness
And skillfulness required of each of us.
Our tones of voice in this easy conversation
Were instruments of marvelous finesse,
Measuring and maintaining with exactitude
""The fact or condition of the difference
There was between us, both in space and time.""

Her smiling made her look as if she had
Just then tasted something delicious, the charm
Her courtesy attributed to her friends.

This decent elegant fellow human being
Was seated in virtue, character, disability,
Behind her the order of the ranged bookshelves,
The windows monitored by Venetian blinds--
""These can be raised or lowered; numerous slats,
Horizontally arranged, and parallel,
Which can be tilted so as to admit
Precisely the desired light or air.""

We were all her friends, Maggie, and Bill, and Anne, 
And I, and the nice Boston Brahmin elderly man 
Named Duncan, utterly friendly and benign.
And of course it wasn't whether or not the world
Was benign but whether it looked at her too much.
She wasn't ""painfully shy"" but just the same
I wouldn't be surprised if there had been
Painfulness in her shyness earlier on,
Say at dancing school. Like others, though, she had
Survived her childhood somehow. Nor do I mean
She was unhappy. Maybe more or less so
Before her marriage. One had the sense of trips
Arranged, committees, concerts, baffled courage
Living it through, giving it order and style.
And one had the sense of the late marriage as of
Two bafflements inventing the sense they made
Together. The marriage seemed, to the outside world,
And probably was, radiant and triumphant,
And I think that one could almost certainly say
That during the last, heroic, phase of things,
After his death, and after the stroke, she had
By force of character and careful management,
Maintained a certain degree of happiness.

The books there on the bookshelves told their stories,
Line after line, all of them evenly spaced,
And spaces between the words. You could fall through the spaces.
In one of the books Dr. Johnson told the story:
""In the scale of being, wherever it begins,
Or ends, there are chasms infinitely deep;
Infinite vacuities. . .For surely,
Nothing can so disturb the passions, or
Perplex the intellects of man so much,
As the disruption of this union with
Visible nature, separation from all
That has delighted or engaged him, a change
Not only of the place but of the manner
Of his being, an entrance into a state
Not simply which he knows not, but perhaps
A state he has not faculties to know.""

The dinner was delicious, fresh greens, and reds,
And yellows, produce of the season due,
And fish from the nearby sea; and there were also
Ashes to be eaten, and dirt to drink."
On Looking for Models,"The trees in time
have something else to do
besides their treeing. What is it. 
I'm a starving to death
man myself, and thirsty, thirsty
by their fountains but I cannot drink 
their mud and sunlight to be whole. 
I do not understand these presences 
that drink for months
in the dirt, eat light, 
and then fast dry in the cold. 
They stand it out somehow, 
and how, the Botanists will tell me. 
It is the ""something else"" that bothers 
me, so I often go back to the forests."
My Father Is a Retired Magician,"(for ifa, p.t., & bisa)
my father is a retired magician
which accounts for my irregular behavior
everythin comes outta magic hats
or bottles wit no bottoms & parakeets
are as easy to get as a couple a rabbits
or 3 fifty cent pieces/ 1958
my daddy retired from magic & took
up another trade cuz this friend of mine
from the 3rd grade asked to be made white
on the spot
what cd any self-respectin colored american magician
do wit such a outlandish request/ cept
put all them razzamatazz hocus pocus zippity-do-dah
thingamajigs away            cuz
colored chirren believin in magic
waz becomin politically dangerous for the race
& waznt nobody gonna be made white
on the spot               just
from a clap of my daddy’s hands
& the reason i’m so peculiar’s
cuz i been studyin up on my daddy’s technique
& everythin i do is magic these days
& it’s very colored
very now you see it/ now you
dont mess wit me
                                i come from a family of retired
sorcerers/ active houngans & pennyante fortune tellers
wit 41 million spirits critturs & celestial bodies
on our side
                        i’ll listen to yr problems
                        help wit yr career yr lover yr wanderin spouse
                        make yr grandma’s stay in heaven more gratifyin
                        ease yr mother thru menopause & show yr son
                        how to clean his room
YES YES YES                             3 wishes is all you get
           scarlet ribbons for yr hair
                 benwa balls via hong kong
                        a miniature of machu picchu
all things are possible
but aint no colored magician in her right mind
gonna make you    white
                i mean
                              this is blk magic
you lookin at
                                 & i’m fixin you up good/ fixin you up good n colored
& you gonna be colored all yr life
& you gonna love it/ bein colored/ all yr life/ colored & love it
love it/ bein colored/
Spell #7 from Upnorth-Outwest Geechee Jibara Quik Magic Trance Manual for Technologically Stressed Third World People"
This Is a Photograph of Me,"It was taken some time ago.
At first it seems to be
a smeared
print: blurred lines and grey flecks
blended with the paper;
then, as you scan
it, you see in the left-hand corner
a thing that is like a branch: part of a tree
(balsam or spruce) emerging
and, to the right, halfway up
what ought to be a gentle
slope, a small frame house.
In the background there is a lake,
and beyond that, some low hills.
(The photograph was taken
the day after I drowned.
I am in the lake, in the center
of the picture, just under the surface.
It is difficult to say where
precisely, or to say
how large or small I am:
the effect of water
on light is a distortion
but if you look long enough,
eventually
you will be able to see me.)"
Variation on the Word Sleep,"I would like to watch you sleeping,
which may not happen.
I would like to watch you,
sleeping. I would like to sleep
with you, to enter
your sleep as its smooth dark wave
slides over my head
and walk with you through that lucent
wavering forest of bluegreen leaves
with its watery sun & three moons
towards the cave where you must descend,
towards your worst fear
I would like to give you the silver
branch, the small white flower, the one
word that will protect you
from the grief at the center
of your dream, from the grief
at the center. I would like to follow
you up the long stairway
again & become
the boat that would row you back
carefully, a flame
in two cupped hands
to where your body lies
beside me, and you enter
it as easily as breathing in
I would like to be the air
that inhabits you for a moment
only. I would like to be that unnoticed
& that necessary."
Mirabeau Bridge,"Under Mirabeau Bridge the river slips away
       And lovers
     Must I be reminded
Joy came always after pain

       The night is a clock chiming
       The days go by not I

We’re face to face and hand in hand 
       While under the bridges
     Of embrace expire
Eternal tired tidal eyes

       The night is a clock chiming
       The days go by not I

Love elapses like the river
       Love goes by
     Poor life is indolent
And expectation always violent

       The night is a clock chiming
       The days go by not I

The days and equally the weeks elapse 
       The past remains the past
     Love remains lost
Under Mirabeau Bridge the river slips away

       The night is a clock chiming
       The days go by not I"
My Friend Tree,"My friend tree
I sawed you down
but I must attend
an older friend
the sun"
Next Day,"Moving from Cheer to Joy, from Joy to All,
I take a box
And add it to my wild rice, my Cornish game hens.
The slacked or shorted, basketed, identical
Food-gathering flocks
Are selves I overlook.  Wisdom, said William James,

Is learning what to overlook.  And I am wise
If that is wisdom.
Yet somehow, as I buy All from these shelves
And the boy takes it to my station wagon,
What I've become
Troubles me even if I shut my eyes.

When I was young and miserable and pretty
And poor, I'd wish
What all girls wish: to have a husband,
A house and children.  Now that I'm old, my wish
Is womanish:
That the boy putting groceries in my car

See me.  It bewilders me he doesn't see me.
For so many years
I was good enough to eat: the world looked at me
And its mouth watered.  How often they have undressed me,
The eyes of strangers!
And, holding their flesh within my flesh, their vile

Imaginings within my imagining,
I too have taken
The chance of life.  Now the boy pats my dog
And we start home.  Now I am good.
The last mistaken,
Ecstatic, accidental bliss, the blind

Happiness that, bursting, leaves upon the palm
Some soap and water--
It was so long ago, back in some Gay
Twenties, Nineties, I don't know . . . Today I miss
My lovely daughter
Away at school, my sons away at school,

My husband away at work--I wish for them.
The dog, the maid,
And I go through the sure unvarying days
At home in them.  As I look at my life,
I am afraid
Only that it will change, as I am changing:

I am afraid, this morning, of my face.
It looks at me
From the rear-view mirror, with the eyes I hate,
The smile I hate.  Its plain, lined look
Of gray discovery
Repeats to me: ""You're old.""  That's all, I'm old.

And yet I'm afraid, as I was at the funeral
I went to yesterday.
My friend's cold made-up face, granite among its flowers,
Her undressed, operated-on, dressed body
Were my face and body.
As I think of her I hear her telling me

How young I seem; I am exceptional;
I think of all I have.
But really no one is exceptional,
No one has anything, I'm anybody,
I stand beside my grave
Confused with my life, that is commonplace and solitary."
