Poem Name,Poem Content
A Quest for Universal Suffrage,"I.
Suffrage:
In late middle English
intercessory prayers,
a series of petitions.
Not the right—but the hope.
  Universal:
applicable to all cases—
except those marginalized
and unnamed.
A belief, but not a fact.
  II.
In the trombone slide of history
I hear the suffer in suffragette
the uni uni uni in universal—
each excluded ikwe: women
from five hundred tribal nations
mindimooyenh or matriarchs
of ancient flourishing cultures
still disenfranchised by race,
still holding our world together
in the dusky and lawless violence
manifest in colonial america.
  Twenty-six million american women
at last granted the right to vote.
Oh, marginal notes in the sweet anthem
of equality, Indigenous non-citizens
turn to the older congress of the sun
seek in the assembled stories of sky
a steady enlightenment—natural laws
(the mathematics of bending trees,
sistering of nutrients—maizebeanssquash,
or wintering wisdom of animal relatives)
each seasonal chorus colored with resilience—
earth voices rising in sacred dream songs.
  Even now listen, put on the moon-scored
shell of turtle, wear this ancient armour
of belonging. In the spiral of survivance
again harvest the amber sap of trees
follow the scattered path of manoomin
the wild and good seed that grows on water.
Oh water, oh rice, oh women of birch dreams
and baskets, gather. Here reap and reseed
raise brown hands trembling holy with endurance.
Now bead land knowledge into muklaks
sign with the treaty X of exclusion.
Kiss with fingers and lips the inherited
woodland flutes and breathy cedar songs.
Say yea, eya, and yes. Here and here cast
your tended nets—oh suffered and sweetly mended
nets of abundance. This year and each to follow
choose, not by paper but by pathway, a legacy:
woman’s work—our ageless ballad of continuance."
One Vote,"            After reading a letter from his mother, Harry T. Burn cast the deciding vote to ratify the 19th amendment of the U.S. Constitution
My parents are from countries
where mangoes grow wild and bold
and eagles cry the sky in arcs and dips.
America loved this bird too and made
it clutch olives and arrows. Some think
if an eaglet falls, the mother will swoop
down to catch it. It won’t. The eagle must fly
on its own accord by first testing the air-slide
over each pinfeather. Even in a letter of wind,
a mother holds so much power. After the pipping
of the egg, after the branching—an eagle is on
its own. Must make the choice on its own
no matter what its been taught. Some forget
that pound for pound, eagle feathers are stronger
than an airplane wing. And even one letter, one
vote can make the difference for every bright thing."
Lines for the 19th Amendment Centennial,"1 
The century speeds along
Sound & dust & color & light
Clouds speed over ballgames & wars
Nerves hanging off them      Women watch 
early election results      Stressed-out women
in hats & choirs     Women sitting under
suburban stars      Women with husbands 
or wives      Housed or unhoused women
with herbs or guns      Women with 
friends & cats       who are always tired   
New medium or old       to the world order      
Who pull their masks tightly after the fires
  2
Over 52,000,000 minutes... ...since the 19th 
Amendment,,,,,,  Over 26,000,000 women voted
after that ;;;;;;  mostly only white women because 
of the poll tax...  Now let’s just think about that... 
There are 53 minutes in a micro-century:::    
We place extra dots as eyes for extra vision: : : 
There are two periods in the 19th Amendment      
i place them here .   . for women 
who want to be women or don’t     
We were dodging the little zeroes between mystery 
& meaning.,. history & hope      We were walking or
driving   i was flying left till my left wing broke
  3
Some women vote with armed guards      Some 
have their forearms stamped      The branches
of the oak are breaking off      The particle 
spirits are being used up      There are two
men in amendment   There is gerry in gerrymander
There are eyeless vans from Amazon outside  
like hearses carrying the corpse of profit
Some women do not like to vote    They think
the revolution will come faster       The land
is blighted Muriel      Is weather better if you 
order on line      Is earth’s orbit polyethelene        
i thought of not voting but there isn’t time 
  4
The great dead teach the living not to hate or   
to try to love imperfectly      At what point
did voting really begin      Wyoming (oddly) 
was the first state      Some practiced law 
but couldn’t vote      Seneca Falls 1848
Lucy Stone abolitionist could not vote
Impossible to reconcile    what you want 
with what you are …… i’m voting extra 
with my shoe ✔✔✔  Applying text corrupter
here for how long justice takes   1̸̡̛͍̫̝͚̍̒͊̂2̴̨̙̱͚̀̽̒͘͠ͅ3̷̻̪̥̗̥̈́̽̎̓͗1̸̡̛͍̫̝͚̍̒͊̂2̴̨̙̱͚̀̽̒͘͠ͅ3̷̻̪̥̗̥̈́̽̎̓͗ 
We leafleted in 1968     Come out of your 
house & stand now      You count too
  5
The right of citizens to vote,,,’’’ shall not (she’ll not) 
be denied      or abridged  /// ;;; ;;; 
(i’m adding 46 marks of punctuation for 46 
years till 1966 Voting Rights Act)
by the U******nited States or by any State 
.…..>>>>>> & the names will survive
Frances Ellen Watkins Harper,,,,,, Hallie 
Quinn Brown .     .  Mary Church Terrell      
& Congress shall not remove cage kill & undo 
citizens because of age ability gender race 
etc.   Some vote despite perfectionism 
Messy marks     in tiny tiny hollow squares 
  6
i voted first in 1972      tear gas    My Lai      Weather 
Underground       mostly voted against things then 
Agent Orange      the draft      had gone 
to the trailer park with leaflets      We were new to 
the Pill     nice sex or terrible      with skinny stoned boys
Smog in LA      We stayed in the dorm      burning incense
Can’t remember who i voted for      ankles showing
under the curtain    Metal bar on top 
like you were taking a shower      Mostly always voted      
Just had the habit      Once wrote in my friend    
The land is blighted Adrienne     Absentee ballot 
i tear the numbered stub
then i mail it in
  7
Seatmate on the plane      speaks first
older woman      taking care of herself      dental
assistant from Virginia     i suspect she voted for t
Friendly over-60s whiteness is our commons      
Our legs stick to fake leather      flying over some
cleaned up rivers    still adding carbon to the air
Her $12 cheese plate dwindles      We talk     We both
love our jobs    She puts small instruments in patients’   
mouths    i use small instruments with patience      
She’s going to Las Vegas to play black jack Laughs
Our story sails along      inside oblivion     
Our electrons     speed inside oblivion
  8
The yellow minutes of our coasts
The saturation of our voices
Centuries of women sick on a ship
Decades of women sick at the office 
Women in tents in a marketplace  
where the orange canary sings beside
the masterpiece they made      At times i hear 
the queen of ants      At times i feel the great     
dead choose for us to keep unreasonable 
joy       & revolution in the craft we made  
   
We fed refusal to the storm      to live
in the dream      in revolt      in realism
            for Adrienne Rich & Muriel Rukeyser
            for my granddaughters
            for JB, AH, ER, JR"
"That All, Everyone, Each in Being","Decades I have waited                to make sunlight 
for all of this to                             matter, a mark built to 
rest and a mark laid                     living. I am sworn 
to my worth even                         when the scales weep 
their own little swords,                slanting outside 
the song and full                          of soothing to speak each 
vowel. Everything                        happens toward its own 
making, an infinite                       becoming from all that 
is yet to be faced.                        When it seemed 
as though I had touched              the arm of love, 
little did I know,                            I had found a door 
with which to                                enter the sky. And to         
the sky, little did I                         know, the door would 
open for me. All,                          as it will be, as it should be, 
in effort of                                     The Great Balance. 
Five days ago, I stood                  under a flight of egrets, 
shifting between fenced               field of mud and factory 
yard. What could                          they have guessed of stability, 
a fairness of wings, restoring      what had always been 
theirs to have.                              Like them, I have 
steeped myself with                      others, for so long my roots 
sprouting from the cloud            of this fight, daring to follow 
where the arrow leads,                until it is my turn. 
Until now,                                     my turn. "
Voting-Machine,"In 1899, Lenna R. Winslow of Columbus, Ohio, applied for a patent for a “Voting-Machine.” He had created a mechanical system that adjusted the ballot the voter would see based on whether that voter was a man or a woman.  
—David Kindy, Smithsonian.com
 
 
When you enter the booth
through the door marked
 
ladies, listen for the click
and turn—levers and gears
 
designed to conceal.
Don’t trouble yourself,
 
they say, with the say
you aren’t allowed to have,
 
not yet. Where the partial
precedes the whole,
 
how not to feel partially
human, not quite
 
a self? When you enter
the booth, you will hear
 
years—years clicking
away, the grate of metal
 
on metal. The whole
is coming. Listen
 
for the turn.
 "
Wild Horses,"            Seraph Young Ford, Maryland, 1887
            First woman to vote in Utah and the modern nation, February 14, 1870.
I am known, if at all, for a moment’s
            pride: first American woman
in the modern nation
            to vote though at the time
I wasn’t considered American
            by all. Not modern, either,
but Mormon, one
            the East Coast suffragists had hoped
would vote Utah’s scourge of polygamy
            out. But plural marriage
was on no ballot
            I ever saw. Why would it be,
my mother asked, when men
            make laws and shape
their women’s choice in freedoms?
            And how changeable
those freedoms are
            denied or given
certain women, she knew, who saw
            a Shoshone woman one day selling ponies
from a stall: watched, amazed,
            her pocket all the earnings
without a husband’s permission.
            I wouldn’t be a white girl
for all the horses
            in the world, the woman scoffed
at her astonishment: my mother
            who never sold an apple
without my father’s
            say-so. Like my mother,
I married young, to an older man who believed—
            like certain, stiff-backed politicians—
to join the union, Utah
            must acculturate, scrub off
the oddities and freedoms
            of its difference, renounce
some part of politics and faith:
            our secrecy and marriage customs,
and then my woman’s right to vote. All gone
            to make us join
the “modern” state—
            And so perhaps I might be known
for what I’ve lost: a right, a home,
            and now my mother, who died
the year we moved back East.
            How fragile, indeed, are rights
and hopes, how unstable the powers
            to which we grow attached.
My husband now can barely leave his bed.
            As he’s grown ill, I’ve watched myself
become the wife
            of many men, as all men in the end
become husband
            to a congregation of women.
When he dies, I’ll move back West
            to where my mother’s buried
and buy some land with the money
            that she left—
To me alone she wrote,
            who loved me,
and so for love of her
            I’ll buy a house
and marble headstone
            and fill my land with horses."
Vindication,"They signed The Declaration of Sentiments
with nib of rib, the right to suffrage their daring
Called ugly then witch, pretty then weak
to be at once woman and voter, their daring
Hunger, headaches, heartaches, hatred, death
all this, and more, it cost them, their daring
As men are born, with God’s grace, so are women
they urged and argued with brains and daring
With firm convictions and hopes of fallen yokes
steadfast they marched nursing dreams of future daring
Sojourner, Dolores, their daughters left behind
now work against voter suppression with daring
There is more work on the horizon, more
yeast to knead into the bread of their daring
Persist Claudia! in mind and body be
not ugly, not pretty, but ablaze with daring."
Male Philosophy,"Men are very brave, you know,
That was settled long ago;
Ask, however, if you doubt it,
Any man you meet about it;
He will say, I think, like me,
Men are brave as they can be.
Women think they’re brave, you say?
Do they really? Well, they may,
But such biased attestation
Is not worth consideration,
For a legal judgment shelves
What they say about themselves."
To Susan B. Anthony on her eightieth birthday,"To Susan B. Anthony
on her eightieth birthday
February 15, 1900
I
My honored friend, I’ll ne’er forget,
That day in June, when first we met:
Oh! would I had the skill to paint
My vision of that “Quaker Saint”:
Robed in pale blue and silver gray,
No silly fashions did she essay:
Her brow so smooth and fair,
‘Neath coils of soft brown hair:
Her voice was like the lark, so clear,
So rich, and pleasant to the ear:
The “‘Prentice hand,” on man oft tried,
Now made in her the Nation’s pride!
II
We met and loved, ne’er to part,
Hand clasped in hand, heart bound to heart.
We’ve traveled West, years together,
Day and night, in stormy weather:
Climbing the rugged Suffrage hill,
Bravely facing every ill:
Resting, speaking, everywhere;
Oft-times in the open air;
From sleighs, ox-carts, and coaches,
Besieged with bugs and roaches:
All for the emancipation 
Of the women of our Nation. 
III
Now, we’ve had enough of travel.
And, in turn, laid down the gavel,—
In triumph having reached four score,
We’ll give our thoughts to art, and lore.
In the time-honored retreat,
Side by side, we’ll take a seat,
To younger hands resign the reins,
With all the honors, and the gains.
United, down life’s hill we’ll glide,
What’er the coming years betide;
Parted only when first, in time,
Eternal joys are thine, or mine. "
A Bridge on Account of Sex: A Trans Woman Speaks to Susan B. Anthony on the 100th Anniversary of the 19th Amendment,"             We hold these truths to be self-evident...
             —The Declaration of Independence
             The right of citizens of the United States to vote shall not be denied or abridged by the United States or by any State on account of sex.
             —Amendment XIX
      I
In Rochester, New York,
you were buried and I was born,
and both of us voted for the very first time
and we—would you include me in your “we”?
may I include you in mine?—
were both denied and abridged
on account of sex, told our bodies made us less
than who we knew we were
by the same United States
that wrapped us in the privilege
perversely accorded
to the whiteness of our skins.
Unlike me, you didn’t take privilege for granted.
At 17, I was doing drugs and hitching
across the country whose injustice
I didn’t want to see; you were petitioning
for the end of slavery,
practicing for a lifetime
of opposing institutions
that diminish humanity.
My parents did social work, back
when the social work business was booming;
yours, abolitionists, made money from a cotton factory,
profiting from slavery
until, ruined, they bought a farm in Rochester,
hosting activists on Sundays, including Frederick Douglass,
who became a friend.
A few years later, about the age
I devoted myself to getting tenure at a school
that still doesn’t hire black professors
and pays women less than men
(I got a bonus for pretending
I was one of them),
you devoted your life to making
the kind of trouble
I spent my life avoiding,
speaking out, getting arrested, refusing to pretend
to be other or less
than the woman you were,
an unabridged citizen
determined to make America as true
as Frederick Douglass and you
to the “We”
that created her.
    II
In Rochester, New York,
it was against the law for you to vote,
but still, it wasn’t easy
for a white lady like you, well-schooled and well-connected,
to get sent to jail.
First, you had to brave the barbershop
and bully the election inspectors
into registering you.
Hair was being cut, razors stropped,
the beards of patriarchy trimmed.
The boys weren’t moved by your citation
of the 14th Amendment and the New York Constitution
until you threatened legal action.
You had a judge behind you, you said.
You did.
Fourteen women altogether
made it onto the rolls, prompting a newspaper to proclaim in panic:
“Citizenship no more carries the right to vote
than the right to fly to the moon.”
“Well I have been and gone and done it!!”
you wrote your bff, Elizabeth Cady (“Mrs.”) Stanton—
not flown to the moon, but “positively voted”
on the fifth of November, 1872.
A week and a half later, a warrant was issued for your arrest
for voting while female
(maximum penalty: three years imprisonment).
A deputy marshal appeared in your parlor
wearing a beaver hat; said the weather was fine
(not likely, given the beaver hat and Rochester in November)
and invited you (you were a white lady, after all)
to call on the election commissioner.
“Is that the way you arrest men?” you asked. Demanded
to be led out in handcuffs.
You won that argument too.
The embarrassed young man
brought you, you would later say,
to “the same dingy little room where ... fugitive slaves
were examined and returned to their masters.”
A grand jury was impaneled.
You were delighted, hoping to be imprisoned,
and twice refused bail.
No such luck. Your own attorney bailed you out
because, he said, “I could not see a lady I respected
put in jail.” The good news was
the grand jury, twenty men, indicted you
for voting, the charges said,
being then and there, as you well knew,
a person of the female sex,
contrary to the statute
and against the peace
of the United States of America.
In a grey silk dress, white lace collar, and neatly knotted hair,
you spent the months before your trial
giving speeches the prosecutor feared
would persuade every potential juror
to find you innocent. He needn’t have worried.
The Supreme Court had been busy
narrowing the 14th Amendment
to preserve the right to discriminate
on the basis of sex. The judge sustained the objection
that you, as a woman, were “not competent” to testify
about your own opinions;
barred you from taking the stand;
read the guilty verdict he’d written
before the trial began.
He didn’t let the jurors say a word,
but though he kept trying,
he couldn’t stop you from declaring
that you’d been convicted according to laws
written, interpreted and applied
by and for the very same men
who, not long before, had made it a crime,
“punishable with a $1,000 fine
and six months imprisonment”
to give a fugitive slave
a swallow of water or crust of bread.
“As the slaves who got their freedom,” you said,
“over, or under, or through
the unjust forms of law,
now, must women, to get their right
to a voice in this government, take it.”
Over every objection, you did.
    III
In Rochester, New York,
I grew up in the America you insisted had no right
not to exist:
slavery abolished, voting rights
unabridgeable, at least on paper,
on account of race or sex,

child of a card-carrying member
of your descendants, the League of Women Voters. My mother
who thought I was her son
taught me nothing
about how to be a woman,
but she taught me to vote
and how to drive a stick;
stood up for herself in supermarkets,
spoke in a low voice (she’d trained for radio)
and showed me how to live
without being ashamed
of being different. A magazine on her nightstand
taught me the word for what I am,
though it was forty years
before she heard me say it,
a word you never learned,
a word that didn’t exist
for a way of being human
you probably couldn’t imagine.
I guess I’m not a truth
you’d hold self-evident.
I wonder if you’d think I was created equal,
was created at all, in fact,
or am just another outrage
perpetrated by men. I wonder if you’d see me
refusing to be abridged
and tell me, as my mother did,
“Whatever you look like,
you’ll always be my child.”
No. You wouldn’t say that.
You didn’t have people like me in mind
when you fought your country to redefine
what it means to be a woman,
but here we are
and here I am, abridged, like you, on account of sex, wrapped
in education, money, and whiteness

that have so far kept me from being jailed,
evicted, beaten, burned or tossed in a ditch
as my sisters have
for defying, like you, statute and form
and every decree and argument
that we are created less,
created to hide, created to cringe, created to accept
that we’re excluded, by definition,
from the unabridgeable “We”
by whom, for whom,
America was created.
As you said in your suffrage speeches,
I’m not arguing the question.
America needed you to refuse
the unjust forms
you dragged her
over and under and through.
Whether or not you see us
as your daughters,
America needs us too.
Acknowledgments: Historical details and some phrases in this poem drawn from “The Trial of Susan B. Anthony: an Account,” by Professor Douglas O. Linder, the Wikipedia biography of Susan B. Anthony, and the second count of the indictment of Susan B. Anthony for voting."
Behind the Veil,"The secret of man’s life disclosed
    Would cause him strange confusion
Should God the cloud of fear remove,
     Or veil of sweet illusion.
No maiden sees aright the faults
     Or merits of her lover;
No sick man guesses if ‘twere best
     To die, or to recover.
The miser dreams not that his wealth
     Is dead, as soon as buried;
Nor knows the bard who sings away
     Life’s treasures, real and varied.
The tree-root lies too deep for sight,
     The well-source for our plummet,
And heavenward fount and palm defy
     Our scanning of their summit.
Whether a present grief ye weep,
     Or yet untasted blisses,
Look for the balm that comes with tears
     The bane that lurks in kisses.
We may reap dear suffering which we dread
     A higher joy discloses;
Men saw the thorns on Jesu’s brow,
     But angels saw the roses."
Sonnet,"(“Three bills known as the Thompson-Bewley cannery bills have been advanced to third reading in the Senate and Assembly at Albany. One permits the canners to work their employés seven days a week, a second allows them to work women after 9 p.m. and a third removes every restriction upon the hours of labor of women and minors.”—Zenas L. Potter, former chief cannery investigator for New York State Factory Investigating Commission.)
Let us not to an unrestricted day
Impediments admit. Work is not work
To our employés, but a merry play;
They do not ask the law’s excuse to shirk.
Ah, no, the canning season is at hand,
When summer scents are on the air distilled,
When golden fruits are ripening in the land,
And silvery tins are gaping to be filled.
Now to the cannery with jocund mien
Before the dawn come women, girls and boys,
Whose weekly hours (a hundred and nineteen)
Seem all too short for their industrious joys.
If this be error and be proved, alas
The Thompson-Bewley bills may fail to pass!"
The Encounter with the Goddess,"    There is one story and one story only
    That will prove worth your telling
        —Robert Graves, “To Juan at the Winter Solstice”
That one story worth your telling
Is the ancient tale of the encounter
With the goddess
Declares the poet Robert Graves 
You can come and see 
A sublime bronze avatar of the goddess
Standing in the harbor holding a book and lifting a torch
Among us her name is Liberty
She has many names and she is everywhere
You can also find her easily 
Inside yourself—
Don’t be afraid—
Just do whatever she tells you to do
 "
Representation,"(“My wife is against suffrage, and that settles me.”—Vice-President Marshall.)
I.
My wife dislikes the income tax,
   And so I cannot pay it;
She thinks that golf all interest lacks,
   So now I never play it;
She is opposed to tolls repeal
   (Though why I cannot say),
But woman’s duty is to feel,
   And man’s is to obey.
II.
I’m in a hard position for a perfect gentleman,
   I want to please the ladies, but I don’t see how I can,
My present wife’s a suffragist, and counts on my support,
   But my mother is an anti, of a rather biting sort;
One grandmother is on the fence, the other much opposed,
   And my sister lives in Oregon, she thinks the question’s closed;
Each one is counting on my vote to represent her view.
   Now what should you think proper for a gentleman to do?"
The Revolt of Mother,"(“Every true woman feels——”—Speech of almost any Congressman.)
I am old-fashioned, and I think it right
   That man should know, by Nature’s laws eternal,
The proper way to rule, to earn, to fight,
   And exercise those functions called paternal;
But even I a little bit rebel
At finding that he knows my job as well.
At least he’s always ready to expound it,
   Especially in legislative hall,
The joys, the cares, the halos that surround it,
   “How women feel”—he knows that best of all.
In fact his thesis is that no one can
Know what is womanly except a man.
I am old-fashioned, and I am content
   When he explains the world of art and science
And government—to him divinely sent—
   I drink it in with ladylike compliance.
But cannot listen—no, I’m only human—
While he instructs me how to be a woman."
Lines to Mr. Bowdle of Ohio,"(“The women of this smart capital are beautiful. Their beauty is disturbing to business; their feet are beautiful, their ankles are beautiful, but here I must pause.”—Mr. Bowdle’s anti-suffrage speech in Congress, January 12, 1915.)
You, who despise the so-called fairer sex,
    Be brave.    There really isn’t any reason
You should not, if you wish, oppose and vex
    And scold us in, and even out of season;
But don’t regard it as your bounden duty
To open with a tribute to our beauty.
Say if you like that women have no sense,
    No self-control, no power of concentration;
Say that hysterics is our one defence
    Our virtue but an absence of temptation;
These I can bear, but, oh, I own it rankles
To hear you maundering on about our ankles.
Tell those old stories, which have now and then
    Been from the Record thoughtfully deleted,
Repeat that favorite one about the hen,
    Repeat the ones that cannot be repeated;
But in the midst of such enjoymens, smother
The impulse to extol your “sainted mother.”"
Our Idea of Nothing at All,"(“I am opposed to woman suffrage, but I am not opposed to woman.”—Anti-suffrage speech of Mr. Webb of North Carolina.)
O women, have you heard the news
       Of charity and grace?
Look, look how joy and gratitude
       Are beaming in my face!
For Mr. Webb is not opposed
       To woman in her place!
O Mr. Webb, how kind you are
       To let us live at all,
To let us light the kitchen range
       And tidy up the hall;
To tolerate the female sex
       In spite of Adam’s fall.
O girls, suppose that Mr. Webb
       Should alter his decree!
Suppose he were opposed to us—
       Opposed to you and me.
What would be left for us to do—
       Except to cease to be?"
Introduction,"Father, what is a Legislature?
A representative body elected by the people of the state.
Are women people?
No, my son, criminals, lunatics and women are not people.
Do legislators legislate for nothing?
Oh, no; they are paid a salary.
By whom?
By the people.
Are women people?
Of course, my son, just as much as men are."
Mother Mind,"I never made a poem, dear friend—
I never sat me down, and said,
This cunning brain and patient hand
Shall fashion something to be read.
Men often came to me, and prayed
I should indite a fitting verse
For fast, or festival, or in
Some stately pageant to rehearse.
(As if, than Balaam more endowed,
I of myself could bless or curse.)
Reluctantly I bade them go,
Ungladdened by my poet-mite;
My heart is not so churlish but
It loves to minister delight.
But not a word I breathe is mine
To sing, in praise of man or God;
My Master calls, at noon or night,
I know his whisper and his nod.
Yet all my thoughts to rhythms run,
To rhyme, my wisdom and my wit?
True, I consume my life in verse,
But wouldst thou know how that is writ?
‘Tis thus—through weary length of days,
I bear a thought within my breast
That greatens from my growth of soul,
And waits, and will not be expressed.
It greatens, till its hour has come,
Not without pain, it sees the light;
‘Twixt smiles and tears I view it o’er,
And dare not deem it perfect, quite.
These children of my soul I keep
Where scarce a mortal man may see,
Yet not unconsecrate, dear friend,
Baptismal rites they claim of thee."
The 19th Amendment & My Mama,"I always took it for granted, the right to vote
She said
And I knew what my mother meant
Her voice constricted tightly by the flu A virus
& a 30-year-relationship 
with Newport 100s
I ain’t no chain smoker
she attempts to silence my concern
only a pack a week. That’s good, you know?
My mother survived a husband she didn’t want 
and an addiction that loved her more 
than any human needs
I sit to write a poem about the 100 year Anniversary
of the 19th Amendment 
& my first thought returns to the womb
& those abortions I did not want at first
but alas
The thirst of an almost anything 
is a gorge always looking to be
until the body is filled with more fibroids 
than possibilities
On the 19th hour of the fourth day in a new decade
I will wake restless from some nightmare
about a bomb & a man with no backbone
on a golf course who clicks closed his Motorola phone
like an exclamation point against his misogynistic stance
He swings the golf club with each chant
Women let me grab
Women like me
Women vote until I say they don’t
In my nightmare he is an infective agent
In the clear of day
he is just the same
Every day he breathes is a threat to this country’s marrow
For Ida & Susan & Lucretia & Elizabeth Cady
& every day he tweets grief  
like a cynical cornball comic’s receipts 
like a red light signaling the end of times
The final night of 2019
& my New Year’s Eve plans involves
anything that will numb the pain
of a world breaking its own heart
My mother & I have already spoken
& her lungs are croaking wet
I just want you to know I don’t feel well
& I pause to pull up my stockings beneath my crumpled smile
On this day I sigh
I just wanted to dance & drink & forget about the 61.7% votes
My silk dress falls to my knees with the same swiftness
defiant as the white feminist who said “I’m your ally”
then voted for the demise of our nation’s most ignored
underpaid, imprisoned & impoverished citizens
Every day there is a telephone near 
I miss my mother
In the waiting room of the OB/GYN
Uptown bound on the dirt orange train seat of the subway
O! How my mother loves the places she can never go
Her bones swaddled with arthritis & smoke
So she relies on my daily bemoans
The train smells like yesterday, Ma
They raise the tolls & fix nothing for the people
My landlord refuses to fix my toilet, my bathroom sink, my refrigerator
The city is annoying like an old boyfriend, always buzzing about nothing 
& in the way of me making it on time to the polls
This woman didn’t say thank you when I held the door
& who does she think she is?
Each time I crack & cap on the everydayness of my day
My mother laughs as if she can see the flimsy MTA card
The yellow cabs that refuse to stop for her daughter
In these moments she can live again 
A whole bodied woman with a full mouth
to speak it plain
I ask my mother what hurts? 
What hurts? 
How can I help from here?
3000 miles away
Alone in a tower between the sea 
& the Mexico borders
My mother sighs a little sigh & says
Nothing
I just wanted to hear your voice"
Bloom (II),"                             David Teng Olsen, Mural, 2017
  At sunset, this October,
            I picked some Nippon daisies, 
the last flower to flower,
            a verb named for its noun.
 
The weather was all indoors.
            A Page solo plus Michelangelo 
enameled in cerulean, tangles
            of what looked like instant ramen,
 
a heavy barge in the surf offshore,
            a spindly zeppelin down, the scene 
split by an architectural birch
            crisscrossed by laser blasts.
 
Dave added the sky one day,
            then blew our heads apart
by denying it had ever been a sky.
            A spider creature was our sons.
 
Their hair entangled meant
            they would now never be apart,
not their whole lives wandering
            in a world itself worryingly
 
wandering who knows where.
            Look, there’s a friendly bloom; 
Look, a vivisectionist, a severed wrist. 
            These thoughts our house had had about us."
Migration,"Crows assemble in the bare elm above our house.
Restless, staring: like souls
who want back in life.
            —And who wouldn’t want again
            the hot bath after hard work,
            with soft canyons of splitting foam;
            or the glass of spring water
            cold at the mouth?
            To be startled by beauty—drops of bright
            blood on the snow.
            To be radiant.
All morning the crows watch me in the garden
putting in the early onions.
Their bodies look oiled.
Back in, back in,
they shake the wooden rattles. "
Sybil,"Your head is wild with books, Sybil,
     But your heart is good and kind—
I feel a new contentment near you,
     A pleasure of the mind.
Glad should I be to sit beside you,
     And let long hours glide by,
Reading, through all your sweet narrations,
     The language of your eye.
Since the maternal saint I worshipped
     Did look and love her last,
No woman o’er my wayward spirit
     Such gentle spell has cast.
Oh! tell me of your varied fortunes,
     For you know not, from your face
Looks out strange sadness, lit with rapture,
     And melancholy grace.
You are a gem, whose native brilliance
     Could never wholly reign,
An opal, whose prismatic fire
     A white cloud doth restrain.
And thus, the mood to which you move me
     Is never perfect, quite,
‘Tis pity, wonderment, and pleasure,
     Opacity and light.
Bear me then in your presence, Sybil,
     And leave your hand in mine,
For, though human be my nature,
     You’ve made it half divine. "
A Protest from Italy,"I.
THERE.
Amid Italian orange groves,
A distant murmur reached mine ear,
The wrangling tongues of Western men,
Each, crossed at arms with his compeer.
In that fair land, where passions rage
Briefly, through Nature’s gentleness;
Where the black eyebrows’ direst forwn,
Must yield to the soft air’s caress;
Where even curses fall in words
Whose beauty heals the wound they make;
(Though strong to feel, those Southern hearts,
They’re timid to o’erturn and break;)
I felt my life so calm and deep,
Such rapture, settling to such peace,
I sighed: ‘Hush! hush! my countrymen—
Let this untempered babbling cease!
‘Ye who assert your rights in men,
What right is worth such evil blood?
You—frantic champions of the slave,
Bethink—God orders all for good.
‘Shake not thus ruthlessly your cup
Of new fermented liberty,
Till the scum mantle to the top,
And leave the sun-touched liquor free.
‘Northern and Southron, part in peace,
Each to his own contentment thrive,
Since each divergent destiny
May keep a sacred good alive.’
Thus sang I, in that land of rest,
Till, drunk with Music’s golden wine,
I crossed my hands upon my breast,
And dreamed of heaven, at Raphael’s shrine.
II.
HERE.
Bathed in your icy Northern springs,
My slumbering eye is roused to sight;
The sharp steel wind doth surrender all
My silken armor of delight.
Mine ear, by mass and anthem lulled,
The trumpet’s brazen voice awakes;
From its slow pulses, keenly stirred,
My blood its natural current makes.
Things which in distance dimly showed
Press on me, in the nearer view;
I see the race that’s passing out,
Weave hateful fetters for the new.
I see a plague, long held aloof,
That to the social heart hath crept,
See, blood-hounds track the inner shrine
Where, sacred once, the outcast slept.
I see, upon the altar steps,
Base Interest trample Godlike Right.
Strike, lyre, thy chorus of brave sounds!
Find, palsied hand, thine ancient might!
Back! back, volcanic flood, that creep’st
So snakelike, through our peaceful plains;
Back, tortuous Intrigue! thou art bold
To drop thy mask where Justice reigns.
Back, baleful force! back, perjured law!
Sacred while ye the right sustain,
But fall’n like Judas, to betray
The sinless blood, for love of gain.
Judas! that gain will serve thee nought!
It will but buy a field of blood,
Whereon impartial Time shall write,
‘Here they that fought for Freedom stood.
‘These men the tie of Nature held
A claim beyond the pride of race;
Their banner bore Man’s bleeding heart
Without the color of his face.
‘Reluctantly they bared the sword,
And let the prudent scabbard go;
They perished in the name of Christ;
His enemies would have it so.’
III.
THERE AND HERE.
The natural loves that move my heart,
My country, matter not to thee;
Yet let me to my words impart
That which may make them one with me.
And tell thee that, however dear
I hold the light of Roman skies;
However from the canvas clear
The soul of Raphael blessed mine eyes;
Howe’er intense the joy of flowers,
And the spring-wedded nightingale,
Or deep the charm of twilight hours
Hushed to the Miserès wail;
A holier joy to me were given,
Could I persuade they heart from wrong;
As rapturous birds drop down from heaven’
With heaven’s convincement in their song. "
